EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
53.8	25.0	-5577.7	11.85	8.82	24.33	82.1	29.89	221677	228.0	14772.0	15000.0
53.8	25.0	-5577.7	11.85	8.82	24.33	82.1	29.89	221678	229.0	14771.0	15000.0
53.8	24.9	-10631.59	0.92	17.07	4.94	3.79	29.89	221679	230.0	14770.0	15000.0
53.78	24.9	-10631.59	0.92	17.07	4.94	3.79	29.91	221680	231.0	14769.0	15000.0
53.72	24.9	-9707.03	0.35	16.16	-0.22	1.83	29.92	221681	232.0	14768.0	15000.0
53.63	24.9	-9707.03	0.35	16.16	-0.22	1.83	29.92	221682	233.0	14767.0	15000.0
53.52	24.9	-9240.9	1.09	15.66	0.6	5.7	29.92	221683	234.0	14766.0	15000.0
53.39	24.9	-9240.9	1.09	15.66	0.6	5.7	29.93	221684	235.0	14765.0	15000.0
53.26	24.9	-9093.93	1.31	15.47	-1.0	6.64	29.94	221685	236.0	14764.0	15000.0
53.13	24.9	-9093.93	1.31	15.47	-1.0	6.64	29.94	221686	237.0	14763.0	15000.0
53.0	24.9	-9050.78	1.33	15.46	0.94	6.17	29.93	221687	238.0	14762.0	15000.0
52.89	24.9	-9050.78	1.33	15.46	0.94	6.17	29.93	221688	239.0	14761.0	15000.0
52.8	24.8	-9037.96	1.36	15.38	0.05	7.08	29.94	221689	240.0	14760.0	15000.0
52.73	24.8	-9037.96	1.36	15.38	0.05	7.08	29.93	221690	241.0	14759.0	15000.0
52.68	24.8	-9036.25	1.39	15.45	0.12	5.77	29.93	221691	242.0	14758.0	15000.0
52.63	24.8	-9036.25	1.39	15.45	0.12	5.77	29.94	221692	243.0	14757.0	15000.0
52.58	24.8	-9032.41	1.36	15.41	-0.68	6.56	29.95	221693	244.0	14756.0	15000.0
52.54	24.8	-9032.41	1.36	15.41	-0.68	6.56	29.94	221694	245.0	14755.0	15000.0
52.49	24.8	-9034.12	1.38	15.42	-0.34	5.59	29.94	221695	246.0	14754.0	15000.0
52.44	24.8	-9034.12	1.38	15.42	-0.34	5.59	29.94	221696	247.0	14753.0	15000.0
52.38	24.8	-9029.42	1.33	15.39	0.46	7.11	29.95	221697	248.0	14752.0	15000.0
52.3	24.8	-9029.42	1.33	15.39	0.46	7.11	29.95	221698	249.0	14751.0	15000.0
52.2	24.9	-9035.83	1.36	15.44	-0.09	5.63	29.95	221699	250.0	14750.0	15000.0
52.09	24.9	-9035.83	1.36	15.44	-0.09	5.63	29.94	221700	251.0	14749.0	15000.0
51.97	24.9	-9026.85	1.4	15.38	-0.34	6.56	29.93	221701	252.0	14748.0	15000.0
51.85	24.9	-9026.85	1.4	15.38	-0.34	6.56	29.93	221702	253.0	14747.0	15000.0
51.73	24.9	-9026.85	1.4	15.38	-0.34	6.56	29.93	221703	254.0	14746.0	15000.0
51.6	24.9	-9026.85	1.4	15.38	-0.34	6.56	29.93	221704	255.0	14745.0	15000.0
51.48	24.9	-9031.98	1.36	15.44	-0.36	5.24	29.93	221705	256.0	14744.0	15000.0
51.35	24.9	-9031.98	1.36	15.44	-0.36	5.24	29.93	221706	257.0	14743.0	15000.0
51.23	24.9	-9029.42	1.35	15.37	-0.6	7.54	29.93	221707	258.0	14742.0	15000.0
51.11	24.9	-9029.42	1.35	15.37	-0.6	7.54	29.93	221708	259.0	14741.0	15000.0
51.0	24.9	-9033.69	1.38	15.45	-0.43	4.93	29.93	221709	260.0	14740.0	15000.0
50.89	24.9	-9033.69	1.38	15.45	-0.43	4.93	29.93	221710	261.0	14739.0	15000.0
50.78	24.9	-9030.7	1.38	15.42	-0.63	5.79	29.93	221711	262.0	14738.0	15000.0
50.67	24.9	-9030.7	1.38	15.42	-0.63	5.79	29.93	221712	263.0	14737.0	15000.0
50.56	24.9	-9032.41	1.35	15.4	-0.3	6.71	29.93	221713	264.0	14736.0	15000.0
50.45	24.9	-9032.41	1.35	15.4	-0.3	6.71	29.92	221714	265.0	14735.0	15000.0
50.34	24.9	-8359.92	4.47	14.32	1.68	22.77	29.9	221715	266.0	14734.0	15000.0
50.23	24.9	-8359.92	4.47	14.32	1.68	22.77	29.9	221716	267.0	14733.0	15000.0
50.12	24.9	-8314.63	6.96	14.06	2.66	34.57	29.9	221717	268.0	14732.0	15000.0
50.01	24.9	-8314.63	6.96	14.06	2.66	34.57	29.91	221718	269.0	14731.0	15000.0
49.9	24.9	-8493.22	8.37	14.26	4.21	41.96	29.91	221719	270.0	14730.0	15000.0
49.79	24.9	-8493.22	8.37	14.26	4.21	41.96	29.91	221720	271.0	14729.0	15000.0
49.69	24.9	-8666.69	9.22	14.4	5.82	42.57	29.91	221721	272.0	14728.0	15000.0
49.58	24.9	-8666.69	9.22	14.4	5.82	42.57	29.92	221722	273.0	14727.0	15000.0
49.48	24.9	-8805.54	9.81	14.27	7.09	48.61	29.92	221723	274.0	14726.0	15000.0
49.38	24.9	-8805.54	9.81	14.27	7.09	48.61	29.92	221724	275.0	14725.0	15000.0
49.28	24.9	-8888.43	10.2	14.42	6.81	46.13	29.93	221725	276.0	14724.0	15000.0
49.18	24.9	-8888.43	10.2	14.42	6.81	46.13	29.94	221726	277.0	14723.0	15000.0
49.09	24.9	-8937.56	10.38	14.32	7.8	50.82	29.96	221727	278.0	14722.0	15000.0
48.99	24.9	-8937.56	10.38	14.32	7.8	50.82	29.96	221728	279.0	14721.0	15000.0
48.9	24.9	-8969.18	10.59	14.31	8.7	48.17	29.96	221729	280.0	14720.0	15000.0
48.81	24.9	-8969.18	10.59	14.31	8.7	48.17	29.96	221730	281.0	14719.0	15000.0
48.73	24.9	-8992.67	10.64	14.26	8.77	48.92	29.97	221731	282.0	14718.0	15000.0
48.65	24.9	-8992.67	10.64	14.26	8.77	48.92	29.98	221732	283.0	14717.0	15000.0
48.57	24.9	-9010.19	10.73	14.11	10.17	50.05	30.0	221733	284.0	14716.0	15000.0
48.5	24.9	-9010.19	10.73	14.11	10.17	50.05	30.02	221734	285.0	14715.0	15000.0
48.43	24.9	-9014.46	10.71	14.11	12.65	48.76	30.04	221735	286.0	14714.0	15000.0
48.37	24.9	-9014.46	10.71	14.11	12.65	48.76	30.05	221736	287.0	14713.0	15000.0
48.31	24.9	-9018.74	10.73	14.15	10.22	49.25	30.05	221737	288.0	14712.0	15000.0
48.25	24.9	-9018.74	10.73	14.15	10.22	49.25	30.05	221738	289.0	14711.0	15000.0
48.2	24.8	-9018.74	10.73	14.15	10.22	49.25	30.05	221739	290.0	14710.0	15000.0
48.15	24.8	-9018.74	10.73	14.15	10.22	49.25	30.08	221740	291.0	14709.0	15000.0
48.1	24.8	-9026.43	10.85	14.13	9.74	48.13	30.11	221741	292.0	14708.0	15000.0
48.05	24.8	-9026.43	10.85	14.13	9.74	48.13	30.11	221742	293.0	14707.0	15000.0
48.01	24.8	-9026.43	10.85	14.13	9.74	48.13	30.11	221743	294.0	14706.0	15000.0
47.97	24.8	-9026.43	10.85	14.13	9.74	48.13	30.15	221744	295.0	14705.0	15000.0
47.93	24.8	-9025.57	10.87	14.05	10.05	49.74	30.18	221745	296.0	14704.0	15000.0
47.89	24.8	-9025.57	10.87	14.05	10.05	49.74	30.19	221746	297.0	14703.0	15000.0
47.86	24.8	-9034.12	10.74	13.96	11.96	52.58	30.21	221747	298.0	14702.0	15000.0
47.83	24.8	-9034.12	10.74	13.96	11.96	52.58	30.23	221748	299.0	14701.0	15000.0
47.8	24.9	-9029.42	10.74	14.07	13.24	49.13	30.25	221749	300.0	14700.0	15000.0
47.78	24.9	-9029.42	10.74	14.07	13.24	49.13	30.26	221750	301.0	14699.0	15000.0
47.75	24.9	-9028.14	10.82	14.02	9.53	50.74	30.26	221751	302.0	14698.0	15000.0
47.73	24.9	-9028.14	10.82	14.02	9.53	50.74	30.28	221752	303.0	14697.0	15000.0
47.71	24.9	-9031.55	10.86	13.98	9.71	50.74	30.29	221753	304.0	14696.0	15000.0
47.69	24.9	-9031.55	10.86	13.98	9.71	50.74	30.3	221754	305.0	14695.0	15000.0
47.67	24.9	-9033.69	10.78	14.04	9.56	50.11	30.31	221755	306.0	14694.0	15000.0
47.65	24.9	-9033.69	10.78	14.04	9.56	50.11	30.33	221756	307.0	14693.0	15000.0
47.63	24.9	-9030.27	10.86	14.1	10.08	49.04	30.35	221757	308.0	14692.0	15000.0
47.61	24.9	-9030.27	10.86	14.1	10.08	49.04	30.37	221758	309.0	14691.0	15000.0
47.6	24.9	-9028.14	10.82	13.95	11.25	52.67	30.39	221759	310.0	14690.0	15000.0
47.59	24.9	-9028.14	10.82	13.95	11.25	52.67	30.4	221760	311.0	14689.0	15000.0
47.57	24.9	-9034.12	10.84	14.04	10.46	49.33	30.41	221761	312.0	14688.0	15000.0
47.56	24.9	-9034.12	10.84	14.04	10.46	49.33	30.43	221762	313.0	14687.0	15000.0
47.55	24.9	-9029.84	10.77	13.96	11.5	52.95	30.45	221763	314.0	14686.0	15000.0
47.53	24.9	-9029.84	10.77	13.96	11.5	52.95	30.46	221764	315.0	14685.0	15000.0
47.52	24.9	-9029.84	10.78	14.01	12.92	49.83	30.47	221765	316.0	14684.0	15000.0
47.51	24.9	-9029.84	10.78	14.01	12.92	49.83	30.47	221766	317.0	14683.0	15000.0
47.51	24.9	-9029.84	10.78	14.01	12.92	49.83	30.47	221767	318.0	14682.0	15000.0
47.5	24.9	-9029.84	10.78	14.01	12.92	49.83	30.48	221768	319.0	14681.0	15000.0
47.5	25.0	-9034.54	10.75	13.95	10.94	52.24	30.5	221769	320.0	14680.0	15000.0
47.5	25.0	-9034.54	10.75	13.95	10.94	52.24	30.51	221770	321.0	14679.0	15000.0
47.5	25.0	-9030.7	10.74	14.05	12.44	49.68	30.52	221771	322.0	14678.0	15000.0
47.5	25.0	-9030.7	10.74	14.05	12.44	49.68	30.53	221772	323.0	14677.0	15000.0
47.5	25.0	-9031.13	10.88	14.07	8.93	49.81	30.55	221773	324.0	14676.0	15000.0
47.5	25.0	-9031.13	10.88	14.07	8.93	49.81	30.57	221774	325.0	14675.0	15000.0
47.5	25.0	-9029.42	10.8	14.06	11.19	49.63	30.58	221775	326.0	14674.0	15000.0
47.5	25.0	-9029.42	10.8	14.06	11.19	49.63	30.59	221776	327.0	14673.0	15000.0
47.5	25.0	-9031.98	10.87	14.07	9.64	49.92	30.6	221777	328.0	14672.0	15000.0
47.5	25.0	-9031.98	10.87	14.07	9.64	49.92	30.61	221778	329.0	14671.0	15000.0
47.5	24.9	-9031.13	10.85	14.15	9.44	47.73	30.62	221779	330.0	14670.0	15000.0
47.5	24.9	-9031.13	10.85	14.15	9.44	47.73	30.63	221780	331.0	14669.0	15000.0
47.5	24.9	-9028.99	10.82	14.02	10.88	51.1	30.65	221781	332.0	14668.0	15000.0
47.5	24.9	-9028.99	10.82	14.02	10.88	51.1	30.66	221782	333.0	14667.0	15000.0
47.5	24.9	-9034.97	10.82	14.04	10.45	50.28	30.67	221783	334.0	14666.0	15000.0
47.5	24.9	-9034.97	10.82	14.04	10.45	50.28	30.68	221784	335.0	14665.0	15000.0
47.5	24.9	-9032.83	10.82	13.97	10.72	51.0	30.7	221785	336.0	14664.0	15000.0
47.5	24.9	-9032.83	10.82	13.97	10.72	51.0	30.7	221786	337.0	14663.0	15000.0
47.5	24.9	-9032.83	10.82	13.97	10.72	51.0	30.7	221787	338.0	14662.0	15000.0
47.5	24.9	-9032.83	10.82	13.97	10.72	51.0	30.72	221788	339.0	14661.0	15000.0
47.5	25.0	-9034.12	10.82	14.09	10.08	50.15	30.74	221789	340.0	14660.0	15000.0
47.51	25.0	-9034.12	10.82	14.09	10.08	50.15	30.74	221790	341.0	14659.0	15000.0
47.52	25.0	-9032.83	10.88	13.99	9.36	50.72	30.75	221791	342.0	14658.0	15000.0
47.54	25.0	-9032.83	10.88	13.99	9.36	50.72	30.76	221792	343.0	14657.0	15000.0
