EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
56.2	24.9	-6718.02	13.84	9.94	24.53	83.04	29.98	222207	454.0	14546.0	15000.0
56.2	24.9	-6718.02	13.84	9.94	24.53	83.04	29.99	222208	455.0	14545.0	15000.0
56.2	24.9	-10540.59	0.25	17.05	3.34	0.82	30.01	222209	456.0	14544.0	15000.0
56.19	24.9	-10540.59	0.25	17.05	3.34	0.82	30.01	222210	457.0	14543.0	15000.0
56.15	24.9	-9548.52	0.57	16.01	1.29	3.14	30.01	222211	458.0	14542.0	15000.0
56.09	24.9	-9548.52	0.57	16.01	1.29	3.14	30.02	222212	459.0	14541.0	15000.0
56.01	24.9	-9190.92	1.18	15.64	0.46	4.61	30.03	222213	460.0	14540.0	15000.0
55.91	24.9	-9190.92	1.18	15.64	0.46	4.61	30.04	222214	461.0	14539.0	15000.0
55.8	24.9	-9049.5	1.34	15.45	-0.27	5.7	30.04	222215	462.0	14538.0	15000.0
55.69	24.9	-9049.5	1.34	15.45	-0.27	5.7	30.04	222216	463.0	14537.0	15000.0
55.56	24.9	-9049.5	1.34	15.45	-0.27	5.7	30.04	222217	464.0	14536.0	15000.0
55.43	24.9	-9049.5	1.34	15.45	-0.27	5.7	30.03	222218	465.0	14535.0	15000.0
55.3	25.0	-9038.82	1.39	15.41	-1.29	5.62	30.02	222219	466.0	14534.0	15000.0
55.17	25.0	-9038.82	1.39	15.41	-1.29	5.62	30.04	222220	467.0	14533.0	15000.0
55.04	25.0	-9035.4	1.3	15.42	0.47	7.34	30.06	222221	468.0	14532.0	15000.0
54.91	25.0	-9035.4	1.3	15.42	0.47	7.34	30.05	222222	469.0	14531.0	15000.0
54.78	25.0	-9032.83	1.37	15.43	0.05	5.77	30.04	222223	470.0	14530.0	15000.0
54.65	25.0	-9032.83	1.37	15.43	0.05	5.77	30.05	222224	471.0	14529.0	15000.0
54.52	25.0	-9032.41	1.33	15.4	-0.57	5.37	30.05	222225	472.0	14528.0	15000.0
54.39	25.0	-9032.41	1.33	15.4	-0.57	5.37	30.04	222226	473.0	14527.0	15000.0
54.26	25.0	-9035.4	1.36	15.43	0.31	6.08	30.04	222227	474.0	14526.0	15000.0
54.13	25.0	-9035.4	1.36	15.43	0.31	6.08	30.04	222228	475.0	14525.0	15000.0
54.0	24.8	-9028.99	1.36	15.44	-0.55	5.55	30.05	222229	476.0	14524.0	15000.0
53.87	24.8	-9028.99	1.36	15.44	-0.55	5.55	30.05	222230	477.0	14523.0	15000.0
53.74	24.8	-9028.99	1.37	15.43	0.37	6.35	30.06	222231	478.0	14522.0	15000.0
53.61	24.8	-9028.99	1.37	15.43	0.37	6.35	30.05	222232	479.0	14521.0	15000.0
53.48	24.8	-9026.43	1.4	15.42	0.22	5.7	30.04	222233	480.0	14520.0	15000.0
53.35	24.8	-9026.43	1.4	15.42	0.22	5.7	30.04	222234	481.0	14519.0	15000.0
53.22	24.8	-9031.98	1.34	15.43	-0.67	6.16	30.04	222235	482.0	14518.0	15000.0
53.09	24.8	-9031.98	1.34	15.43	-0.67	6.16	30.03	222236	483.0	14517.0	15000.0
52.96	24.8	-9039.24	1.32	15.44	-0.19	5.57	30.03	222237	484.0	14516.0	15000.0
52.83	24.8	-9039.24	1.32	15.44	-0.19	5.57	30.02	222238	485.0	14515.0	15000.0
52.7	25.0	-9033.26	1.34	15.4	-0.48	6.48	30.02	222239	486.0	14514.0	15000.0
52.57	25.0	-9033.26	1.34	15.4	-0.48	6.48	30.02	222240	487.0	14513.0	15000.0
52.44	25.0	-9029.84	1.32	15.44	-0.26	5.37	30.02	222241	488.0	14512.0	15000.0
52.31	25.0	-9029.84	1.32	15.44	-0.26	5.37	30.02	222242	489.0	14511.0	15000.0
52.18	25.0	-8927.73	1.48	15.2	-0.18	6.73	30.02	222243	490.0	14510.0	15000.0
52.05	25.0	-8927.73	1.48	15.2	-0.18	6.73	30.02	222244	491.0	14509.0	15000.0
51.92	25.0	-8299.68	5.23	14.19	2.22	25.58	30.01	222245	492.0	14508.0	15000.0
51.79	25.0	-8299.68	5.23	14.19	2.22	25.58	30.01	222246	493.0	14507.0	15000.0
51.66	25.0	-8299.68	5.23	14.19	2.22	25.58	30.01	222247	494.0	14506.0	15000.0
51.53	25.0	-8299.68	5.23	14.19	2.22	25.58	30.01	222248	495.0	14505.0	15000.0
51.4	25.0	-8352.66	7.35	14.09	3.72	37.77	30.0	222249	496.0	14504.0	15000.0
51.27	25.0	-8352.66	7.35	14.09	3.72	37.77	30.0	222250	497.0	14503.0	15000.0
51.16	25.0	-8533.81	8.56	14.35	5.42	41.9	30.01	222251	498.0	14502.0	15000.0
51.05	25.0	-8533.81	8.56	14.35	5.42	41.9	30.0	222252	499.0	14501.0	15000.0
50.95	25.0	-8718.38	9.45	14.37	6.3	44.79	30.0	222253	500.0	14500.0	15000.0
50.86	25.0	-8718.38	9.45	14.37	6.3	44.79	30.01	222254	501.0	14499.0	15000.0
50.78	25.0	-8900.39	10.2	14.34	8.06	50.2	30.03	222255	502.0	14498.0	15000.0
50.7	25.0	-8900.39	10.2	14.34	8.06	50.2	30.04	222256	503.0	14497.0	15000.0
50.63	25.0	-8945.25	10.45	14.39	8.55	48.78	30.05	222257	504.0	14496.0	15000.0
50.56	25.0	-8945.25	10.45	14.39	8.55	48.78	30.06	222258	505.0	14495.0	15000.0
50.5	24.9	-8976.01	10.56	14.25	9.01	50.25	30.07	222259	506.0	14494.0	15000.0
50.45	24.9	-8976.01	10.56	14.25	9.01	50.25	30.07	222260	507.0	14493.0	15000.0
50.41	24.9	-8976.01	10.56	14.25	9.01	50.25	30.07	222261	508.0	14492.0	15000.0
50.38	24.9	-8976.01	10.56	14.25	9.01	50.25	30.09	222262	509.0	14491.0	15000.0
50.36	24.9	-9011.05	10.7	14.17	8.85	49.26	30.12	222263	510.0	14490.0	15000.0
50.34	24.9	-9011.05	10.7	14.17	8.85	49.26	30.12	222264	511.0	14489.0	15000.0
50.32	24.9	-9020.44	10.75	14.09	9.08	50.83	30.13	222265	512.0	14488.0	15000.0
50.3	24.9	-9020.44	10.75	14.09	9.08	50.83	30.14	222266	513.0	14487.0	15000.0
50.28	24.9	-9024.29	10.75	14.18	9.41	49.41	30.16	222267	514.0	14486.0	15000.0
50.24	24.9	-9024.29	10.75	14.18	9.41	49.41	30.19	222268	515.0	14485.0	15000.0
50.2	24.9	-9024.72	10.82	14.12	9.31	49.51	30.21	222269	516.0	14484.0	15000.0
50.14	24.9	-9024.72	10.82	14.12	9.31	49.51	30.22	222270	517.0	14483.0	15000.0
50.07	24.9	-9027.28	10.81	14.08	10.44	49.5	30.23	222271	518.0	14482.0	15000.0
49.99	24.9	-9027.28	10.81	14.08	10.44	49.5	30.24	222272	519.0	14481.0	15000.0
49.91	24.9	-9026.0	10.77	14.02	12.15	52.34	30.25	222273	520.0	14480.0	15000.0
49.82	24.9	-9026.0	10.77	14.02	12.15	52.34	30.26	222274	521.0	14479.0	15000.0
49.74	24.9	-9032.41	10.82	13.93	9.82	51.9	30.28	222275	522.0	14478.0	15000.0
49.66	24.9	-9032.41	10.82	13.93	9.82	51.9	30.29	222276	523.0	14477.0	15000.0
49.59	24.9	-9029.42	10.76	14.01	12.57	52.41	30.31	222277	524.0	14476.0	15000.0
49.54	24.9	-9029.42	10.76	14.01	12.57	52.41	30.31	222278	525.0	14475.0	15000.0
49.5	24.9	-9029.42	10.76	14.01	12.57	52.41	30.31	222279	526.0	14474.0	15000.0
49.47	24.9	-9029.42	10.76	14.01	12.57	52.41	30.32	222280	527.0	14473.0	15000.0
49.45	24.9	-9029.84	10.81	14.02	9.28	51.47	30.34	222281	528.0	14472.0	15000.0
49.43	24.9	-9029.84	10.81	14.02	9.28	51.47	30.34	222282	529.0	14471.0	15000.0
49.41	24.9	-9029.42	10.78	14.09	10.58	49.53	30.35	222283	530.0	14470.0	15000.0
49.4	24.9	-9029.42	10.78	14.09	10.58	49.53	30.38	222284	531.0	14469.0	15000.0
49.38	24.9	-9030.27	10.8	14.05	9.52	50.23	30.41	222285	532.0	14468.0	15000.0
