EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
42.7	20.1	-6411.68	13.28	9.63	23.67	80.46	29.27	93547	1524.0	13476.0	15000.0
42.7	20.1	-6411.68	13.28	9.63	23.67	80.46	29.28	93548	1525.0	13475.0	15000.0
42.8	20.0	-10344.48	0.33	17.2	-0.63	2.15	29.3	93549	1526.0	13474.0	15000.0
42.8	20.0	-10344.48	0.33	17.2	-0.63	2.15	29.32	93550	1527.0	13473.0	15000.0
42.8	20.0	-8987.97	2.77	15.57	-0.44	13.43	29.33	93551	1528.0	13472.0	15000.0
42.8	20.0	-8987.97	2.77	15.57	-0.44	13.43	29.34	93552	1529.0	13471.0	15000.0
42.8	20.0	-8627.38	4.47	14.87	1.43	21.17	29.35	93553	1530.0	13470.0	15000.0
42.8	20.0	-8627.38	4.47	14.87	1.43	21.17	29.36	93554	1531.0	13469.0	15000.0
42.8	20.0	-8618.41	5.22	14.77	2.22	24.89	29.38	93555	1532.0	13468.0	15000.0
42.8	20.0	-8618.41	5.22	14.77	2.22	24.89	29.39	93556	1533.0	13467.0	15000.0
42.8	20.0	-8654.72	5.65	14.8	2.66	26.4	29.39	93557	1534.0	13466.0	15000.0
42.8	20.0	-8654.72	5.65	14.8	2.66	26.4	29.38	93558	1535.0	13465.0	15000.0
42.9	20.0	-8687.62	6.03	14.8	1.97	28.32	29.38	93559	1536.0	13464.0	15000.0
42.9	20.0	-8687.62	6.03	14.8	1.97	28.32	29.39	93560	1537.0	13463.0	15000.0
42.9	20.0	-8715.82	6.15	14.87	3.36	29.22	29.41	93561	1538.0	13462.0	15000.0
42.9	20.0	-8715.82	6.15	14.87	3.36	29.22	29.42	93562	1539.0	13461.0	15000.0
42.9	20.0	-8744.87	6.39	14.9	3.33	30.55	29.43	93563	1540.0	13460.0	15000.0
42.9	20.0	-8744.87	6.39	14.9	3.33	30.55	29.43	93564	1541.0	13459.0	15000.0
42.9	20.0	-8744.87	6.39	14.9	3.33	30.55	29.43	93565	1542.0	13458.0	15000.0
42.9	20.0	-8744.87	6.39	14.9	3.33	30.55	29.43	93566	1543.0	13457.0	15000.0
42.9	20.0	-8754.27	6.5	14.84	3.96	30.68	29.44	93567	1544.0	13456.0	15000.0
42.9	20.0	-8754.27	6.5	14.84	3.96	30.68	29.45	93568	1545.0	13455.0	15000.0
42.4	20.1	-8775.63	6.6	14.89	4.54	31.3	29.47	93569	1546.0	13454.0	15000.0
42.4	20.1	-8775.63	6.6	14.89	4.54	31.3	29.49	93570	1547.0	13453.0	15000.0
42.4	20.1	-8779.91	6.68	14.85	3.64	32.31	29.5	93571	1548.0	13452.0	15000.0
42.4	20.1	-8779.91	6.68	14.85	3.64	32.31	29.51	93572	1549.0	13451.0	15000.0
42.4	20.1	-8787.6	6.71	14.89	4.28	31.78	29.51	93573	1550.0	13450.0	15000.0
42.4	20.1	-8787.6	6.71	14.89	4.28	31.78	29.52	93574	1551.0	13449.0	15000.0
42.4	20.1	-8794.43	6.76	14.89	4.22	32.36	29.53	93575	1552.0	13448.0	15000.0
42.4	20.1	-8794.43	6.76	14.89	4.22	32.36	29.55	93576	1553.0	13447.0	15000.0
42.4	20.1	-8802.12	6.93	14.89	2.9	32.0	29.57	93577	1554.0	13446.0	15000.0
42.4	20.1	-8802.12	6.93	14.89	2.9	32.0	29.59	93578	1555.0	13445.0	15000.0
41.9	20.0	-8802.98	6.86	14.88	3.45	32.44	29.6	93579	1556.0	13444.0	15000.0
41.9	20.0	-8802.98	6.86	14.88	3.45	32.44	29.61	93580	1557.0	13443.0	15000.0
41.9	20.0	-8800.84	6.93	14.9	3.48	32.59	29.62	93581	1558.0	13442.0	15000.0
41.9	20.0	-8800.84	6.93	14.9	3.48	32.59	29.62	93582	1559.0	13441.0	15000.0
41.9	20.0	-8808.1	6.91	14.95	3.94	32.31	29.62	93583	1560.0	13440.0	15000.0
41.9	20.0	-8808.1	6.91	14.95	3.94	32.31	29.64	93584	1561.0	13439.0	15000.0
41.9	20.0	-8809.81	6.88	14.92	4.77	31.87	29.66	93585	1562.0	13438.0	15000.0
41.9	20.0	-8809.81	6.88	14.92	4.77	31.87	29.67	93586	1563.0	13437.0	15000.0
41.9	20.0	-8810.24	6.89	14.92	3.84	32.85	29.68	93587	1564.0	13436.0	15000.0
41.9	20.0	-8810.24	6.89	14.92	3.84	32.85	29.68	93588	1565.0	13435.0	15000.0
41.5	20.0	-8811.52	6.88	14.86	3.39	33.52	29.68	93589	1566.0	13434.0	15000.0
41.5	20.0	-8811.52	6.88	14.86	3.39	33.52	29.7	93590	1567.0	13433.0	15000.0
41.5	20.0	-8808.53	6.95	14.97	2.89	30.72	29.71	93591	1568.0	13432.0	15000.0
