EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
83.7	20.8	-532.35	2.23	4.7	-6.95	53.76	41.95	77047	0.0	15000.0	15000.0
83.7	20.8	-532.35	2.23	4.7	-6.95	53.76	41.93	77048	1.0	14999.0	15000.0
83.6	20.8	-7616.51	3.92	13.28	1.39	19.25	41.92	77049	2.0	14998.0	15000.0
83.6	20.8	-7616.51	3.92	13.28	1.39	19.25	41.93	77050	3.0	14997.0	15000.0
83.6	20.8	-6487.3	4.34	11.19	2.72	27.83	41.94	77051	4.0	14996.0	15000.0
83.6	20.8	-6487.3	4.34	11.19	2.72	27.83	41.95	77052	5.0	14995.0	15000.0
83.6	20.8	-5902.83	7.14	9.99	8.46	50.6	41.96	77053	6.0	14994.0	15000.0
83.6	20.8	-5902.83	7.14	9.99	8.46	50.6	41.96	77054	7.0	14993.0	15000.0
83.6	20.8	-5955.38	8.67	9.9	10.19	61.41	41.97	77055	8.0	14992.0	15000.0
83.6	20.8	-5955.38	8.67	9.9	10.19	61.41	42.0	77056	9.0	14991.0	15000.0
83.6	20.8	-6089.54	9.75	10.08	12.34	71.28	42.03	77057	10.0	14990.0	15000.0
83.6	20.8	-6089.54	9.75	10.08	12.34	71.28	42.04	77058	11.0	14989.0	15000.0
83.1	20.6	-6239.5	10.77	9.98	17.56	78.73	42.06	77059	12.0	14988.0	15000.0
83.1	20.6	-6239.5	10.77	9.98	17.56	78.73	42.09	77060	13.0	14987.0	15000.0
83.1	20.6	-6366.82	11.45	9.87	20.45	81.25	42.12	77061	14.0	14986.0	15000.0
83.1	20.6	-6366.82	11.45	9.87	20.45	81.25	42.15	77062	15.0	14985.0	15000.0
83.1	20.6	-6440.73	12.01	9.31	19.96	87.65	42.19	77063	16.0	14984.0	15000.0
83.1	20.6	-6440.73	12.01	9.31	19.96	87.65	42.23	77064	17.0	14983.0	15000.0
83.1	20.6	-6446.71	12.06	9.1	24.15	88.73	42.27	77065	18.0	14982.0	15000.0
83.1	20.6	-6446.71	12.06	9.1	24.15	88.73	42.31	77066	19.0	14981.0	15000.0
83.1	20.6	-6160.89	11.54	8.81	23.82	89.25	42.36	77067	20.0	14980.0	15000.0
83.1	20.6	-6160.89	11.54	8.81	23.82	89.25	42.42	77068	21.0	14979.0	15000.0
82.0	20.7	-5514.89	10.39	8.21	22.99	85.89	42.49	77069	22.0	14978.0	15000.0
82.0	20.7	-5514.89	10.39	8.21	22.99	85.89	42.53	77070	23.0	14977.0	15000.0
82.0	20.7	-4253.66	8.01	6.93	24.07	86.07	42.57	77071	24.0	14976.0	15000.0
82.0	20.7	-4253.66	8.01	6.93	24.07	86.07	42.62	77072	25.0	14975.0	15000.0
82.0	20.7	-2014.89	3.63	4.44	25.58	89.99	42.68	77073	26.0	14974.0	15000.0
82.0	20.7	-2014.89	3.63	4.44	25.58	89.99	42.75	77074	27.0	14973.0	15000.0
82.0	20.7	-1195.01	2.52	3.8	24.82	87.29	42.82	77075	28.0	14972.0	15000.0
82.0	20.7	-1195.01	2.52	3.8	24.82	87.29	42.88	77076	29.0	14971.0	15000.0
82.0	20.7	-1192.87	2.53	3.81	25.24	87.18	42.94	77077	30.0	14970.0	15000.0
