EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
41.5	20.7	-8.54	0.0	0.0	0.0	39.7	27.1	298633	778.0	14222.0	15000.0
41.5	20.7	-8.54	0.0	0.0	0.0	39.7	27.09	298634	779.0	14221.0	15000.0
41.5	20.7	-9043.09	16.03	14.15	13.92	71.48	27.08	298635	780.0	14220.0	15000.0
41.5	20.7	-9043.09	16.03	14.15	13.92	71.48	27.08	298636	781.0	14219.0	15000.0
41.5	20.7	-9043.09	16.03	14.15	13.92	71.48	27.08	298637	782.0	14218.0	15000.0
41.5	20.7	-9043.09	16.03	14.15	13.92	71.48	27.09	298638	783.0	14217.0	15000.0
41.5	20.7	-13179.26	2.02	20.36	5.81	6.44	27.11	298639	784.0	14216.0	15000.0
41.5	20.7	-13179.26	2.02	20.36	5.81	6.44	27.14	298640	785.0	14215.0	15000.0
41.5	20.7	-11275.45	7.96	18.9	0.76	29.82	27.16	298641	786.0	14214.0	15000.0
41.5	20.7	-11275.45	7.96	18.9	0.76	29.82	27.16	298642	787.0	14213.0	15000.0
41.5	20.7	-11275.45	7.96	18.9	0.76	29.82	27.16	298643	788.0	14212.0	15000.0
41.5	20.7	-11275.45	7.96	18.9	0.76	29.82	27.18	298644	789.0	14211.0	15000.0
41.5	20.7	-11283.57	8.77	18.86	3.09	30.48	27.19	298645	790.0	14210.0	15000.0
41.5	20.7	-11283.57	8.77	18.86	3.09	30.48	27.19	298646	791.0	14209.0	15000.0
41.5	20.7	-11333.13	9.29	18.95	4.44	32.94	27.19	298647	792.0	14208.0	15000.0
41.5	20.7	-11333.13	9.29	18.95	4.44	32.94	27.21	298648	793.0	14207.0	15000.0
41.5	20.6	-11377.13	9.71	18.88	3.73	36.43	27.23	298649	794.0	14206.0	15000.0
41.5	20.6	-11377.13	9.71	18.88	3.73	36.43	27.23	298650	795.0	14205.0	15000.0
41.5	20.6	-11411.31	9.97	18.87	3.82	36.44	27.23	298651	796.0	14204.0	15000.0
41.5	20.6	-11411.31	9.97	18.87	3.82	36.44	27.25	298652	797.0	14203.0	15000.0
41.5	20.6	-11435.24	10.24	18.82	3.87	35.31	27.26	298653	798.0	14202.0	15000.0
41.5	20.6	-11435.24	10.24	18.82	3.87	35.31	27.27	298654	799.0	14201.0	15000.0
41.5	20.6	-11451.05	10.39	18.63	4.32	39.14	27.29	298655	800.0	14200.0	15000.0
41.5	20.6	-11451.05	10.39	18.63	4.32	39.14	27.32	298656	801.0	14199.0	15000.0
