EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
46.7	20.0	-2521.18	6.51	5.81	24.73	79.26	27.17	314095	1168.0	13832.0	15000.0
46.7	20.0	-2521.18	6.51	5.81	24.73	79.26	27.16	314096	1169.0	13831.0	15000.0
46.7	20.0	-11316.89	16.68	12.3	32.01	57.52	27.17	314097	1170.0	13830.0	15000.0
46.7	20.0	-11316.89	16.68	12.3	32.01	57.52	27.2	314098	1171.0	13829.0	15000.0
46.7	20.0	-12605.89	2.12	20.65	1.46	6.65	27.22	314099	1172.0	13828.0	15000.0
46.7	20.0	-12605.89	2.12	20.65	1.46	6.65	27.22	314100	1173.0	13827.0	15000.0
46.7	20.0	-11301.51	7.77	18.9	1.59	28.98	27.23	314101	1174.0	13826.0	15000.0
46.7	20.0	-11301.51	7.77	18.9	1.59	28.98	27.24	314102	1175.0	13825.0	15000.0
46.7	20.0	-11196.84	9.35	18.57	5.21	35.26	27.25	314103	1176.0	13824.0	15000.0
46.7	20.0	-11196.84	9.35	18.57	5.21	35.26	27.27	314104	1177.0	13823.0	15000.0
46.7	20.0	-11242.98	10.37	18.68	3.07	36.52	27.28	314105	1178.0	13822.0	15000.0
46.7	20.0	-11242.98	10.37	18.68	3.07	36.52	27.29	314106	1179.0	13821.0	15000.0
46.7	20.0	-11308.35	10.96	18.48	3.72	39.21	27.3	314107	1180.0	13820.0	15000.0
46.7	20.0	-11308.35	10.96	18.48	3.72	39.21	27.31	314108	1181.0	13819.0	15000.0
46.6	20.0	-11363.03	11.39	18.2	7.03	39.96	27.32	314109	1182.0	13818.0	15000.0
46.6	20.0	-11363.03	11.39	18.2	7.03	39.96	27.33	314110	1183.0	13817.0	15000.0
46.6	20.0	-11412.17	11.67	17.91	7.38	43.06	27.34	314111	1184.0	13816.0	15000.0
46.6	20.0	-11412.17	11.67	17.91	7.38	43.06	27.35	314112	1185.0	13815.0	15000.0
46.6	20.0	-11433.53	11.95	17.67	8.41	44.49	27.37	314113	1186.0	13814.0	15000.0
46.6	20.0	-11433.53	11.95	17.67	8.41	44.49	27.39	314114	1187.0	13813.0	15000.0
46.6	20.0	-11454.47	11.97	17.55	12.31	43.33	27.42	314115	1188.0	13812.0	15000.0
46.6	20.0	-11454.47	11.97	17.55	12.31	43.33	27.44	314116	1189.0	13811.0	15000.0
46.6	20.0	-11464.29	12.09	17.51	10.41	43.75	27.46	314117	1190.0	13810.0	15000.0
46.6	20.0	-11464.29	12.09	17.51	10.41	43.75	27.46	314118	1191.0	13809.0	15000.0
45.7	20.0	-11464.29	12.09	17.51	10.41	43.75	27.46	314119	1192.0	13808.0	15000.0
45.7	20.0	-11464.29	12.09	17.51	10.41	43.75	27.47	314120	1193.0	13807.0	15000.0
45.7	20.0	-11482.66	12.3	17.38	10.9	44.54	27.49	314121	1194.0	13806.0	15000.0
45.7	20.0	-11482.66	12.3	17.38	10.9	44.54	27.52	314122	1195.0	13805.0	15000.0
45.7	20.0	-11487.79	12.25	17.35	13.91	43.89	27.55	314123	1196.0	13804.0	15000.0
45.7	20.0	-11487.79	12.25	17.35	13.91	43.89	27.55	314124	1197.0	13803.0	15000.0
45.7	20.0	-11489.5	12.36	17.34	12.09	44.55	27.55	314125	1198.0	13802.0	15000.0
45.7	20.0	-11489.5	12.36	17.34	12.09	44.55	27.57	314126	1199.0	13801.0	15000.0
45.7	20.0	-11498.04	12.35	17.36	11.3	44.13	27.6	314127	1200.0	13800.0	15000.0
45.7	20.0	-11498.04	12.35	17.36	11.3	44.13	27.62	314128	1201.0	13799.0	15000.0
45.0	20.0	-11495.05	12.29	17.26	10.97	46.24	27.64	314129	1202.0	13798.0	15000.0
45.0	20.0	-11495.05	12.29	17.26	10.97	46.24	27.64	314130	1203.0	13797.0	15000.0
45.0	20.0	-11498.47	12.31	17.25	14.19	46.24	27.64	314131	1204.0	13796.0	15000.0
45.0	20.0	-11498.47	12.31	17.25	14.19	46.24	27.68	314132	1205.0	13795.0	15000.0
45.0	20.0	-11498.04	12.36	17.28	11.84	44.79	27.72	314133	1206.0	13794.0	15000.0
45.0	20.0	-11498.04	12.36	17.28	11.84	44.79	27.71	314134	1207.0	13793.0	15000.0
45.0	20.0	-11500.61	12.36	17.29	10.9	44.55	27.7	314135	1208.0	13792.0	15000.0
45.0	20.0	-11500.61	12.36	17.29	10.9	44.55	27.72	314136	1209.0	13791.0	15000.0
45.0	20.0	-11498.04	12.4	17.28	11.26	44.1	27.73	314137	1210.0	13790.0	15000.0
45.0	20.0	-11498.04	12.4	17.28	11.26	44.1	27.74	314138	1211.0	13789.0	15000.0
44.4	20.0	-11500.18	12.46	17.27	10.16	45.38	27.75	314139	1212.0	13788.0	15000.0
44.4	20.0	-11500.18	12.46	17.27	10.16	45.38	27.78	314140	1213.0	13787.0	15000.0
44.4	20.0	-11503.17	12.4	17.33	10.33	44.32	27.8	314141	1214.0	13786.0	15000.0
44.4	20.0	-11503.17	12.4	17.33	10.33	44.32	27.83	314142	1215.0	13785.0	15000.0
44.4	20.0	-11498.9	12.36	17.34	11.41	44.13	27.85	314143	1216.0	13784.0	15000.0
44.4	20.0	-11498.9	12.36	17.34	11.41	44.13	27.85	314144	1217.0	13783.0	15000.0
44.4	20.0	-11506.59	12.42	17.24	11.65	45.19	27.85	314145	1218.0	13782.0	15000.0
44.4	20.0	-11506.59	12.42	17.24	11.65	45.19	27.86	314146	1219.0	13781.0	15000.0
44.4	20.0	-11498.9	12.37	17.23	12.75	44.84	27.87	314147	1220.0	13780.0	15000.0
44.4	20.0	-11498.9	12.37	17.23	12.75	44.84	27.91	314148	1221.0	13779.0	15000.0
43.8	20.0	-11499.33	12.35	17.27	11.68	44.85	27.94	314149	1222.0	13778.0	15000.0
43.8	20.0	-11499.33	12.35	17.27	11.68	44.85	27.94	314150	1223.0	13777.0	15000.0
43.8	20.0	-11499.33	12.43	17.2	10.54	45.83	27.95	314151	1224.0	13776.0	15000.0
43.8	20.0	-11499.33	12.43	17.2	10.54	45.83	27.95	314152	1225.0	13775.0	15000.0
43.8	20.0	-11498.47	12.41	17.22	11.9	46.41	27.96	314153	1226.0	13774.0	15000.0
43.8	20.0	-11498.47	12.41	17.22	11.9	46.41	27.96	314154	1227.0	13773.0	15000.0
43.8	20.0	-11498.47	12.41	17.22	11.9	46.41	27.96	314155	1228.0	13772.0	15000.0
43.8	20.0	-11498.47	12.41	17.22	11.9	46.41	27.96	314156	1229.0	13771.0	15000.0
43.8	20.0	-11498.9	12.46	17.28	10.32	44.09	27.97	314157	1230.0	13770.0	15000.0
43.8	20.0	-11498.9	12.46	17.28	10.32	44.09	27.98	314158	1231.0	13769.0	15000.0
43.5	20.0	-11499.33	12.42	17.21	11.11	46.35	28.0	314159	1232.0	13768.0	15000.0
43.5	20.0	-11499.33	12.42	17.21	11.11	46.35	28.02	314160	1233.0	13767.0	15000.0
43.5	20.0	-11501.89	12.32	17.27	11.49	44.47	28.03	314161	1234.0	13766.0	15000.0
43.5	20.0	-11501.89	12.32	17.27	11.49	44.47	28.06	314162	1235.0	13765.0	15000.0
43.5	20.0	-11497.19	12.42	17.29	12.36	44.52	28.08	314163	1236.0	13764.0	15000.0
43.5	20.0	-11497.19	12.42	17.29	12.36	44.52	28.07	314164	1237.0	13763.0	15000.0
