EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
143.74	28.7	-6619.32	5.73	11.72	4.29	32.16	48.16	221465	12728.0	2272.0	15000.0
143.68	28.7	-6619.32	5.73	11.72	4.29	32.16	48.16	221466	12729.0	2271.0	15000.0
143.62	28.7	-7089.29	-0.37	11.21	0.43	-2.31	48.16	221467	12730.0	2270.0	15000.0
143.56	28.7	-7089.29	-0.37	11.21	0.43	-2.31	48.16	221468	12731.0	2269.0	15000.0
143.5	28.7	-7089.29	-0.37	11.21	0.43	-2.31	48.16	221469	12732.0	2268.0	15000.0
143.45	28.7	-7089.29	-0.37	11.21	0.43	-2.31	48.16	221470	12733.0	2267.0	15000.0
143.4	28.7	-6406.13	0.26	10.47	0.71	1.09	48.17	221471	12734.0	2266.0	15000.0
143.36	28.7	-6406.13	0.26	10.47	0.71	1.09	48.18	221472	12735.0	2265.0	15000.0
143.31	28.7	-6164.31	0.57	10.23	0.12	3.9	48.19	221473	12736.0	2264.0	15000.0
143.26	28.7	-6164.31	0.57	10.23	0.12	3.9	48.19	221474	12737.0	2263.0	15000.0
143.19	28.7	-6110.9	0.66	10.18	-0.69	3.95	48.19	221475	12738.0	2262.0	15000.0
143.11	28.7	-6110.9	0.66	10.18	-0.69	3.95	48.2	221476	12739.0	2261.0	15000.0
143.0	28.7	-6102.78	0.65	10.19	0.26	3.75	48.21	221477	12740.0	2260.0	15000.0
142.87	28.7	-6102.78	0.65	10.19	0.26	3.75	48.2	221478	12741.0	2259.0	15000.0
142.7	28.7	-6095.52	0.67	10.18	-0.7	3.73	48.19	221479	12742.0	2258.0	15000.0
142.5	28.7	-6095.52	0.67	10.18	-0.7	3.73	48.2	221480	12743.0	2257.0	15000.0
142.26	28.7	-6094.24	0.65	10.19	0.58	4.18	48.21	221481	12744.0	2256.0	15000.0
142.0	28.7	-6094.24	0.65	10.19	0.58	4.18	48.2	221482	12745.0	2255.0	15000.0
141.71	28.7	-6092.96	0.67	10.15	-0.65	4.25	48.2	221483	12746.0	2254.0	15000.0
141.41	28.7	-6092.96	0.67	10.15	-0.65	4.25	48.2	221484	12747.0	2253.0	15000.0
141.09	28.7	-6089.96	0.65	10.19	0.12	3.24	48.2	221485	12748.0	2252.0	15000.0
140.76	28.7	-6089.96	0.65	10.19	0.12	3.24	48.2	221486	12749.0	2251.0	15000.0
140.44	28.7	-6094.66	0.66	10.17	0.05	3.91	48.2	221487	12750.0	2250.0	15000.0
140.11	28.7	-6094.66	0.66	10.17	0.05	3.91	48.2	221488	12751.0	2249.0	15000.0
139.8	28.7	-6088.26	0.67	10.19	-0.49	3.8	48.21	221489	12752.0	2248.0	15000.0
139.49	28.7	-6088.26	0.67	10.19	-0.49	3.8	48.2	221490	12753.0	2247.0	15000.0
139.18	28.7	-6094.24	0.64	10.19	0.23	3.71	48.19	221491	12754.0	2246.0	15000.0
138.87	28.7	-6094.24	0.64	10.19	0.23	3.71	48.19	221492	12755.0	2245.0	15000.0
138.56	28.7	-6093.38	0.64	10.19	0.18	4.01	48.2	221493	12756.0	2244.0	15000.0
138.26	28.7	-6093.38	0.64	10.19	0.18	4.01	48.2	221494	12757.0	2243.0	15000.0
137.95	28.7	-6092.1	0.64	10.17	-0.05	4.5	48.19	221495	12758.0	2242.0	15000.0
137.64	28.7	-6092.1	0.64	10.17	-0.05	4.5	48.2	221496	12759.0	2241.0	15000.0
137.32	28.7	-6092.96	0.64	10.16	0.67	4.32	48.2	221497	12760.0	2240.0	15000.0
137.01	28.7	-6092.96	0.64	10.16	0.67	4.32	48.18	221498	12761.0	2239.0	15000.0
136.7	28.7	-6091.67	0.64	10.19	0.29	3.6	48.17	221499	12762.0	2238.0	15000.0
136.39	28.7	-6091.67	0.64	10.19	0.29	3.6	48.17	221500	12763.0	2237.0	15000.0
136.07	28.7	-5564.88	1.77	9.55	-1.81	13.75	48.18	221501	12764.0	2236.0	15000.0
135.75	28.7	-5564.88	1.77	9.55	-1.81	13.75	48.18	221502	12765.0	2235.0	15000.0
135.43	28.7	-5564.88	1.77	9.55	-1.81	13.75	48.18	221503	12766.0	2234.0	15000.0
135.11	28.7	-5564.88	1.77	9.55	-1.81	13.75	48.17	221504	12767.0	2233.0	15000.0
134.78	28.7	-5048.77	4.54	8.99	4.39	37.26	48.17	221505	12768.0	2232.0	15000.0
134.46	28.7	-5048.77	4.54	8.99	4.39	37.26	48.17	221506	12769.0	2231.0	15000.0
134.14	28.7	-5159.0	6.4	8.96	8.94	51.4	48.17	221507	12770.0	2230.0	15000.0
133.82	28.7	-5159.0	6.4	8.96	8.94	51.4	48.16	221508	12771.0	2229.0	15000.0
133.5	28.7	-5377.75	7.69	9.11	11.48	60.2	48.16	221509	12772.0	2228.0	15000.0
133.18	28.7	-5377.75	7.69	9.11	11.48	60.2	48.17	221510	12773.0	2227.0	15000.0
132.87	28.7	-5570.43	8.61	9.41	11.66	66.22	48.19	221511	12774.0	2226.0	15000.0
132.57	28.7	-5570.43	8.61	9.41	11.66	66.22	48.2	221512	12775.0	2225.0	15000.0
132.27	28.7	-5729.8	9.28	9.66	11.67	71.25	48.22	221513	12776.0	2224.0	15000.0
131.98	28.7	-5729.8	9.28	9.66	11.67	71.25	48.24	221514	12777.0	2223.0	15000.0
131.7	28.7	-5840.03	9.81	9.79	11.48	74.99	48.26	221515	12778.0	2222.0	15000.0
131.43	28.7	-5840.03	9.81	9.79	11.48	74.99	48.28	221516	12779.0	2221.0	15000.0
131.17	28.7	-5931.03	10.12	9.71	13.91	79.1	48.31	221517	12780.0	2220.0	15000.0
130.93	28.7	-5931.03	10.12	9.71	13.91	79.1	48.32	221518	12781.0	2219.0	15000.0
130.7	28.7	-5998.53	10.32	9.8	15.7	77.2	48.34	221519	12782.0	2218.0	15000.0
130.5	28.7	-5998.53	10.32	9.8	15.7	77.2	48.37	221520	12783.0	2217.0	15000.0
130.35	28.7	-6029.72	10.48	9.83	15.03	77.39	48.41	221521	12784.0	2216.0	15000.0
130.22	28.7	-6029.72	10.48	9.83	15.03	77.39	48.45	221522	12785.0	2215.0	15000.0
130.12	28.7	-6052.79	10.53	9.82	17.25	78.42	48.49	221523	12786.0	2214.0	15000.0
130.03	28.7	-6052.79	10.53	9.82	17.25	78.42	48.53	221524	12787.0	2213.0	15000.0
129.95	28.7	-6062.19	10.6	9.73	15.09	79.72	48.57	221525	12788.0	2212.0	15000.0
129.87	28.7	-6062.19	10.6	9.73	15.09	79.72	48.6	221526	12789.0	2211.0	15000.0
129.77	28.7	-6079.71	10.57	9.77	18.29	80.48	48.63	221527	12790.0	2210.0	15000.0
129.65	28.7	-6079.71	10.57	9.77	18.29	80.48	48.66	221528	12791.0	2209.0	15000.0
129.5	28.7	-6083.56	10.67	9.72	16.17	82.29	48.69	221529	12792.0	2208.0	15000.0
129.32	28.7	-6083.56	10.67	9.72	16.17	82.29	48.74	221530	12793.0	2207.0	15000.0
129.14	28.7	-6079.28	10.64	9.73	15.67	81.4	48.8	221531	12794.0	2206.0	15000.0
128.94	28.7	-6079.28	10.64	9.73	15.67	81.4	48.83	221532	12795.0	2205.0	15000.0
128.73	28.7	-6089.11	10.71	9.76	14.59	79.05	48.86	221533	12796.0	2204.0	15000.0
128.53	28.7	-6089.11	10.71	9.76	14.59	79.05	48.91	221534	12797.0	2203.0	15000.0
128.33	28.7	-6089.54	10.74	9.82	14.69	79.5	48.97	221535	12798.0	2202.0	15000.0
128.13	28.7	-6089.54	10.74	9.82	14.69	79.5	49.01	221536	12799.0	2201.0	15000.0
127.94	28.7	-6091.25	10.71	9.82	17.42	78.64	49.03	221537	12800.0	2200.0	15000.0
127.76	28.7	-6091.25	10.71	9.82	17.42	78.64	49.03	221538	12801.0	2199.0	15000.0
127.6	28.6	-6091.25	10.71	9.82	17.42	78.64	49.03	221539	12802.0	2198.0	15000.0
127.45	28.6	-6091.25	10.71	9.82	17.42	78.64	49.11	221540	12803.0	2197.0	15000.0
127.31	28.6	-6091.67	10.74	9.77	14.27	79.58	49.19	221541	12804.0	2196.0	15000.0
127.17	28.6	-6091.67	10.74	9.77	14.27	79.58	49.24	221542	12805.0	2195.0	15000.0
127.04	28.6	-6092.53	10.71	9.84	15.89	79.28	49.29	221543	12806.0	2194.0	15000.0
126.92	28.6	-6092.53	10.71	9.84	15.89	79.28	49.32	221544	12807.0	2193.0	15000.0
126.8	28.6	-6090.39	10.76	9.76	15.91	80.12	49.36	221545	12808.0	2192.0	15000.0
126.69	28.6	-6090.39	10.76	9.76	15.91	80.12	49.42	221546	12809.0	2191.0	15000.0
126.58	28.6	-6090.39	10.69	9.81	16.98	79.86	49.48	221547	12810.0	2190.0	15000.0
126.49	28.6	-6090.39	10.69	9.81	16.98	79.86	49.5	221548	12811.0	2189.0	15000.0
126.4	28.7	-6089.54	10.72	9.88	16.79	76.84	49.52	221549	12812.0	2188.0	15000.0
126.32	28.7	-6089.54	10.72	9.88	16.79	76.84	49.58	221550	12813.0	2187.0	15000.0
126.24	28.7	-6095.95	10.66	9.7	15.66	83.37	49.63	221551	12814.0	2186.0	15000.0
126.16	28.7	-6095.95	10.66	9.7	15.66	83.37	49.66	221552	12815.0	2185.0	15000.0
126.09	28.7	-6091.67	10.68	9.85	17.12	78.51	49.69	221553	12816.0	2184.0	15000.0
126.02	28.7	-6091.67	10.68	9.85	17.12	78.51	49.74	221554	12817.0	2183.0	15000.0
125.96	28.7	-6092.53	10.66	9.84	18.2	80.08	49.78	221555	12818.0	2182.0	15000.0
125.91	28.7	-6092.53	10.66	9.84	18.2	80.08	49.82	221556	12819.0	2181.0	15000.0
125.86	28.7	-6088.26	10.73	9.73	15.75	80.52	49.86	221557	12820.0	2180.0	15000.0
125.83	28.7	-6088.26	10.73	9.73	15.75	80.52	49.89	221558	12821.0	2179.0	15000.0
125.8	28.7	-6092.1	10.68	9.79	16.53	80.85	49.92	221559	12822.0	2178.0	15000.0
125.78	28.7	-6092.1	10.68	9.79	16.53	80.85	49.95	221560	12823.0	2177.0	15000.0
125.76	28.7	-6091.67	10.7	9.83	16.68	78.92	49.98	221561	12824.0	2176.0	15000.0
125.74	28.7	-6091.67	10.7	9.83	16.68	78.92	50.02	221562	12825.0	2175.0	15000.0
125.73	28.7	-6088.68	10.75	9.72	15.51	81.34	50.06	221563	12826.0	2174.0	15000.0
125.72	28.7	-6088.68	10.75	9.72	15.51	81.34	50.06	221564	12827.0	2173.0	15000.0
125.71	28.7	-6088.68	10.75	9.72	15.51	81.34	50.06	221565	12828.0	2172.0	15000.0
125.7	28.7	-6088.68	10.75	9.72	15.51	81.34	50.11	221566	12829.0	2171.0	15000.0
125.7	28.7	-6093.38	10.68	9.81	16.54	80.27	50.16	221567	12830.0	2170.0	15000.0
125.7	28.7	-6093.38	10.68	9.81	16.54	80.27	50.18	221568	12831.0	2169.0	15000.0
125.7	28.7	-6087.4	10.67	9.91	17.62	77.08	50.2	221569	12832.0	2168.0	15000.0
125.7	28.7	-6087.4	10.67	9.91	17.62	77.08	50.24	221570	12833.0	2167.0	15000.0
125.71	28.7	-6095.95	10.64	9.73	16.83	83.46	50.27	221571	12834.0	2166.0	15000.0
