EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
57.96	24.7	-683.17	2.75	4.91	-9.12	52.82	33.36	40103	8032.0	6968.0	15000.0
57.95	24.7	-683.17	2.75	4.91	-9.12	52.82	33.36	40104	8033.0	6967.0	15000.0
57.94	24.7	-683.17	2.75	4.91	-9.12	52.82	33.36	40105	8034.0	6966.0	15000.0
57.93	24.7	-683.17	2.75	4.91	-9.12	52.82	33.36	40106	8035.0	6965.0	15000.0
57.92	24.7	-10174.86	12.91	14.14	20.12	47.89	33.36	40107	8036.0	6964.0	15000.0
57.91	24.7	-10174.86	12.91	14.14	20.12	47.89	33.37	40108	8037.0	6963.0	15000.0
57.9	24.7	-11186.15	-0.17	18.36	-0.04	-1.32	33.39	40109	8038.0	6962.0	15000.0
57.89	24.7	-11186.15	-0.17	18.36	-0.04	-1.32	33.39	40110	8039.0	6961.0	15000.0
57.89	24.7	-10324.4	0.83	17.37	-0.14	2.48	33.39	40111	8040.0	6960.0	15000.0
57.88	24.7	-10324.4	0.83	17.37	-0.14	2.48	33.4	40112	8041.0	6959.0	15000.0
57.88	24.7	-10029.17	1.3	16.98	0.63	6.21	33.42	40113	8042.0	6958.0	15000.0
57.87	24.7	-10029.17	1.3	16.98	0.63	6.21	33.44	40114	8043.0	6957.0	15000.0
57.86	24.7	-9904.84	1.45	16.86	0.2	6.09	33.45	40115	8044.0	6956.0	15000.0
57.84	24.7	-9904.84	1.45	16.86	0.2	6.09	33.45	40116	8045.0	6955.0	15000.0
57.81	24.7	-9904.84	1.45	16.86	0.2	6.09	33.45	40117	8046.0	6954.0	15000.0
57.76	24.7	-9904.84	1.45	16.86	0.2	6.09	33.45	40118	8047.0	6953.0	15000.0
57.7	24.7	-9892.88	1.48	16.84	0.59	6.79	33.45	40119	8048.0	6952.0	15000.0
57.62	24.7	-9892.88	1.48	16.84	0.59	6.79	33.46	40120	8049.0	6951.0	15000.0
57.53	24.7	-9883.05	1.49	16.86	0.05	5.44	33.48	40121	8050.0	6950.0	15000.0
57.42	24.7	-9883.05	1.49	16.86	0.05	5.44	33.48	40122	8051.0	6949.0	15000.0
57.3	24.7	-9889.04	1.45	16.85	0.25	6.3	33.47	40123	8052.0	6948.0	15000.0
57.17	24.7	-9889.04	1.45	16.85	0.25	6.3	33.48	40124	8053.0	6947.0	15000.0
57.04	24.7	-9886.9	1.49	16.82	-0.66	6.45	33.49	40125	8054.0	6946.0	15000.0
56.9	24.7	-9886.9	1.49	16.82	-0.66	6.45	33.48	40126	8055.0	6945.0	15000.0
56.77	24.7	-9883.48	1.49	16.84	0.23	5.63	33.48	40127	8056.0	6944.0	15000.0
56.63	24.7	-9883.48	1.49	16.84	0.23	5.63	33.48	40128	8057.0	6943.0	15000.0
56.5	24.7	-9883.48	1.49	16.84	0.23	5.63	33.48	40129	8058.0	6942.0	15000.0
56.37	24.7	-9883.48	1.49	16.84	0.23	5.63	33.48	40130	8059.0	6941.0	15000.0
56.24	24.7	-9887.33	1.47	16.83	0.1	5.87	33.49	40131	8060.0	6940.0	15000.0
56.11	24.7	-9887.33	1.47	16.83	0.1	5.87	33.49	40132	8061.0	6939.0	15000.0
55.99	24.7	-9885.19	1.48	16.86	0.19	5.9	33.48	40133	8062.0	6938.0	15000.0
55.86	24.7	-9885.19	1.48	16.86	0.19	5.9	33.49	40134	8063.0	6937.0	15000.0
55.73	24.7	-9883.48	1.49	16.86	-0.67	5.33	33.5	40135	8064.0	6936.0	15000.0
55.6	24.7	-9883.48	1.49	16.86	-0.67	5.33	33.49	40136	8065.0	6935.0	15000.0
55.47	24.7	-9882.63	1.46	16.85	0.37	6.24	33.48	40137	8066.0	6934.0	15000.0
55.33	24.7	-9882.63	1.46	16.85	0.37	6.24	33.48	40138	8067.0	6933.0	15000.0
55.2	24.7	-9884.76	1.44	16.86	0.45	5.53	33.48	40139	8068.0	6932.0	15000.0
55.06	24.7	-9884.76	1.44	16.86	0.45	5.53	33.49	40140	8069.0	6931.0	15000.0
54.91	24.7	-9883.05	1.46	16.79	-0.14	6.42	33.49	40141	8070.0	6930.0	15000.0
54.76	24.7	-9883.05	1.46	16.79	-0.14	6.42	33.49	40142	8071.0	6929.0	15000.0
54.6	24.7	-9239.62	4.05	15.86	0.78	18.73	33.49	40143	8072.0	6928.0	15000.0
54.44	24.7	-9239.62	4.05	15.86	0.78	18.73	33.49	40144	8073.0	6927.0	15000.0
54.29	24.7	-8985.41	8.12	15.06	4.54	38.39	33.49	40145	8074.0	6926.0	15000.0
54.13	24.7	-8985.41	8.12	15.06	4.54	38.39	33.48	40146	8075.0	6925.0	15000.0
53.98	24.7	-9212.28	10.06	15.09	6.97	45.3	33.48	40147	8076.0	6924.0	15000.0
53.84	24.7	-9212.28	10.06	15.09	6.97	45.3	33.49	40148	8077.0	6923.0	15000.0
53.7	24.7	-9448.97	11.23	15.12	7.95	49.58	33.5	40149	8078.0	6922.0	15000.0
53.57	24.7	-9448.97	11.23	15.12	7.95	49.58	33.5	40150	8079.0	6921.0	15000.0
53.45	24.7	-9609.19	11.86	15.12	10.18	52.72	33.5	40151	8080.0	6920.0	15000.0
53.33	24.7	-9609.19	11.86	15.12	10.18	52.72	33.51	40152	8081.0	6919.0	15000.0
53.22	24.7	-9707.03	12.29	15.2	8.72	53.3	33.52	40153	8082.0	6918.0	15000.0
53.11	24.7	-9707.03	12.29	15.2	8.72	53.3	33.53	40154	8083.0	6917.0	15000.0
53.0	24.7	-9777.95	12.54	15.16	11.65	55.07	33.54	40155	8084.0	6916.0	15000.0
52.9	24.7	-9777.95	12.54	15.16	11.65	55.07	33.54	40156	8085.0	6915.0	15000.0
52.8	24.7	-9777.95	12.54	15.16	11.65	55.07	33.54	40157	8086.0	6914.0	15000.0
52.7	24.7	-9777.95	12.54	15.16	11.65	55.07	33.55	40158	8087.0	6913.0	15000.0
52.6	24.7	-9820.25	12.69	15.14	11.48	56.09	33.57	40159	8088.0	6912.0	15000.0
52.5	24.7	-9820.25	12.69	15.14	11.48	56.09	33.61	40160	8089.0	6911.0	15000.0
52.41	24.7	-9856.57	12.87	15.07	9.95	55.96	33.64	40161	8090.0	6910.0	15000.0
52.32	24.7	-9856.57	12.87	15.07	9.95	55.96	33.66	40162	8091.0	6909.0	15000.0
52.22	24.7	-9867.25	12.92	15.08	10.66	53.97	33.67	40163	8092.0	6908.0	15000.0
52.13	24.7	-9867.25	12.92	15.08	10.66	53.97	33.68	40164	8093.0	6907.0	15000.0
52.05	24.7	-9871.09	12.86	14.96	12.32	56.37	33.69	40165	8094.0	6906.0	15000.0
51.96	24.7	-9871.09	12.86	14.96	12.32	56.37	33.71	40166	8095.0	6905.0	15000.0
51.87	24.7	-9879.21	12.96	14.93	12.81	55.92	33.74	40167	8096.0	6904.0	15000.0
51.78	24.7	-9879.21	12.96	14.93	12.81	55.92	33.76	40168	8097.0	6903.0	15000.0
51.7	24.7	-9881.35	12.93	14.94	14.03	56.82	33.78	40169	8098.0	6902.0	15000.0
51.62	24.7	-9881.35	12.93	14.94	14.03	56.82	33.8	40170	8099.0	6901.0	15000.0
51.53	24.7	-9880.49	12.98	14.92	11.82	55.44	33.82	40171	8100.0	6900.0	15000.0
51.45	24.7	-9880.49	12.98	14.92	11.82	55.44	33.84	40172	8101.0	6899.0	15000.0
