EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
78.74	23.2	-7635.74	11.42	12.18	13.53	56.03	31.45	3305	2318.0	12682.0	15000.0
78.76	23.2	-7635.74	11.42	12.18	13.53	56.03	31.45	3306	2319.0	12681.0	15000.0
78.77	23.2	-9025.14	-0.3	14.87	0.41	-2.22	31.45	3307	2320.0	12680.0	15000.0
78.79	23.2	-9025.14	-0.3	14.87	0.41	-2.22	31.44	3308	2321.0	12679.0	15000.0
78.8	23.2	-8251.4	0.41	13.96	-0.18	1.43	31.44	3309	2322.0	12678.0	15000.0
78.81	23.2	-8251.4	0.41	13.96	-0.18	1.43	31.44	3310	2323.0	12677.0	15000.0
78.8	23.2	-7961.73	0.79	13.65	0.33	3.71	31.44	3311	2324.0	12676.0	15000.0
78.79	23.2	-7961.73	0.79	13.65	0.33	3.71	31.43	3312	2325.0	12675.0	15000.0
78.75	23.2	-7868.59	0.92	13.52	0.18	4.55	31.42	3313	2326.0	12674.0	15000.0
78.7	23.2	-7868.59	0.92	13.52	0.18	4.55	31.42	3314	2327.0	12673.0	15000.0
78.63	23.2	-7848.94	0.97	13.5	-0.46	3.83	31.42	3315	2328.0	12672.0	15000.0
78.53	23.2	-7848.94	0.97	13.5	-0.46	3.83	31.42	3316	2329.0	12671.0	15000.0
78.42	23.2	-7836.97	0.99	13.5	-0.37	4.14	31.41	3317	2330.0	12670.0	15000.0
78.27	23.2	-7836.97	0.99	13.5	-0.37	4.14	31.4	3318	2331.0	12669.0	15000.0
78.1	23.2	-7840.82	0.98	13.5	0.13	4.83	31.4	3319	2332.0	12668.0	15000.0
77.91	23.2	-7840.82	0.98	13.5	0.13	4.83	31.39	3320	2333.0	12667.0	15000.0
77.72	23.2	-7839.11	0.98	13.52	0.01	4.46	31.37	3321	2334.0	12666.0	15000.0
77.53	23.2	-7839.11	0.98	13.52	0.01	4.46	31.37	3322	2335.0	12665.0	15000.0
77.33	23.2	-7841.25	0.94	13.48	0.48	5.26	31.37	3323	2336.0	12664.0	15000.0
77.13	23.2	-7841.25	0.94	13.48	0.48	5.26	31.36	3324	2337.0	12663.0	15000.0
76.93	23.2	-7840.39	1.0	13.49	0.02	5.29	31.35	3325	2338.0	12662.0	15000.0
76.72	23.2	-7840.39	1.0	13.49	0.02	5.29	31.34	3326	2339.0	12661.0	15000.0
76.52	23.2	-7845.09	0.94	13.47	0.53	5.12	31.34	3327	2340.0	12660.0	15000.0
76.31	23.2	-7845.09	0.94	13.47	0.53	5.12	31.34	3328	2341.0	12659.0	15000.0
76.1	23.2	-7836.12	0.98	13.49	-0.29	4.27	31.33	3329	2342.0	12658.0	15000.0
75.89	23.2	-7836.12	0.98	13.49	-0.29	4.27	31.32	3330	2343.0	12657.0	15000.0
75.68	23.2	-7836.12	0.93	13.49	-0.41	4.57	31.31	3331	2344.0	12656.0	15000.0
75.47	23.2	-7836.12	0.93	13.49	-0.41	4.57	31.3	3332	2345.0	12655.0	15000.0
75.26	23.2	-7836.97	1.0	13.47	-0.59	5.15	31.3	3333	2346.0	12654.0	15000.0
75.05	23.2	-7836.97	1.0	13.47	-0.59	5.15	31.29	3334	2347.0	12653.0	15000.0
74.84	23.2	-7834.41	0.95	13.48	-0.14	4.69	31.29	3335	2348.0	12652.0	15000.0
74.63	23.2	-7834.41	0.95	13.48	-0.14	4.69	31.27	3336	2349.0	12651.0	15000.0
74.42	23.2	-7839.11	0.97	13.51	0.13	4.69	31.26	3337	2350.0	12650.0	15000.0
74.21	23.2	-7839.11	0.97	13.51	0.13	4.69	31.26	3338	2351.0	12649.0	15000.0
74.0	23.3	-7840.82	0.98	13.5	0.27	4.93	31.26	3339	2352.0	12648.0	15000.0
73.79	23.3	-7840.82	0.98	13.5	0.27	4.93	31.26	3340	2353.0	12647.0	15000.0
73.58	23.3	-7840.82	0.98	13.5	0.27	4.93	31.26	3341	2354.0	12646.0	15000.0
73.37	23.3	-7840.82	0.98	13.5	0.27	4.93	31.26	3342	2355.0	12645.0	15000.0
73.16	23.3	-7409.3	2.07	12.87	0.2	13.24	31.25	3343	2356.0	12644.0	15000.0
72.95	23.3	-7409.3	2.07	12.87	0.2	13.24	31.23	3344	2357.0	12643.0	15000.0
72.74	23.3	-7075.19	7.5	12.14	5.92	44.66	31.22	3345	2358.0	12642.0	15000.0
72.53	23.3	-7075.19	7.5	12.14	5.92	44.66	31.22	3346	2359.0	12641.0	15000.0
72.32	23.3	-7305.91	8.83	12.12	9.16	51.46	31.22	3347	2360.0	12640.0	15000.0
72.11	23.3	-7305.91	8.83	12.12	9.16	51.46	31.21	3348	2361.0	12639.0	15000.0
71.9	23.3	-7475.95	9.61	12.19	10.16	54.42	31.21	3349	2362.0	12638.0	15000.0
71.7	23.3	-7475.95	9.61	12.19	10.16	54.42	31.21	3350	2363.0	12637.0	15000.0
71.51	23.3	-7595.15	10.09	12.29	12.57	56.56	31.21	3351	2364.0	12636.0	15000.0
71.33	23.3	-7595.15	10.09	12.29	12.57	56.56	31.22	3352	2365.0	12635.0	15000.0
71.15	23.3	-7679.75	10.43	12.26	10.74	60.43	31.23	3353	2366.0	12634.0	15000.0
70.99	23.3	-7679.75	10.43	12.26	10.74	60.43	31.24	3354	2367.0	12633.0	15000.0
70.83	23.3	-7731.44	10.58	12.43	13.92	58.4	31.25	3355	2368.0	12632.0	15000.0
70.67	23.3	-7731.44	10.58	12.43	13.92	58.4	31.26	3356	2369.0	12631.0	15000.0
70.52	23.3	-7775.02	10.77	12.42	13.06	60.22	31.27	3357	2370.0	12630.0	15000.0
70.36	23.3	-7775.02	10.77	12.42	13.06	60.22	31.28	3358	2371.0	12629.0	15000.0
70.2	23.2	-7795.96	10.86	12.39	13.97	60.25	31.29	3359	2372.0	12628.0	15000.0
70.04	23.2	-7795.96	10.86	12.39	13.97	60.25	31.3	3360	2373.0	12627.0	15000.0
69.88	23.2	-7810.06	10.92	12.41	13.06	60.56	31.32	3361	2374.0	12626.0	15000.0
