EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
69.1	24.5	-7669.92	14.28	12.33	14.44	73.16	33.61	36699	7900.0	7100.0	15000.0
69.08	24.5	-7669.92	14.28	12.33	14.44	73.16	33.61	36700	7901.0	7099.0	15000.0
69.07	24.5	-9752.74	-0.58	15.93	0.54	-2.25	33.62	36701	7902.0	7098.0	15000.0
69.07	24.5	-9752.74	-0.58	15.93	0.54	-2.25	33.64	36702	7903.0	7097.0	15000.0
69.07	24.5	-8899.11	0.45	14.9	0.15	1.79	33.65	36703	7904.0	7096.0	15000.0
69.06	24.5	-8899.11	0.45	14.9	0.15	1.79	33.65	36704	7905.0	7095.0	15000.0
69.06	24.5	-8610.72	0.9	14.62	0.52	4.71	33.65	36705	7906.0	7094.0	15000.0
69.06	24.5	-8610.72	0.9	14.62	0.52	4.71	33.65	36706	7907.0	7093.0	15000.0
69.04	24.5	-8516.72	1.07	14.55	0.14	4.72	33.66	36707	7908.0	7092.0	15000.0
69.03	24.5	-8516.72	1.07	14.55	0.14	4.72	33.67	36708	7909.0	7091.0	15000.0
69.0	24.6	-8499.63	1.12	14.48	-0.76	5.16	33.68	36709	7910.0	7090.0	15000.0
68.95	24.6	-8499.63	1.12	14.48	-0.76	5.16	33.69	36710	7911.0	7089.0	15000.0
68.87	24.6	-8488.95	1.07	14.48	0.24	5.46	33.69	36711	7912.0	7088.0	15000.0
68.77	24.6	-8488.95	1.07	14.48	0.24	5.46	33.69	36712	7913.0	7087.0	15000.0
68.64	24.6	-8490.66	1.07	14.48	0.05	5.38	33.69	36713	7914.0	7086.0	15000.0
68.49	24.6	-8490.66	1.07	14.48	0.05	5.38	33.69	36714	7915.0	7085.0	15000.0
68.33	24.6	-8490.66	1.07	14.48	0.05	5.38	33.69	36715	7916.0	7084.0	15000.0
68.16	24.6	-8490.66	1.07	14.48	0.05	5.38	33.69	36716	7917.0	7083.0	15000.0
67.97	24.6	-8491.09	1.06	14.5	-0.48	4.83	33.69	36717	7918.0	7082.0	15000.0
67.79	24.6	-8491.09	1.06	14.5	-0.48	4.83	33.69	36718	7919.0	7081.0	15000.0
67.6	24.6	-8489.81	1.13	14.52	-0.38	4.84	33.7	36719	7920.0	7080.0	15000.0
67.41	24.6	-8489.81	1.13	14.52	-0.38	4.84	33.71	36720	7921.0	7079.0	15000.0
67.22	24.6	-8488.52	1.04	14.47	0.58	5.74	33.71	36721	7922.0	7078.0	15000.0
67.03	24.6	-8488.52	1.04	14.47	0.58	5.74	33.7	36722	7923.0	7077.0	15000.0
66.84	24.6	-8491.51	1.07	14.46	-0.01	5.29	33.69	36723	7924.0	7076.0	15000.0
66.64	24.6	-8491.51	1.07	14.46	-0.01	5.29	33.69	36724	7925.0	7075.0	15000.0
66.45	24.6	-8491.09	1.05	14.49	-0.05	4.94	33.69	36725	7926.0	7074.0	15000.0
66.26	24.6	-8491.09	1.05	14.49	-0.05	4.94	33.7	36726	7927.0	7073.0	15000.0
66.07	24.6	-8487.67	1.05	14.48	0.59	5.59	33.7	36727	7928.0	7072.0	15000.0
65.88	24.6	-8487.67	1.05	14.48	0.59	5.59	33.69	36728	7929.0	7071.0	15000.0
65.7	24.6	-8491.09	1.09	14.48	-0.06	5.14	33.69	36729	7930.0	7070.0	15000.0
65.52	24.6	-8491.09	1.09	14.48	-0.06	5.14	33.69	36730	7931.0	7069.0	15000.0
65.34	24.6	-8489.38	1.06	14.45	0.12	5.08	33.69	36731	7932.0	7068.0	15000.0
65.16	24.6	-8489.38	1.06	14.45	0.12	5.08	33.69	36732	7933.0	7067.0	15000.0
64.98	24.6	-8485.53	1.08	14.47	-0.05	5.18	33.69	36733	7934.0	7066.0	15000.0
64.79	24.6	-8485.53	1.08	14.47	-0.05	5.18	33.69	36734	7935.0	7065.0	15000.0
64.61	24.6	-8132.63	2.01	13.98	-0.22	10.9	33.68	36735	7936.0	7064.0	15000.0
64.44	24.6	-8132.63	2.01	13.98	-0.22	10.9	33.68	36736	7937.0	7063.0	15000.0
64.26	24.6	-7654.54	5.93	13.09	3.74	32.66	33.68	36737	7938.0	7062.0	15000.0
64.08	24.6	-7654.54	5.93	13.09	3.74	32.66	33.67	36738	7939.0	7061.0	15000.0
63.9	24.6	-7805.36	7.7	13.35	4.65	39.89	33.67	36739	7940.0	7060.0	15000.0
63.72	24.6	-7805.36	7.7	13.35	4.65	39.89	33.68	36740	7941.0	7059.0	15000.0
63.55	24.6	-8009.15	8.88	13.32	6.78	45.24	33.69	36741	7942.0	7058.0	15000.0
63.37	24.6	-8009.15	8.88	13.32	6.78	45.24	33.69	36742	7943.0	7057.0	15000.0
63.2	24.6	-8166.38	9.61	13.31	8.43	49.99	33.7	36743	7944.0	7056.0	15000.0
63.03	24.6	-8166.38	9.61	13.31	8.43	49.99	33.71	36744	7945.0	7055.0	15000.0
62.86	24.6	-8274.9	10.13	13.35	9.19	51.45	33.72	36745	7946.0	7054.0	15000.0
62.69	24.6	-8274.9	10.13	13.35	9.19	51.45	33.73	36746	7947.0	7053.0	15000.0
62.53	24.6	-8351.38	10.45	13.31	10.66	54.53	33.74	36747	7948.0	7052.0	15000.0
62.36	24.6	-8351.38	10.45	13.31	10.66	54.53	33.74	36748	7949.0	7051.0	15000.0
62.2	24.6	-8351.38	10.45	13.31	10.66	54.53	33.74	36749	7950.0	7050.0	15000.0
62.04	24.6	-8351.38	10.45	13.31	10.66	54.53	33.74	36750	7951.0	7049.0	15000.0
61.89	24.6	-8400.94	10.65	13.4	9.87	54.38	33.75	36751	7952.0	7048.0	15000.0
61.74	24.6	-8400.94	10.65	13.4	9.87	54.38	33.76	36752	7953.0	7047.0	15000.0
61.6	24.6	-8428.28	10.76	13.34	10.98	55.98	33.78	36753	7954.0	7046.0	15000.0
61.46	24.6	-8428.28	10.76	13.34	10.98	55.98	33.8	36754	7955.0	7045.0	15000.0
61.32	24.6	-8453.49	10.85	13.33	8.97	56.12	33.82	36755	7956.0	7044.0	15000.0
61.19	24.6	-8453.49	10.85	13.33	8.97	56.12	33.84	36756	7957.0	7043.0	15000.0
61.06	24.6	-8455.2	10.87	13.41	10.88	55.01	33.86	36757	7958.0	7042.0	15000.0
60.93	24.6	-8455.2	10.87	13.41	10.88	55.01	33.87	36758	7959.0	7041.0	15000.0
60.8	24.7	-8474.85	10.99	13.39	9.71	56.17	33.89	36759	7960.0	7040.0	15000.0
60.67	24.7	-8474.85	10.99	13.39	9.71	56.17	33.92	36760	7961.0	7039.0	15000.0
60.54	24.7	-8475.71	11.0	13.35	10.37	56.53	33.94	36761	7962.0	7038.0	15000.0
60.41	24.7	-8475.71	11.0	13.35	10.37	56.53	33.96	36762	7963.0	7037.0	15000.0
60.29	24.7	-8481.69	10.97	13.42	10.79	55.38	33.99	36763	7964.0	7036.0	15000.0
