EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
69.26	24.5	-7.26	0.0	0.0	0.0	0.99	33.74	35821	7574.0	7426.0	15000.0
69.24	24.5	-7.26	0.0	0.0	0.0	0.99	33.72	35822	7575.0	7425.0	15000.0
69.22	24.5	-7609.68	14.43	12.08	18.9	75.88	33.7	35823	7576.0	7424.0	15000.0
69.2	24.5	-7609.68	14.43	12.08	18.9	75.88	33.7	35824	7577.0	7423.0	15000.0
69.18	24.5	-9773.68	-0.59	15.93	0.4	-2.39	33.71	35825	7578.0	7422.0	15000.0
69.16	24.5	-9773.68	-0.59	15.93	0.4	-2.39	33.71	35826	7579.0	7421.0	15000.0
69.14	24.5	-8906.8	0.42	14.89	-0.13	1.45	33.72	35827	7580.0	7420.0	15000.0
69.12	24.5	-8906.8	0.42	14.89	-0.13	1.45	33.73	35828	7581.0	7419.0	15000.0
69.1	24.6	-8517.15	1.0	14.51	-0.02	4.96	33.75	35829	7582.0	7418.0	15000.0
69.05	24.6	-8517.15	1.0	14.51	-0.02	4.96	33.75	35830	7583.0	7417.0	15000.0
68.96	24.6	-8517.15	1.0	14.51	-0.02	4.96	33.75	35831	7584.0	7416.0	15000.0
68.84	24.6	-8517.15	1.0	14.51	-0.02	4.96	33.77	35832	7585.0	7415.0	15000.0
68.68	24.6	-8486.81	1.04	14.49	0.26	4.65	33.78	35833	7586.0	7414.0	15000.0
68.5	24.6	-8486.81	1.04	14.49	0.26	4.65	33.78	35834	7587.0	7413.0	15000.0
68.3	24.6	-8488.1	1.08	14.51	0.1	4.73	33.77	35835	7588.0	7412.0	15000.0
68.09	24.6	-8488.1	1.08	14.51	0.1	4.73	33.78	35836	7589.0	7411.0	15000.0
67.89	24.6	-8484.25	1.08	14.48	-0.33	5.23	33.78	35837	7590.0	7410.0	15000.0
67.69	24.6	-8484.25	1.08	14.48	-0.33	5.23	33.78	35838	7591.0	7409.0	15000.0
67.5	24.5	-8485.11	1.03	14.46	0.44	4.86	33.78	35839	7592.0	7408.0	15000.0
67.32	24.5	-8485.11	1.03	14.46	0.44	4.86	33.78	35840	7593.0	7407.0	15000.0
67.13	24.5	-8485.11	1.03	14.46	0.44	4.86	33.78	35841	7594.0	7406.0	15000.0
66.93	24.5	-8485.11	1.03	14.46	0.44	4.86	33.78	35842	7595.0	7405.0	15000.0
66.73	24.5	-8483.82	1.04	14.51	0.09	4.79	33.78	35843	7596.0	7404.0	15000.0
66.53	24.5	-8483.82	1.04	14.51	0.09	4.79	33.78	35844	7597.0	7403.0	15000.0
66.34	24.5	-8485.53	1.07	14.48	0.24	4.68	33.78	35845	7598.0	7402.0	15000.0
66.14	24.5	-8485.53	1.07	14.48	0.24	4.68	33.78	35846	7599.0	7401.0	15000.0
65.95	24.5	-8483.82	1.05	14.48	0.21	5.08	33.78	35847	7600.0	7400.0	15000.0
65.77	24.5	-8483.82	1.05	14.48	0.21	5.08	33.78	35848	7601.0	7399.0	15000.0
65.6	24.5	-8490.23	1.06	14.47	0.35	5.21	33.78	35849	7602.0	7398.0	15000.0
65.46	24.5	-8490.23	1.06	14.47	0.35	5.21	33.78	35850	7603.0	7397.0	15000.0
65.35	24.5	-8490.23	1.06	14.48	0.17	4.46	33.78	35851	7604.0	7396.0	15000.0
65.27	24.5	-8490.23	1.06	14.48	0.17	4.46	33.79	35852	7605.0	7395.0	15000.0
65.2	24.5	-8485.11	1.1	14.52	0.28	4.5	33.79	35853	7606.0	7394.0	15000.0
65.15	24.5	-8485.11	1.1	14.52	0.28	4.5	33.79	35854	7607.0	7393.0	15000.0
65.1	24.5	-8489.81	1.05	14.49	0.03	5.19	33.78	35855	7608.0	7392.0	15000.0
65.03	24.5	-8489.81	1.05	14.49	0.03	5.19	33.77	35856	7609.0	7391.0	15000.0
64.95	24.5	-8100.16	2.18	13.96	-0.37	11.54	33.77	35857	7610.0	7390.0	15000.0
64.84	24.5	-8100.16	2.18	13.96	-0.37	11.54	33.77	35858	7611.0	7389.0	15000.0
64.7	24.6	-7646.85	5.82	13.12	2.88	31.56	33.77	35859	7612.0	7388.0	15000.0
64.53	24.6	-7646.85	5.82	13.12	2.88	31.56	33.77	35860	7613.0	7387.0	15000.0
64.36	24.6	-7792.11	7.67	13.33	3.64	39.87	33.78	35861	7614.0	7386.0	15000.0
64.17	24.6	-7792.11	7.67	13.33	3.64	39.87	33.77	35862	7615.0	7385.0	15000.0
63.99	24.6	-8020.26	8.91	13.3	6.59	46.94	33.76	35863	7616.0	7384.0	15000.0
63.8	24.6	-8020.26	8.91	13.3	6.59	46.94	33.77	35864	7617.0	7383.0	15000.0
63.62	24.6	-8170.65	9.68	13.34	8.58	50.2	33.78	35865	7618.0	7382.0	15000.0
63.43	24.6	-8170.65	9.68	13.34	8.58	50.2	33.79	35866	7619.0	7381.0	15000.0
63.25	24.6	-8278.75	10.11	13.31	8.54	52.79	33.8	35867	7620.0	7380.0	15000.0
63.07	24.6	-8278.75	10.11	13.31	8.54	52.79	33.8	35868	7621.0	7379.0	15000.0
62.9	24.6	-8278.75	10.11	13.31	8.54	52.79	33.8	35869	7622.0	7378.0	15000.0
62.73	24.6	-8278.75	10.11	13.31	8.54	52.79	33.81	35870	7623.0	7377.0	15000.0
62.56	24.6	-8352.66	10.43	13.43	11.07	51.93	33.82	35871	7624.0	7376.0	15000.0
62.4	24.6	-8352.66	10.43	13.43	11.07	51.93	33.83	35872	7625.0	7375.0	15000.0
62.23	24.6	-8391.54	10.75	13.34	9.15	53.42	33.84	35873	7626.0	7374.0	15000.0
62.07	24.6	-8391.54	10.75	13.34	9.15	53.42	33.86	35874	7627.0	7373.0	15000.0
61.9	24.6	-8428.28	10.79	13.44	9.5	53.04	33.88	35875	7628.0	7372.0	15000.0
61.75	24.6	-8428.28	10.79	13.44	9.5	53.04	33.89	35876	7629.0	7371.0	15000.0
61.59	24.6	-8444.94	10.83	13.4	9.86	55.0	33.91	35877	7630.0	7370.0	15000.0
61.44	24.6	-8444.94	10.83	13.4	9.86	55.0	33.93	35878	7631.0	7369.0	15000.0
61.3	24.6	-8471.01	10.89	13.36	10.42	56.4	33.94	35879	7632.0	7368.0	15000.0
61.16	24.6	-8471.01	10.89	13.36	10.42	56.4	33.96	35880	7633.0	7367.0	15000.0
61.04	24.6	-8465.88	10.95	13.4	9.76	55.17	33.99	35881	7634.0	7366.0	15000.0
60.91	24.6	-8465.88	10.95	13.4	9.76	55.17	34.01	35882	7635.0	7365.0	15000.0
60.8	24.6	-8476.99	11.04	13.47	9.72	53.75	34.03	35883	7636.0	7364.0	15000.0
60.69	24.6	-8476.99	11.04	13.47	9.72	53.75	34.05	35884	7637.0	7363.0	15000.0
60.58	24.6	-8476.99	11.01	13.4	10.25	55.83	34.07	35885	7638.0	7362.0	15000.0
60.48	24.6	-8476.99	11.01	13.4	10.25	55.83	34.09	35886	7639.0	7361.0	15000.0
60.39	24.6	-8482.97	11.02	13.43	10.02	55.66	34.12	35887	7640.0	7360.0	15000.0
60.29	24.6	-8482.97	11.02	13.43	10.02	55.66	34.13	35888	7641.0	7359.0	15000.0
60.2	24.6	-8484.25	11.04	13.43	9.89	53.79	34.15	35889	7642.0	7358.0	15000.0
60.11	24.6	-8484.25	11.04	13.43	9.89	53.79	34.18	35890	7643.0	7357.0	15000.0
60.02	24.6	-8487.24	11.07	13.38	10.76	55.34	34.2	35891	7644.0	7356.0	15000.0
59.93	24.6	-8487.24	11.07	13.38	10.76	55.34	34.23	35892	7645.0	7355.0	15000.0
59.84	24.6	-8482.97	11.05	13.41	10.6	56.74	34.25	35893	7646.0	7354.0	15000.0
59.76	24.6	-8482.97	11.05	13.41	10.6	56.74	34.27	35894	7647.0	7353.0	15000.0
59.68	24.6	-8487.24	11.03	13.45	10.16	55.48	34.29	35895	7648.0	7352.0	15000.0
59.6	24.6	-8487.24	11.03	13.45	10.16	55.48	34.29	35896	7649.0	7351.0	15000.0
59.53	24.6	-8487.24	11.03	13.45	10.16	55.48	34.29	35897	7650.0	7350.0	15000.0
59.46	24.6	-8487.24	11.03	13.45	10.16	55.48	34.3	35898	7651.0	7349.0	15000.0
