EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
71.35	24.5	-9939.88	-0.31	16.31	0.24	-1.1	34.58	32313	6262.0	8738.0	15000.0
71.35	24.5	-9939.88	-0.31	16.31	0.24	-1.1	34.59	32314	6263.0	8737.0	15000.0
71.35	24.5	-9009.76	0.23	14.97	0.69	1.38	34.6	32315	6264.0	8736.0	15000.0
71.34	24.5	-9009.76	0.23	14.97	0.69	1.38	34.6	32316	6265.0	8735.0	15000.0
71.33	24.5	-8638.91	0.84	14.65	0.15	3.36	34.61	32317	6266.0	8734.0	15000.0
71.32	24.5	-8638.91	0.84	14.65	0.15	3.36	34.62	32318	6267.0	8733.0	15000.0
71.3	24.4	-8532.53	1.03	14.52	0.05	4.68	34.62	32319	6268.0	8732.0	15000.0
71.27	24.4	-8532.53	1.03	14.52	0.05	4.68	34.63	32320	6269.0	8731.0	15000.0
71.24	24.4	-8500.91	1.09	14.42	-0.57	5.76	34.63	32321	6270.0	8730.0	15000.0
71.19	24.4	-8500.91	1.09	14.42	-0.57	5.76	34.63	32322	6271.0	8729.0	15000.0
71.13	24.4	-8500.91	1.09	14.42	-0.57	5.76	34.63	32323	6272.0	8728.0	15000.0
71.06	24.4	-8500.91	1.09	14.42	-0.57	5.76	34.64	32324	6273.0	8727.0	15000.0
70.97	24.4	-8490.66	1.05	14.43	0.33	5.33	34.64	32325	6274.0	8726.0	15000.0
70.86	24.4	-8490.66	1.05	14.43	0.33	5.33	34.64	32326	6275.0	8725.0	15000.0
70.73	24.4	-8488.52	1.09	14.46	0.4	4.74	34.64	32327	6276.0	8724.0	15000.0
70.58	24.4	-8488.52	1.09	14.46	0.4	4.74	34.64	32328	6277.0	8723.0	15000.0
70.4	24.4	-8489.38	1.09	14.45	-0.45	5.42	34.64	32329	6278.0	8722.0	15000.0
70.21	24.4	-8489.38	1.09	14.45	-0.45	5.42	34.64	32330	6279.0	8721.0	15000.0
70.02	24.4	-8487.24	1.09	14.44	-1.11	5.52	34.65	32331	6280.0	8720.0	15000.0
69.83	24.4	-8487.24	1.09	14.44	-1.11	5.52	34.65	32332	6281.0	8719.0	15000.0
69.64	24.4	-8491.09	1.05	14.44	0.54	5.08	34.64	32333	6282.0	8718.0	15000.0
69.45	24.4	-8491.09	1.05	14.44	0.54	5.08	34.64	32334	6283.0	8717.0	15000.0
69.26	24.4	-8489.81	1.05	14.46	0.08	4.61	34.65	32335	6284.0	8716.0	15000.0
69.07	24.4	-8489.81	1.05	14.46	0.08	4.61	34.64	32336	6285.0	8715.0	15000.0
68.88	24.4	-8488.52	1.09	14.46	-0.26	5.17	34.64	32337	6286.0	8714.0	15000.0
68.69	24.4	-8488.52	1.09	14.46	-0.26	5.17	34.65	32338	6287.0	8713.0	15000.0
68.5	24.4	-8487.67	1.09	14.43	-0.78	5.71	34.65	32339	6288.0	8712.0	15000.0
68.31	24.4	-8487.67	1.09	14.43	-0.78	5.71	34.64	32340	6289.0	8711.0	15000.0
68.12	24.4	-8484.25	1.05	14.43	0.12	4.99	34.64	32341	6290.0	8710.0	15000.0
67.93	24.4	-8484.25	1.05	14.43	0.12	4.99	34.64	32342	6291.0	8709.0	15000.0
67.74	24.4	-8486.81	1.07	14.45	0.04	4.17	34.64	32343	6292.0	8708.0	15000.0
67.55	24.4	-8486.81	1.07	14.45	0.04	4.17	34.64	32344	6293.0	8707.0	15000.0
67.36	24.4	-8489.38	1.06	14.46	0.02	4.7	34.64	32345	6294.0	8706.0	15000.0
67.17	24.4	-8489.38	1.06	14.46	0.02	4.7	34.64	32346	6295.0	8705.0	15000.0
66.98	24.4	-8489.38	1.06	14.46	0.02	4.7	34.64	32347	6296.0	8704.0	15000.0
66.79	24.4	-8489.38	1.06	14.46	0.02	4.7	34.64	32348	6297.0	8703.0	15000.0
66.6	24.5	-8483.82	1.04	14.45	0.41	4.86	34.64	32349	6298.0	8702.0	15000.0
66.41	24.5	-8483.82	1.04	14.45	0.41	4.86	34.64	32350	6299.0	8701.0	15000.0
66.22	24.5	-7669.07	5.0	13.18	2.19	26.42	34.63	32351	6300.0	8700.0	15000.0
66.03	24.5	-7669.07	5.0	13.18	2.19	26.42	34.63	32352	6301.0	8699.0	15000.0
65.84	24.5	-7732.73	7.18	13.23	4.5	37.85	34.64	32353	6302.0	8698.0	15000.0
65.65	24.5	-7732.73	7.18	13.23	4.5	37.85	34.64	32354	6303.0	8697.0	15000.0
65.46	24.5	-7935.24	8.5	13.26	6.43	44.99	34.63	32355	6304.0	8696.0	15000.0
65.27	24.5	-7935.24	8.5	13.26	6.43	44.99	34.64	32356	6305.0	8695.0	15000.0
65.08	24.5	-8132.2	9.43	13.3	7.76	48.47	34.65	32357	6306.0	8694.0	15000.0
64.89	24.5	-8132.2	9.43	13.3	7.76	48.47	34.64	32358	6307.0	8693.0	15000.0
64.7	24.5	-8246.28	10.03	13.27	8.89	52.46	34.64	32359	6308.0	8692.0	15000.0
64.52	24.5	-8246.28	10.03	13.27	8.89	52.46	34.65	32360	6309.0	8691.0	15000.0
64.34	24.5	-8326.17	10.38	13.29	9.39	53.23	34.66	32361	6310.0	8690.0	15000.0
64.18	24.5	-8326.17	10.38	13.29	9.39	53.23	34.68	32362	6311.0	8689.0	15000.0
64.03	24.5	-8385.13	10.64	13.31	9.39	53.61	34.7	32363	6312.0	8688.0	15000.0
63.88	24.5	-8385.13	10.64	13.31	9.39	53.61	34.72	32364	6313.0	8687.0	15000.0
63.74	24.5	-8416.75	10.79	13.34	10.15	54.04	34.73	32365	6314.0	8686.0	15000.0
63.6	24.5	-8416.75	10.79	13.34	10.15	54.04	34.74	32366	6315.0	8685.0	15000.0
63.47	24.5	-8447.51	10.86	13.32	9.88	54.99	34.75	32367	6316.0	8684.0	15000.0
63.33	24.5	-8447.51	10.86	13.32	9.88	54.99	34.77	32368	6317.0	8683.0	15000.0
63.2	24.5	-8455.63	10.9	13.38	10.3	54.94	34.79	32369	6318.0	8682.0	15000.0
63.07	24.5	-8455.63	10.9	13.38	10.3	54.94	34.81	32370	6319.0	8681.0	15000.0
62.93	24.5	-8471.01	11.01	13.35	9.89	55.64	34.82	32371	6320.0	8680.0	15000.0
62.8	24.5	-8471.01	11.01	13.35	9.89	55.64	34.82	32372	6321.0	8679.0	15000.0
