EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
40.2	20.1	-11500.61	10.7	18.39	5.71	39.02	27.48	398929	946.0	14054.0	15000.0
40.17	20.1	-11500.61	10.7	18.39	5.71	39.02	27.48	398930	947.0	14053.0	15000.0
40.14	20.1	-11497.19	10.65	18.38	6.24	39.32	27.49	398931	948.0	14052.0	15000.0
40.11	20.1	-11497.19	10.65	18.38	6.24	39.32	27.51	398932	949.0	14051.0	15000.0
40.08	20.1	-11500.18	10.69	18.37	5.73	39.5	27.52	398933	950.0	14050.0	15000.0
40.05	20.1	-11500.18	10.69	18.37	5.73	39.5	27.52	398934	951.0	14049.0	15000.0
40.02	20.1	-11500.18	10.69	18.37	5.73	39.5	27.52	398935	952.0	14048.0	15000.0
39.99	20.1	-11500.18	10.69	18.37	5.73	39.5	27.52	398936	953.0	14047.0	15000.0
39.96	20.1	-11500.18	10.68	18.43	6.5	38.98	27.53	398937	954.0	14046.0	15000.0
39.93	20.1	-11500.18	10.68	18.43	6.5	38.98	27.55	398938	955.0	14045.0	15000.0
39.9	20.2	-11498.04	10.67	18.46	6.74	37.75	27.57	398939	956.0	14044.0	15000.0
39.87	20.2	-11498.04	10.67	18.46	6.74	37.75	27.58	398940	957.0	14043.0	15000.0
39.85	20.2	-11501.89	10.76	18.33	5.59	40.02	27.59	398941	958.0	14042.0	15000.0
39.82	20.2	-11501.89	10.76	18.33	5.59	40.02	27.59	398942	959.0	14041.0	15000.0
39.8	20.2	-11502.32	10.61	18.34	7.49	40.26	27.58	398943	960.0	14040.0	15000.0
39.78	20.2	-11502.32	10.61	18.34	7.49	40.26	27.58	398944	961.0	14039.0	15000.0
39.76	20.2	-11503.17	10.77	18.37	6.44	38.41	27.58	398945	962.0	14038.0	15000.0
39.74	20.2	-11503.17	10.77	18.37	6.44	38.41	27.61	398946	963.0	14037.0	15000.0
39.73	20.2	-11494.63	10.69	18.36	8.79	38.91	27.64	398947	964.0	14036.0	15000.0
39.71	20.2	-11494.63	10.69	18.36	8.79	38.91	27.63	398948	965.0	14035.0	15000.0
39.7	20.2	-11499.33	10.67	18.36	6.38	39.74	27.62	398949	966.0	14034.0	15000.0
39.69	20.2	-11499.33	10.67	18.36	6.38	39.74	27.62	398950	967.0	14033.0	15000.0
39.69	20.2	-11498.47	10.73	18.45	6.28	38.05	27.62	398951	968.0	14032.0	15000.0
39.69	20.2	-11498.47	10.73	18.45	6.28	38.05	27.64	398952	969.0	14031.0	15000.0
39.69	20.2	-11495.48	10.67	18.44	9.05	37.94	27.66	398953	970.0	14030.0	15000.0
