EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
58.0	20.4	-7372.98	5.79	13.17	3.2	29.22	32.15	23869	1000.0	14000.0	15000.0
57.99	20.4	-7372.98	5.79	13.17	3.2	29.22	32.15	23870	1001.0	13999.0	15000.0
57.98	20.4	-7177.73	1.45	12.32	-0.59	9.06	32.16	23871	1002.0	13998.0	15000.0
57.97	20.4	-7177.73	1.45	12.32	-0.59	9.06	32.18	23872	1003.0	13997.0	15000.0
57.96	20.4	-6359.56	3.9	11.17	2.48	24.99	32.19	23873	1004.0	13996.0	15000.0
57.95	20.4	-6359.56	3.9	11.17	2.48	24.99	32.18	23874	1005.0	13995.0	15000.0
57.94	20.4	-6288.63	4.93	11.0	3.76	32.52	32.17	23875	1006.0	13994.0	15000.0
57.93	20.4	-6288.63	4.93	11.0	3.76	32.52	32.18	23876	1007.0	13993.0	15000.0
57.92	20.4	-6329.65	5.65	11.1	4.01	36.98	32.2	23877	1008.0	13992.0	15000.0
57.91	20.4	-6329.65	5.65	11.1	4.01	36.98	32.21	23878	1009.0	13991.0	15000.0
57.9	20.4	-6390.32	6.2	11.13	3.21	41.04	32.22	23879	1010.0	13990.0	15000.0
57.87	20.4	-6390.32	6.2	11.13	3.21	41.04	32.24	23880	1011.0	13989.0	15000.0
57.81	20.4	-6452.7	6.7	11.19	5.65	43.42	32.26	23881	1012.0	13988.0	15000.0
57.72	20.4	-6452.7	6.7	11.19	5.65	43.42	32.27	23882	1013.0	13987.0	15000.0
57.61	20.4	-6496.28	7.09	11.19	5.91	45.08	32.28	23883	1014.0	13986.0	15000.0
57.49	20.4	-6496.28	7.09	11.19	5.91	45.08	32.32	23884	1015.0	13985.0	15000.0
57.36	20.4	-6569.33	7.55	11.1	8.53	49.09	32.35	23885	1016.0	13984.0	15000.0
57.23	20.4	-6569.33	7.55	11.1	8.53	49.09	32.36	23886	1017.0	13983.0	15000.0
57.11	20.4	-6588.99	7.74	11.12	7.56	49.31	32.37	23887	1018.0	13982.0	15000.0
56.99	20.4	-6588.99	7.74	11.12	7.56	49.31	32.39	23888	1019.0	13981.0	15000.0
56.9	20.3	-6606.5	7.89	11.16	9.15	49.07	32.41	23889	1020.0	13980.0	15000.0
56.82	20.3	-6606.5	7.89	11.16	9.15	49.07	32.43	23890	1021.0	13979.0	15000.0
56.74	20.3	-6619.32	8.02	11.09	8.09	50.66	32.45	23891	1022.0	13978.0	15000.0
56.65	20.3	-6619.32	8.02	11.09	8.09	50.66	32.47	23892	1023.0	13977.0	15000.0
56.57	20.3	-6628.29	8.04	11.1	10.0	50.97	32.5	23893	1024.0	13976.0	15000.0
56.49	20.3	-6628.29	8.04	11.1	10.0	50.97	32.5	23894	1025.0	13975.0	15000.0
56.41	20.3	-6628.29	8.04	11.1	10.0	50.97	32.5	23895	1026.0	13974.0	15000.0
56.33	20.3	-6628.29	8.04	11.1	10.0	50.97	32.52	23896	1027.0	13973.0	15000.0
56.25	20.3	-6634.7	8.11	11.07	9.42	51.18	32.55	23897	1028.0	13972.0	15000.0
56.18	20.3	-6634.7	8.11	11.07	9.42	51.18	32.56	23898	1029.0	13971.0	15000.0
56.1	20.3	-6648.38	8.17	11.07	8.67	52.65	32.58	23899	1030.0	13970.0	15000.0
56.02	20.3	-6648.38	8.17	11.07	8.67	52.65	32.61	23900	1031.0	13969.0	15000.0
55.95	20.3	-6652.65	8.23	11.08	9.21	51.01	32.65	23901	1032.0	13968.0	15000.0
55.87	20.3	-6652.65	8.23	11.08	9.21	51.01	32.66	23902	1033.0	13967.0	15000.0
55.8	20.3	-6656.07	8.26	11.09	9.28	52.01	32.68	23903	1034.0	13966.0	15000.0
55.72	20.3	-6656.07	8.26	11.09	9.28	52.01	32.72	23904	1035.0	13965.0	15000.0
55.65	20.3	-6656.49	8.27	11.04	7.37	53.02	32.76	23905	1036.0	13964.0	15000.0
55.58	20.3	-6656.49	8.27	11.04	7.37	53.02	32.77	23906	1037.0	13963.0	15000.0
55.52	20.3	-6656.92	8.31	11.09	8.92	52.45	32.79	23907	1038.0	13962.0	15000.0
55.46	20.3	-6656.92	8.31	11.09	8.92	52.45	32.81	23908	1039.0	13961.0	15000.0
55.4	20.4	-6659.48	8.32	11.05	9.11	52.65	32.83	23909	1040.0	13960.0	15000.0
55.35	20.4	-6659.48	8.32	11.05	9.11	52.65	32.85	23910	1041.0	13959.0	15000.0
55.3	20.4	-6656.07	8.27	11.04	8.8	53.65	32.88	23911	1042.0	13958.0	15000.0
55.25	20.4	-6656.07	8.27	11.04	8.8	53.65	32.9	23912	1043.0	13957.0	15000.0
55.21	20.4	-6665.04	8.31	11.09	9.11	52.4	32.92	23913	1044.0	13956.0	15000.0
55.17	20.4	-6665.04	8.31	11.09	9.11	52.4	32.95	23914	1045.0	13955.0	15000.0
55.14	20.4	-6662.47	8.37	11.05	7.59	52.9	32.99	23915	1046.0	13954.0	15000.0
55.1	20.4	-6662.47	8.37	11.05	7.59	52.9	33.0	23916	1047.0	13953.0	15000.0
55.07	20.4	-6660.77	8.33	11.1	9.78	52.4	33.01	23917	1048.0	13952.0	15000.0
55.03	20.4	-6660.77	8.33	11.1	9.78	52.4	33.05	23918	1049.0	13951.0	15000.0
55.0	20.3	-6667.17	8.31	11.09	10.73	52.33	33.08	23919	1050.0	13950.0	15000.0
54.96	20.3	-6667.17	8.31	11.09	10.73	52.33	33.09	23920	1051.0	13949.0	15000.0
54.93	20.3	-6665.04	8.34	11.11	9.03	51.45	33.11	23921	1052.0	13948.0	15000.0
54.89	20.3	-6665.04	8.34	11.11	9.03	51.45	33.13	23922	1053.0	13947.0	15000.0
54.86	20.3	-6665.89	8.28	11.08	10.03	53.6	33.14	23923	1054.0	13946.0	15000.0
54.82	20.3	-6665.89	8.28	11.08	10.03	53.6	33.14	23924	1055.0	13945.0	15000.0
54.79	20.3	-6665.89	8.28	11.08	10.03	53.6	33.14	23925	1056.0	13944.0	15000.0
54.76	20.3	-6665.89	8.28	11.08	10.03	53.6	33.18	23926	1057.0	13943.0	15000.0
54.73	20.3	-6668.88	8.35	11.05	8.56	53.78	33.23	23927	1058.0	13942.0	15000.0
54.71	20.3	-6668.88	8.35	11.05	8.56	53.78	33.24	23928	1059.0	13941.0	15000.0
54.7	20.4	-6662.9	8.31	11.14	10.19	51.5	33.26	23929	1060.0	13940.0	15000.0
54.69	20.4	-6662.9	8.31	11.14	10.19	51.5	33.29	23930	1061.0	13939.0	15000.0
54.68	20.4	-6668.03	8.39	11.09	8.81	52.95	33.32	23931	1062.0	13938.0	15000.0
54.67	20.4	-6668.03	8.39	11.09	8.81	52.95	33.34	23932	1063.0	13937.0	15000.0
54.66	20.4	-6669.74	8.27	11.08	9.68	52.87	33.36	23933	1064.0	13936.0	15000.0
54.65	20.4	-6669.74	8.27	11.08	9.68	52.87	33.38	23934	1065.0	13935.0	15000.0
54.64	20.4	-6665.89	8.33	11.08	9.85	52.71	33.4	23935	1066.0	13934.0	15000.0
54.63	20.4	-6665.89	8.33	11.08	9.85	52.71	33.42	23936	1067.0	13933.0	15000.0
54.62	20.4	-6666.32	8.35	11.03	7.82	53.04	33.45	23937	1068.0	13932.0	15000.0
54.61	20.4	-6666.32	8.35	11.03	7.82	53.04	33.45	23938	1069.0	13931.0	15000.0
54.6	20.5	-6664.18	8.32	11.1	10.08	51.93	33.45	23939	1070.0	13930.0	15000.0
54.59	20.5	-6664.18	8.32	11.1	10.08	51.93	33.47	23940	1071.0	13929.0	15000.0
54.58	20.5	-6669.74	8.3	11.03	9.61	53.87	33.49	23941	1072.0	13928.0	15000.0
54.57	20.5	-6669.74	8.3	11.03	9.61	53.87	33.5	23942	1073.0	13927.0	15000.0
54.56	20.5	-6664.61	8.34	11.17	9.27	51.35	33.52	23943	1074.0	13926.0	15000.0
54.55	20.5	-6664.61	8.34	11.17	9.27	51.35	33.54	23944	1075.0	13925.0	15000.0
54.54	20.5	-6667.6	8.33	11.08	9.38	52.32	33.56	23945	1076.0	13924.0	15000.0
54.53	20.5	-6667.6	8.33	11.08	9.38	52.32	33.58	23946	1077.0	13923.0	15000.0
54.52	20.5	-6668.03	8.32	11.07	9.51	53.17	33.6	23947	1078.0	13922.0	15000.0
54.51	20.5	-6668.03	8.32	11.07	9.51	53.17	33.61	23948	1079.0	13921.0	15000.0
54.5	20.3	-6666.32	8.34	11.07	8.57	52.67	33.62	23949	1080.0	13920.0	15000.0
54.49	20.3	-6666.32	8.34	11.07	8.57	52.67	33.64	23950	1081.0	13919.0	15000.0
54.49	20.3	-6666.75	8.27	11.07	8.78	53.94	33.67	23951	1082.0	13918.0	15000.0
54.48	20.3	-6666.75	8.27	11.07	8.78	53.94	33.68	23952	1083.0	13917.0	15000.0
54.48	20.3	-6666.32	8.34	11.11	9.63	52.14	33.69	23953	1084.0	13916.0	15000.0
54.48	20.3	-6666.32	8.34	11.11	9.63	52.14	33.72	23954	1085.0	13915.0	15000.0
54.48	20.3	-6662.9	8.4	11.06	7.58	53.1	33.74	23955	1086.0	13914.0	15000.0
54.49	20.3	-6662.9	8.4	11.06	7.58	53.1	33.75	23956	1087.0	13913.0	15000.0
54.49	20.3	-6665.89	8.27	11.09	10.87	52.37	33.76	23957	1088.0	13912.0	15000.0
54.5	20.3	-6665.89	8.27	11.09	10.87	52.37	33.77	23958	1089.0	13911.0	15000.0
54.5	20.4	-6667.6	8.32	11.07	8.94	53.56	33.78	23959	1090.0	13910.0	15000.0
54.51	20.4	-6667.6	8.32	11.07	8.94	53.56	33.78	23960	1091.0	13909.0	15000.0
54.51	20.4	-6664.61	8.31	11.17	9.54	51.06	33.79	23961	1092.0	13908.0	15000.0
54.52	20.4	-6664.61	8.31	11.17	9.54	51.06	33.81	23962	1093.0	13907.0	15000.0
54.54	20.4	-6668.88	8.31	11.06	9.32	52.76	33.82	23963	1094.0	13906.0	15000.0
54.55	20.4	-6668.88	8.31	11.06	9.32	52.76	33.84	23964	1095.0	13905.0	15000.0
54.56	20.4	-6664.18	8.32	11.06	9.54	52.81	33.85	23965	1096.0	13904.0	15000.0
54.57	20.4	-6664.18	8.32	11.06	9.54	52.81	33.85	23966	1097.0	13903.0	15000.0
54.58	20.4	-6664.18	8.32	11.06	9.54	52.81	33.85	23967	1098.0	13902.0	15000.0
54.59	20.4	-6664.18	8.32	11.06	9.54	52.81	33.86	23968	1099.0	13901.0	15000.0
54.6	20.3	-6665.89	8.35	11.13	9.39	51.78	33.88	23969	1100.0	13900.0	15000.0
54.6	20.3	-6665.89	8.35	11.13	9.39	51.78	33.89	23970	1101.0	13899.0	15000.0
54.6	20.3	-6663.76	8.29	11.08	9.51	53.14	33.91	23971	1102.0	13898.0	15000.0
54.6	20.3	-6663.76	8.29	11.08	9.51	53.14	33.92	23972	1103.0	13897.0	15000.0
54.6	20.3	-6662.05	8.35	11.1	9.68	52.46	33.92	23973	1104.0	13896.0	15000.0
54.59	20.3	-6662.05	8.35	11.1	9.68	52.46	33.94	23974	1105.0	13895.0	15000.0
54.59	20.3	-6663.33	8.33	11.11	9.91	52.16	33.96	23975	1106.0	13894.0	15000.0
54.58	20.3	-6663.33	8.33	11.11	9.91	52.16	33.96	23976	1107.0	13893.0	15000.0
54.58	20.3	-6666.75	8.36	11.12	9.2	50.92	33.96	23977	1108.0	13892.0	15000.0
54.59	20.3	-6666.75	8.36	11.12	9.2	50.92	33.98	23978	1109.0	13891.0	15000.0
54.6	20.3	-6665.89	8.28	11.07	10.71	53.7	34.0	23979	1110.0	13890.0	15000.0
54.62	20.3	-6665.89	8.28	11.07	10.71	53.7	34.0	23980	1111.0	13889.0	15000.0
54.64	20.3	-6664.61	8.36	11.12	8.6	51.75	34.01	23981	1112.0	13888.0	15000.0
54.67	20.3	-6664.61	8.36	11.12	8.6	51.75	34.03	23982	1113.0	13887.0	15000.0
54.71	20.3	-6663.33	8.33	11.15	9.67	51.1	34.05	23983	1114.0	13886.0	15000.0
54.74	20.3	-6663.33	8.33	11.15	9.67	51.1	34.06	23984	1115.0	13885.0	15000.0
54.78	20.3	-6667.17	8.33	11.05	9.24	52.96	34.07	23985	1116.0	13884.0	15000.0
54.82	20.3	-6667.17	8.33	11.05	9.24	52.96	34.07	23986	1117.0	13883.0	15000.0
54.85	20.3	-6665.89	8.33	11.08	9.44	53.05	34.07	23987	1118.0	13882.0	15000.0
54.88	20.3	-6665.89	8.33	11.08	9.44	53.05	34.08	23988	1119.0	13881.0	15000.0
54.9	20.5	-6668.03	8.31	11.1	9.78	52.23	34.09	23989	1120.0	13880.0	15000.0
54.92	20.5	-6668.03	8.31	11.1	9.78	52.23	34.11	23990	1121.0	13879.0	15000.0
54.94	20.5	-6665.89	8.32	11.12	9.8	52.05	34.12	23991	1122.0	13878.0	15000.0
54.96	20.5	-6665.89	8.32	11.12	9.8	52.05	34.13	23992	1123.0	13877.0	15000.0
54.98	20.5	-6667.17	8.36	11.07	8.34	53.62	34.13	23993	1124.0	13876.0	15000.0
55.0	20.5	-6667.17	8.36	11.07	8.34	53.62	34.14	23994	1125.0	13875.0	15000.0
55.02	20.5	-6668.88	8.31	11.13	10.11	52.06	34.15	23995	1126.0	13874.0	15000.0
55.04	20.5	-6668.88	8.31	11.13	10.11	52.06	34.15	23996	1127.0	13873.0	15000.0
55.06	20.5	-6669.74	8.32	11.08	9.16	52.09	34.16	23997	1128.0	13872.0	15000.0
55.08	20.5	-6669.74	8.32	11.08	9.16	52.09	34.16	23998	1129.0	13871.0	15000.0
55.1	20.4	-6668.03	8.28	11.07	10.0	54.15	34.17	23999	1130.0	13870.0	15000.0
55.12	20.4	-6668.03	8.28	11.07	10.0	54.15	34.19	24000	1131.0	13869.0	15000.0
55.14	20.4	-6663.33	8.27	11.13	10.35	52.17	34.21	24001	1132.0	13868.0	15000.0
55.16	20.4	-6663.33	8.27	11.13	10.35	52.17	34.23	24002	1133.0	13867.0	15000.0
55.18	20.4	-6664.18	8.28	11.1	9.54	52.81	34.25	24003	1134.0	13866.0	15000.0
55.19	20.4	-6664.18	8.28	11.1	9.54	52.81	34.25	24004	1135.0	13865.0	15000.0
55.21	20.4	-6670.16	8.33	11.09	9.38	52.81	34.25	24005	1136.0	13864.0	15000.0
55.23	20.4	-6670.16	8.33	11.09	9.38	52.81	34.26	24006	1137.0	13863.0	15000.0
55.25	20.4	-6665.46	8.28	11.11	9.8	52.02	34.28	24007	1138.0	13862.0	15000.0
55.28	20.4	-6665.46	8.28	11.11	9.8	52.02	34.29	24008	1139.0	13861.0	15000.0
55.3	20.5	-6667.17	8.31	11.11	9.49	52.63	34.3	24009	1140.0	13860.0	15000.0
55.33	20.5	-6667.17	8.31	11.11	9.49	52.63	34.3	24010	1141.0	13859.0	15000.0
55.35	20.5	-6667.17	8.31	11.11	9.49	52.63	34.3	24011	1142.0	13858.0	15000.0
55.38	20.5	-6667.17	8.31	11.11	9.49	52.63	34.3	24012	1143.0	13857.0	15000.0
55.41	20.5	-6664.18	8.31	11.06	8.96	53.76	34.3	24013	1144.0	13856.0	15000.0
55.44	20.5	-6664.18	8.31	11.06	8.96	53.76	34.3	24014	1145.0	13855.0	15000.0
55.48	20.5	-6662.05	8.34	11.09	9.54	52.71	34.31	24015	1146.0	13854.0	15000.0
55.51	20.5	-6662.05	8.34	11.09	9.54	52.71	34.31	24016	1147.0	13853.0	15000.0
55.54	20.5	-6663.33	8.33	11.12	10.85	52.21	34.32	24017	1148.0	13852.0	15000.0
55.57	20.5	-6663.33	8.33	11.12	10.85	52.21	34.33	24018	1149.0	13851.0	15000.0
55.6	20.4	-6664.18	8.34	11.11	8.86	51.48	34.35	24019	1150.0	13850.0	15000.0
55.63	20.4	-6664.18	8.34	11.11	8.86	51.48	34.35	24020	1151.0	13849.0	15000.0
55.66	20.4	-6663.76	8.27	11.05	9.31	54.14	34.34	24021	1152.0	13848.0	15000.0
55.69	20.4	-6663.76	8.27	11.05	9.31	54.14	34.35	24022	1153.0	13847.0	15000.0
55.72	20.4	-6665.04	8.33	11.12	9.16	51.24	34.36	24023	1154.0	13846.0	15000.0
55.75	20.4	-6665.04	8.33	11.12	9.16	51.24	34.37	24024	1155.0	13845.0	15000.0
55.78	20.4	-6662.05	8.33	11.03	8.36	53.19	34.37	24025	1156.0	13844.0	15000.0
