EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
39.56	20.0	-635.31	2.06	4.17	-26.65	49.45	25.61	262955	1284.0	13716.0	15000.0
39.57	20.0	-635.31	2.06	4.17	-26.65	49.45	25.63	262956	1285.0	13715.0	15000.0
39.59	20.0	-12269.65	0.96	20.47	0.31	2.15	25.65	262957	1286.0	13714.0	15000.0
39.6	20.0	-12269.65	0.96	20.47	0.31	2.15	25.65	262958	1287.0	13713.0	15000.0
39.6	20.0	-10989.19	5.16	18.8	0.75	19.29	25.65	262959	1288.0	13712.0	15000.0
39.6	20.0	-10989.19	5.16	18.8	0.75	19.29	25.66	262960	1289.0	13711.0	15000.0
39.6	20.0	-10789.67	6.73	18.31	1.29	25.06	25.68	262961	1290.0	13710.0	15000.0
39.6	20.0	-10789.67	6.73	18.31	1.29	25.06	25.71	262962	1291.0	13709.0	15000.0
39.6	20.0	-10791.38	7.46	18.2	3.88	28.54	25.73	262963	1292.0	13708.0	15000.0
39.59	20.0	-10791.38	7.46	18.2	3.88	28.54	25.73	262964	1293.0	13707.0	15000.0
39.58	20.0	-10823.85	7.9	18.18	1.73	30.27	25.72	262965	1294.0	13706.0	15000.0
39.57	20.0	-10823.85	7.9	18.18	1.73	30.27	25.73	262966	1295.0	13705.0	15000.0
39.55	20.0	-10861.45	8.13	18.17	2.94	31.81	25.74	262967	1296.0	13704.0	15000.0
39.53	20.0	-10861.45	8.13	18.17	2.94	31.81	25.76	262968	1297.0	13703.0	15000.0
39.5	20.0	-10879.82	8.38	18.26	2.39	30.72	25.78	262969	1298.0	13702.0	15000.0
39.47	20.0	-10879.82	8.38	18.26	2.39	30.72	25.79	262970	1299.0	13701.0	15000.0
39.44	20.0	-10903.75	8.47	18.25	4.82	32.4	25.8	262971	1300.0	13700.0	15000.0
39.4	20.0	-10903.75	8.47	18.25	4.82	32.4	25.8	262972	1301.0	13699.0	15000.0
39.36	20.0	-10903.75	8.47	18.25	4.82	32.4	25.8	262973	1302.0	13698.0	15000.0
39.32	20.0	-10903.75	8.47	18.25	4.82	32.4	25.8	262974	1303.0	13697.0	15000.0
39.28	20.0	-10920.41	8.69	18.22	2.98	33.11	25.8	262975	1304.0	13696.0	15000.0
39.24	20.0	-10920.41	8.69	18.22	2.98	33.11	25.82	262976	1305.0	13695.0	15000.0
39.19	20.0	-10929.38	8.69	18.2	2.87	33.82	25.85	262977	1306.0	13694.0	15000.0
39.15	20.0	-10929.38	8.69	18.2	2.87	33.82	25.85	262978	1307.0	13693.0	15000.0
39.1	19.9	-10938.35	8.77	18.22	3.56	33.0	25.84	262979	1308.0	13692.0	15000.0
39.05	19.9	-10938.35	8.77	18.22	3.56	33.0	25.86	262980	1309.0	13691.0	15000.0
39.0	19.9	-10942.2	8.82	18.23	5.41	33.98	25.87	262981	1310.0	13690.0	15000.0
38.95	19.9	-10942.2	8.82	18.23	5.41	33.98	25.87	262982	1311.0	13689.0	15000.0
38.9	19.9	-10944.76	8.93	18.21	2.63	34.71	25.87	262983	1312.0	13688.0	15000.0
38.85	19.9	-10944.76	8.93	18.21	2.63	34.71	25.88	262984	1313.0	13687.0	15000.0
38.8	19.9	-10949.89	8.83	18.26	3.45	33.24	25.9	262985	1314.0	13686.0	15000.0
38.74	19.9	-10949.89	8.83	18.26	3.45	33.24	25.92	262986	1315.0	13685.0	15000.0
38.69	19.9	-10953.73	8.88	18.31	3.61	32.61	25.94	262987	1316.0	13684.0	15000.0
38.65	19.9	-10953.73	8.88	18.31	3.61	32.61	25.94	262988	1317.0	13683.0	15000.0
38.6	20.0	-10954.59	8.85	18.18	4.71	35.68	25.94	262989	1318.0	13682.0	15000.0
38.56	20.0	-10954.59	8.85	18.18	4.71	35.68	25.94	262990	1319.0	13681.0	15000.0
38.51	20.0	-10952.02	8.88	18.28	5.62	32.91	25.95	262991	1320.0	13680.0	15000.0
38.47	20.0	-10952.02	8.88	18.28	5.62	32.91	25.97	262992	1321.0	13679.0	15000.0
38.43	20.0	-10952.88	8.91	18.25	2.72	34.65	25.99	262993	1322.0	13678.0	15000.0
38.39	20.0	-10952.88	8.91	18.25	2.72	34.65	26.0	262994	1323.0	13677.0	15000.0
38.35	20.0	-10958.01	8.9	18.29	3.0	32.62	26.0	262995	1324.0	13676.0	15000.0
38.31	20.0	-10958.01	8.9	18.29	3.0	32.62	26.01	262996	1325.0	13675.0	15000.0
38.27	20.0	-10960.57	9.0	18.2	2.85	35.75	26.01	262997	1326.0	13674.0	15000.0
38.24	20.0	-10960.57	9.0	18.2	2.85	35.75	26.02	262998	1327.0	13673.0	15000.0
38.2	20.0	-10955.87	8.9	18.23	3.43	34.13	26.04	262999	1328.0	13672.0	15000.0
38.17	20.0	-10955.87	8.9	18.23	3.43	34.13	26.04	263000	1329.0	13671.0	15000.0
38.13	20.0	-10959.29	8.92	18.31	3.08	32.75	26.05	263001	1330.0	13670.0	15000.0
38.1	20.0	-10959.29	8.92	18.31	3.08	32.75	26.05	263002	1331.0	13669.0	15000.0
38.06	20.0	-10956.3	8.95	18.19	3.08	36.0	26.06	263003	1332.0	13668.0	15000.0
38.03	20.0	-10956.3	8.95	18.19	3.08	36.0	26.06	263004	1333.0	13667.0	15000.0
38.0	20.0	-10956.3	8.95	18.19	3.08	36.0	26.06	263005	1334.0	13666.0	15000.0
37.97	20.0	-10956.3	8.95	18.19	3.08	36.0	26.07	263006	1335.0	13665.0	15000.0
37.95	20.0	-10958.43	8.9	18.26	4.0	34.12	26.08	263007	1336.0	13664.0	15000.0
37.92	20.0	-10958.43	8.9	18.26	4.0	34.12	26.1	263008	1337.0	13663.0	15000.0
37.9	20.0	-10959.29	8.86	18.25	4.7	34.65	26.11	263009	1338.0	13662.0	15000.0
37.88	20.0	-10959.29	8.86	18.25	4.7	34.65	26.12	263010	1339.0	13661.0	15000.0
37.86	20.0	-10959.71	8.93	18.29	3.26	33.73	26.13	263011	1340.0	13660.0	15000.0
37.84	20.0	-10959.71	8.93	18.29	3.26	33.73	26.15	263012	1341.0	13659.0	15000.0
37.82	20.0	-10955.87	8.96	18.24	2.89	33.59	26.16	263013	1342.0	13658.0	15000.0
37.8	20.0	-10955.87	8.96	18.24	2.89	33.59	26.17	263014	1343.0	13657.0	15000.0
37.78	20.0	-10953.73	8.97	18.17	3.44	35.93	26.17	263015	1344.0	13656.0	15000.0
37.76	20.0	-10953.73	8.97	18.17	3.44	35.93	26.17	263016	1345.0	13655.0	15000.0
37.74	20.0	-10958.86	8.88	18.27	4.49	33.66	26.17	263017	1346.0	13654.0	15000.0
37.72	20.0	-10958.86	8.88	18.27	4.49	33.66	26.18	263018	1347.0	13653.0	15000.0
37.7	20.0	-10957.15	8.95	18.25	3.32	34.13	26.2	263019	1348.0	13652.0	15000.0
37.68	20.0	-10957.15	8.95	18.25	3.32	34.13	26.2	263020	1349.0	13651.0	15000.0
37.66	20.0	-10955.01	8.9	18.24	5.92	35.46	26.21	263021	1350.0	13650.0	15000.0
37.64	20.0	-10955.01	8.9	18.24	5.92	35.46	26.21	263022	1351.0	13649.0	15000.0
37.62	20.0	-10961.42	8.9	18.25	3.88	33.46	26.22	263023	1352.0	13648.0	15000.0
37.6	20.0	-10961.42	8.9	18.25	3.88	33.46	26.23	263024	1353.0	13647.0	15000.0
37.58	20.0	-10954.16	8.91	18.22	3.84	35.09	26.24	263025	1354.0	13646.0	15000.0
37.56	20.0	-10954.16	8.91	18.22	3.84	35.09	26.25	263026	1355.0	13645.0	15000.0
37.54	20.0	-10952.88	8.92	18.26	5.53	34.37	26.25	263027	1356.0	13644.0	15000.0
37.52	20.0	-10952.88	8.92	18.26	5.53	34.37	26.24	263028	1357.0	13643.0	15000.0
37.5	20.0	-10955.87	8.91	18.26	6.01	33.63	26.23	263029	1358.0	13642.0	15000.0
37.48	20.0	-10955.87	8.91	18.26	6.01	33.63	26.25	263030	1359.0	13641.0	15000.0
37.45	20.0	-10956.72	8.89	18.27	4.1	33.29	26.27	263031	1360.0	13640.0	15000.0
37.42	20.0	-10956.72	8.89	18.27	4.1	33.29	26.28	263032	1361.0	13639.0	15000.0
37.38	20.0	-10959.71	8.91	18.25	3.44	33.79	26.29	263033	1362.0	13638.0	15000.0
37.35	20.0	-10959.71	8.91	18.25	3.44	33.79	26.28	263034	1363.0	13637.0	15000.0
37.32	20.0	-10961.42	8.86	18.25	4.85	33.66	26.28	263035	1364.0	13636.0	15000.0
37.28	20.0	-10961.42	8.86	18.25	4.85	33.66	26.3	263036	1365.0	13635.0	15000.0
37.25	20.0	-10958.43	8.9	18.26	4.43	34.42	26.31	263037	1366.0	13634.0	15000.0
37.22	20.0	-10958.43	8.9	18.26	4.43	34.42	26.31	263038	1367.0	13633.0	15000.0
37.2	20.0	-10958.43	8.9	18.26	4.43	34.42	26.31	263039	1368.0	13632.0	15000.0
37.18	20.0	-10958.43	8.9	18.26	4.43	34.42	26.31	263040	1369.0	13631.0	15000.0
37.17	20.0	-10959.29	8.87	18.26	5.37	33.89	26.31	263041	1370.0	13630.0	15000.0
37.15	20.0	-10959.29	8.87	18.26	5.37	33.89	26.3	263042	1371.0	13629.0	15000.0
37.14	20.0	-10956.3	9.0	18.2	2.22	34.67	26.3	263043	1372.0	13628.0	15000.0
37.13	20.0	-10956.3	9.0	18.2	2.22	34.67	26.31	263044	1373.0	13627.0	15000.0
37.12	20.0	-10951.6	8.92	18.22	3.66	34.73	26.33	263045	1374.0	13626.0	15000.0
37.12	20.0	-10951.6	8.92	18.22	3.66	34.73	26.34	263046	1375.0	13625.0	15000.0
37.11	20.0	-10957.15	8.88	18.24	5.22	33.4	26.35	263047	1376.0	13624.0	15000.0
