EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
39.0	19.7	-6264.28	12.91	9.52	27.4	82.15	25.48	260915	1012.0	13988.0	15000.0
39.0	19.7	-6264.28	12.91	9.52	27.4	82.15	25.5	260916	1013.0	13987.0	15000.0
39.0	19.7	-12584.96	4.61	20.55	3.36	15.83	25.53	260917	1014.0	13986.0	15000.0
39.0	19.7	-12584.96	4.61	20.55	3.36	15.83	25.53	260918	1015.0	13985.0	15000.0
39.0	19.8	-11446.35	3.22	19.55	-0.55	12.92	25.53	260919	1016.0	13984.0	15000.0
39.0	19.8	-11446.35	3.22	19.55	-0.55	12.92	25.55	260920	1017.0	13983.0	15000.0
39.01	19.8	-10821.71	6.28	18.4	1.34	24.14	25.57	260921	1018.0	13982.0	15000.0
39.03	19.8	-10821.71	6.28	18.4	1.34	24.14	25.58	260922	1019.0	13981.0	15000.0
39.04	19.8	-10778.99	7.07	18.2	3.8	28.02	25.58	260923	1020.0	13980.0	15000.0
39.05	19.8	-10778.99	7.07	18.2	3.8	28.02	25.59	260924	1021.0	13979.0	15000.0
39.06	19.8	-10808.47	7.63	18.22	4.82	28.78	25.6	260925	1022.0	13978.0	15000.0
39.06	19.8	-10808.47	7.63	18.22	4.82	28.78	25.6	260926	1023.0	13977.0	15000.0
39.05	19.8	-10808.47	7.63	18.22	4.82	28.78	25.6	260927	1024.0	13976.0	15000.0
39.03	19.8	-10808.47	7.63	18.22	4.82	28.78	25.61	260928	1025.0	13975.0	15000.0
39.0	19.8	-10842.65	8.02	18.21	2.2	31.07	25.62	260929	1026.0	13974.0	15000.0
38.96	19.8	-10842.65	8.02	18.21	2.2	31.07	25.63	260930	1027.0	13973.0	15000.0
38.92	19.8	-10867.0	8.3	18.21	3.12	31.83	25.65	260931	1028.0	13972.0	15000.0
38.88	19.8	-10867.0	8.3	18.21	3.12	31.83	25.67	260932	1029.0	13971.0	15000.0
38.84	19.8	-10900.75	8.44	18.21	3.01	32.32	25.68	260933	1030.0	13970.0	15000.0
38.8	19.8	-10900.75	8.44	18.21	3.01	32.32	25.67	260934	1031.0	13969.0	15000.0
38.76	19.8	-10916.99	8.56	18.25	3.36	32.44	25.67	260935	1032.0	13968.0	15000.0
