EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
66.6	20.1	-18.37	0.0	0.0	0.0	54.55	32.01	132309	2316.0	12684.0	15000.0
66.6	20.1	-18.37	0.0	0.0	0.0	54.55	32.01	132310	2317.0	12683.0	15000.0
66.6	20.1	-8796.57	12.66	14.05	12.7	56.88	31.97	132311	2318.0	12682.0	15000.0
66.6	20.1	-8796.57	12.66	14.05	12.7	56.88	31.97	132312	2319.0	12681.0	15000.0
66.6	20.1	-9432.31	2.51	16.13	-0.13	11.49	31.97	132313	2320.0	12680.0	15000.0
66.6	20.1	-9432.31	2.51	16.13	-0.13	11.49	31.97	132314	2321.0	12679.0	15000.0
66.6	20.1	-8465.02	6.39	14.4	2.36	30.93	31.98	132315	2322.0	12678.0	15000.0
66.6	20.1	-8465.02	6.39	14.4	2.36	30.93	31.98	132316	2323.0	12677.0	15000.0
66.6	20.1	-8373.17	7.95	14.17	4.75	40.75	31.98	132317	2324.0	12676.0	15000.0
66.6	20.1	-8373.17	7.95	14.17	4.75	40.75	31.98	132318	2325.0	12675.0	15000.0
65.6	20.2	-8456.05	9.11	14.07	5.55	44.34	32.0	132319	2326.0	12674.0	15000.0
65.6	20.2	-8456.05	9.11	14.07	5.55	44.34	32.0	132320	2327.0	12673.0	15000.0
65.6	20.2	-8544.07	9.92	13.94	6.38	48.81	32.01	132321	2328.0	12672.0	15000.0
65.6	20.2	-8544.07	9.92	13.94	6.38	48.81	32.01	132322	2329.0	12671.0	15000.0
65.6	20.2	-8614.13	10.33	13.91	9.35	50.45	32.02	132323	2330.0	12670.0	15000.0
65.6	20.2	-8614.13	10.33	13.91	9.35	50.45	32.02	132324	2331.0	12669.0	15000.0
65.6	20.2	-8669.25	10.75	13.84	9.19	53.13	32.05	132325	2332.0	12668.0	15000.0
65.6	20.2	-8669.25	10.75	13.84	9.19	53.13	32.05	132326	2333.0	12667.0	15000.0
65.6	20.2	-8705.56	11.05	13.88	10.62	52.18	32.07	132327	2334.0	12666.0	15000.0
65.6	20.2	-8705.56	11.05	13.88	10.62	52.18	32.07	132328	2335.0	12665.0	15000.0
64.3	20.2	-8730.34	11.21	13.8	10.88	55.0	32.11	132329	2336.0	12664.0	15000.0
64.3	20.2	-8730.34	11.21	13.8	10.88	55.0	32.11	132330	2337.0	12663.0	15000.0
64.3	20.2	-8753.84	11.34	13.78	10.61	56.33	32.14	132331	2338.0	12662.0	15000.0
64.3	20.2	-8753.84	11.34	13.78	10.61	56.33	32.14	132332	2339.0	12661.0	15000.0
64.3	20.2	-8753.84	11.34	13.78	10.61	56.33	32.14	132333	2340.0	12660.0	15000.0
64.3	20.2	-8753.84	11.34	13.78	10.61	56.33	32.14	132334	2341.0	12659.0	15000.0
64.3	20.2	-8772.21	11.46	13.79	10.1	56.34	32.18	132335	2342.0	12658.0	15000.0
64.3	20.2	-8772.21	11.46	13.79	10.1	56.34	32.18	132336	2343.0	12657.0	15000.0
64.3	20.2	-8779.05	11.54	13.84	12.17	55.76	32.22	132337	2344.0	12656.0	15000.0
64.3	20.2	-8779.05	11.54	13.84	12.17	55.76	32.22	132338	2345.0	12655.0	15000.0
63.3	20.1	-8797.85	11.63	13.76	11.34	57.39	32.3	132339	2346.0	12654.0	15000.0
63.3	20.1	-8797.85	11.63	13.76	11.34	57.39	32.3	132340	2347.0	12653.0	15000.0
63.3	20.1	-8799.13	11.7	13.81	9.69	56.22	32.35	132341	2348.0	12652.0	15000.0
63.3	20.1	-8799.13	11.7	13.81	9.69	56.22	32.35	132342	2349.0	12651.0	15000.0
63.3	20.1	-8803.83	11.74	13.83	11.54	56.92	32.39	132343	2350.0	12650.0	15000.0
63.3	20.1	-8803.83	11.74	13.83	11.54	56.92	32.39	132344	2351.0	12649.0	15000.0
63.3	20.1	-8805.11	11.75	13.79	10.21	56.47	32.42	132345	2352.0	12648.0	15000.0
63.3	20.1	-8805.11	11.75	13.79	10.21	56.47	32.42	132346	2353.0	12647.0	15000.0
63.3	20.1	-8806.82	11.77	13.79	11.05	58.04	32.48	132347	2354.0	12646.0	15000.0
63.3	20.1	-8806.82	11.77	13.79	11.05	58.04	32.48	132348	2355.0	12645.0	15000.0
62.5	20.2	-8809.39	11.73	13.88	11.04	55.34	32.53	132349	2356.0	12644.0	15000.0
62.5	20.2	-8809.39	11.73	13.88	11.04	55.34	32.53	132350	2357.0	12643.0	15000.0
62.5	20.2	-8809.81	11.71	13.84	12.05	57.3	32.56	132351	2358.0	12642.0	15000.0
62.5	20.2	-8809.81	11.71	13.84	12.05	57.3	32.56	132352	2359.0	12641.0	15000.0
62.5	20.2	-8805.54	11.75	13.77	11.0	58.84	32.58	132353	2360.0	12640.0	15000.0
62.5	20.2	-8805.54	11.75	13.77	11.0	58.84	32.58	132354	2361.0	12639.0	15000.0
62.5	20.2	-8811.95	11.81	13.83	11.46	56.71	32.64	132355	2362.0	12638.0	15000.0
62.5	20.2	-8811.95	11.81	13.83	11.46	56.71	32.64	132356	2363.0	12637.0	15000.0
62.5	20.2	-8810.67	11.77	13.72	10.57	57.99	32.69	132357	2364.0	12636.0	15000.0
62.5	20.2	-8810.67	11.77	13.72	10.57	57.99	32.69	132358	2365.0	12635.0	15000.0
62.2	20.2	-8811.09	11.78	13.88	12.01	55.73	32.73	132359	2366.0	12634.0	15000.0
62.2	20.2	-8811.09	11.78	13.88	12.01	55.73	32.73	132360	2367.0	12633.0	15000.0
62.2	20.2	-8814.51	11.76	13.73	11.12	58.99	32.76	132361	2368.0	12632.0	15000.0
62.2	20.2	-8814.51	11.76	13.73	11.12	58.99	32.76	132362	2369.0	12631.0	15000.0
62.2	20.2	-8814.51	11.76	13.73	11.12	58.99	32.76	132363	2370.0	12630.0	15000.0
62.2	20.2	-8814.51	11.76	13.73	11.12	58.99	32.76	132364	2371.0	12629.0	15000.0
62.2	20.2	-8811.52	11.82	13.8	10.83	56.85	32.83	132365	2372.0	12628.0	15000.0
62.2	20.2	-8811.52	11.82	13.8	10.83	56.85	32.83	132366	2373.0	12627.0	15000.0
62.2	20.2	-8810.24	11.78	13.81	10.54	56.74	32.85	132367	2374.0	12626.0	15000.0
62.2	20.2	-8810.24	11.78	13.81	10.54	56.74	32.85	132368	2375.0	12625.0	15000.0
61.7	20.1	-8813.23	11.77	13.84	12.04	56.96	32.88	132369	2376.0	12624.0	15000.0
61.7	20.1	-8813.23	11.77	13.84	12.04	56.96	32.88	132370	2377.0	12623.0	15000.0
61.7	20.1	-8810.24	11.79	13.74	10.63	59.3	32.92	132371	2378.0	12622.0	15000.0
61.7	20.1	-8810.24	11.79	13.74	10.63	59.3	32.92	132372	2379.0	12621.0	15000.0
61.7	20.1	-8815.37	11.8	13.84	10.68	56.18	32.95	132373	2380.0	12620.0	15000.0
61.7	20.1	-8815.37	11.8	13.84	10.68	56.18	32.95	132374	2381.0	12619.0	15000.0
61.7	20.1	-8809.81	11.78	13.82	11.27	57.32	33.0	132375	2382.0	12618.0	15000.0
61.7	20.1	-8809.81	11.78	13.82	11.27	57.32	33.0	132376	2383.0	12617.0	15000.0
