EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
39.0	19.9	-14.1	0.0	0.0	0.0	57.39	29.26	187591	1172.0	13828.0	15000.0
39.0	19.9	-14.1	0.0	0.0	0.0	57.39	29.26	187592	1173.0	13827.0	15000.0
39.0	19.9	-9066.16	16.11	14.12	13.34	72.02	29.24	187593	1174.0	13826.0	15000.0
39.0	19.9	-9066.16	16.11	14.12	13.34	72.02	29.24	187594	1175.0	13825.0	15000.0
39.0	19.9	-12546.51	1.16	20.73	1.35	4.11	29.27	187595	1176.0	13824.0	15000.0
39.0	19.9	-12546.51	1.16	20.73	1.35	4.11	29.27	187596	1177.0	13823.0	15000.0
39.0	19.9	-10789.24	6.61	18.26	1.92	25.67	29.29	187597	1178.0	13822.0	15000.0
39.0	19.9	-10789.24	6.61	18.26	1.92	25.67	29.29	187598	1179.0	13821.0	15000.0
39.0	19.8	-10788.39	7.29	18.18	4.38	28.13	29.29	187599	1180.0	13820.0	15000.0
39.0	19.8	-10788.39	7.29	18.18	4.38	28.13	29.29	187600	1181.0	13819.0	15000.0
39.0	19.8	-10826.41	7.72	18.13	3.4	31.15	29.31	187601	1182.0	13818.0	15000.0
39.0	19.8	-10826.41	7.72	18.13	3.4	31.15	29.31	187602	1183.0	13817.0	15000.0
39.0	19.8	-10858.03	8.02	18.2	2.85	30.36	29.32	187603	1184.0	13816.0	15000.0
39.0	19.8	-10858.03	8.02	18.2	2.85	30.36	29.32	187604	1185.0	13815.0	15000.0
39.0	19.8	-10886.66	8.34	18.18	4.63	33.22	29.33	187605	1186.0	13814.0	15000.0
39.0	19.8	-10886.66	8.34	18.18	4.63	33.22	29.33	187606	1187.0	13813.0	15000.0
39.0	19.8	-10903.75	8.49	18.22	2.76	32.17	29.35	187607	1188.0	13812.0	15000.0
39.0	19.8	-10903.75	8.49	18.22	2.76	32.17	29.35	187608	1189.0	13811.0	15000.0
38.7	19.9	-10918.27	8.64	18.17	3.39	32.84	29.38	187609	1190.0	13810.0	15000.0
38.7	19.9	-10918.27	8.64	18.17	3.39	32.84	29.38	187610	1191.0	13809.0	15000.0
38.7	19.9	-10934.51	8.62	18.14	4.66	34.96	29.38	187611	1192.0	13808.0	15000.0
38.7	19.9	-10934.51	8.62	18.14	4.66	34.96	29.38	187612	1193.0	13807.0	15000.0
38.7	19.9	-10934.51	8.62	18.14	4.66	34.96	29.38	187613	1194.0	13806.0	15000.0
38.7	19.9	-10934.51	8.62	18.14	4.66	34.96	29.38	187614	1195.0	13805.0	15000.0
38.7	19.9	-10940.92	8.77	18.2	2.48	34.18	29.38	187615	1196.0	13804.0	15000.0
38.7	19.9	-10940.92	8.77	18.2	2.48	34.18	29.38	187616	1197.0	13803.0	15000.0
38.7	19.9	-10944.76	8.78	18.24	4.3	33.21	29.4	187617	1198.0	13802.0	15000.0
38.7	19.9	-10944.76	8.78	18.24	4.3	33.21	29.4	187618	1199.0	13801.0	15000.0
38.4	19.8	-10951.6	8.81	18.29	3.96	32.09	29.42	187619	1200.0	13800.0	15000.0
38.4	19.8	-10951.6	8.81	18.29	3.96	32.09	29.42	187620	1201.0	13799.0	15000.0
38.4	19.8	-10952.88	8.84	18.23	3.14	33.16	29.44	187621	1202.0	13798.0	15000.0
38.4	19.8	-10952.88	8.84	18.23	3.14	33.16	29.44	187622	1203.0	13797.0	15000.0
38.4	19.8	-10951.6	8.85	18.23	3.59	32.14	29.44	187623	1204.0	13796.0	15000.0
38.4	19.8	-10951.6	8.85	18.23	3.59	32.14	29.44	187624	1205.0	13795.0	15000.0
38.4	19.8	-10956.3	8.81	18.27	4.33	33.5	29.45	187625	1206.0	13794.0	15000.0
38.4	19.8	-10956.3	8.81	18.27	4.33	33.5	29.45	187626	1207.0	13793.0	15000.0
38.4	19.8	-10958.01	8.86	18.28	3.29	32.85	29.5	187627	1208.0	13792.0	15000.0
38.4	19.8	-10958.01	8.86	18.28	3.29	32.85	29.5	187628	1209.0	13791.0	15000.0
38.2	19.8	-10959.71	8.9	18.27	3.64	32.74	29.48	187629	1210.0	13790.0	15000.0
38.2	19.8	-10959.71	8.9	18.27	3.64	32.74	29.48	187630	1211.0	13789.0	15000.0
38.2	19.8	-10956.72	8.79	18.24	3.11	33.14	29.5	187631	1212.0	13788.0	15000.0
38.2	19.8	-10956.72	8.79	18.24	3.11	33.14	29.5	187632	1213.0	13787.0	15000.0
38.2	19.8	-10958.43	8.87	18.21	2.26	33.85	29.53	187633	1214.0	13786.0	15000.0
38.2	19.8	-10958.43	8.87	18.21	2.26	33.85	29.53	187634	1215.0	13785.0	15000.0
38.2	19.8	-10961.85	8.83	18.21	3.28	34.91	29.52	187635	1216.0	13784.0	15000.0
38.2	19.8	-10961.85	8.83	18.21	3.28	34.91	29.52	187636	1217.0	13783.0	15000.0
38.2	19.8	-10962.28	8.81	18.24	4.42	34.21	29.53	187637	1218.0	13782.0	15000.0
38.2	19.8	-10962.28	8.81	18.24	4.42	34.21	29.53	187638	1219.0	13781.0	15000.0
38.0	19.8	-10962.71	8.86	18.22	3.33	33.9	29.56	187639	1220.0	13780.0	15000.0
38.0	19.8	-10962.71	8.86	18.22	3.33	33.9	29.56	187640	1221.0	13779.0	15000.0
38.0	19.8	-10954.59	8.92	18.25	3.87	34.48	29.55	187641	1222.0	13778.0	15000.0
38.0	19.8	-10954.59	8.92	18.25	3.87	34.48	29.55	187642	1223.0	13777.0	15000.0
38.0	19.8	-10958.01	8.89	18.21	3.49	33.94	29.57	187643	1224.0	13776.0	15000.0
38.0	19.8	-10958.01	8.89	18.21	3.49	33.94	29.57	187644	1225.0	13775.0	15000.0
38.0	19.8	-10961.0	8.85	18.29	2.81	32.8	29.6	187645	1226.0	13774.0	15000.0
38.0	19.8	-10961.0	8.85	18.29	2.81	32.8	29.6	187646	1227.0	13773.0	15000.0
38.0	19.8	-10959.29	8.9	18.24	3.66	33.29	29.58	187647	1228.0	13772.0	15000.0
38.0	19.8	-10959.29	8.9	18.24	3.66	33.29	29.58	187648	1229.0	13771.0	15000.0
37.9	19.8	-10961.0	8.84	18.27	4.44	32.77	29.59	187649	1230.0	13770.0	15000.0
37.9	19.8	-10961.0	8.84	18.27	4.44	32.77	29.59	187650	1231.0	13769.0	15000.0
37.9	19.8	-10958.43	8.87	18.27	3.6	32.89	29.63	187651	1232.0	13768.0	15000.0
37.9	19.8	-10958.43	8.87	18.27	3.6	32.89	29.63	187652	1233.0	13767.0	15000.0
37.9	19.8	-10958.43	8.87	18.27	3.6	32.89	29.63	187653	1234.0	13766.0	15000.0
37.9	19.8	-10958.43	8.87	18.27	3.6	32.89	29.63	187654	1235.0	13765.0	15000.0
37.9	19.8	-10958.86	8.87	18.25	3.81	34.19	29.62	187655	1236.0	13764.0	15000.0
37.9	19.8	-10958.86	8.87	18.25	3.81	34.19	29.62	187656	1237.0	13763.0	15000.0
37.9	19.8	-10961.0	8.92	18.24	3.66	33.93	29.64	187657	1238.0	13762.0	15000.0
37.9	19.8	-10961.0	8.92	18.24	3.66	33.93	29.64	187658	1239.0	13761.0	15000.0
37.7	19.8	-10957.58	8.9	18.25	5.32	33.3	29.64	187659	1240.0	13760.0	15000.0
37.7	19.8	-10957.58	8.9	18.25	5.32	33.3	29.64	187660	1241.0	13759.0	15000.0
37.7	19.8	-10962.28	8.87	18.29	3.38	32.56	29.65	187661	1242.0	13758.0	15000.0
37.7	19.8	-10962.28	8.87	18.29	3.38	32.56	29.65	187662	1243.0	13757.0	15000.0
37.7	19.8	-10963.13	8.84	18.23	3.25	34.55	29.67	187663	1244.0	13756.0	15000.0
37.7	19.8	-10963.13	8.84	18.23	3.25	34.55	29.67	187664	1245.0	13755.0	15000.0
37.7	19.8	-10960.57	8.87	18.27	4.0	34.13	29.66	187665	1246.0	13754.0	15000.0
37.7	19.8	-10960.57	8.87	18.27	4.0	34.13	29.66	187666	1247.0	13753.0	15000.0
37.7	19.8	-10955.44	8.9	18.2	3.61	34.48	29.68	187667	1248.0	13752.0	15000.0
37.7	19.8	-10955.44	8.9	18.2	3.61	34.48	29.68	187668	1249.0	13751.0	15000.0
37.5	19.9	-10960.14	8.84	18.23	4.85	34.93	29.67	187669	1250.0	13750.0	15000.0
37.5	19.9	-10960.14	8.84	18.23	4.85	34.93	29.67	187670	1251.0	13749.0	15000.0
37.5	19.9	-10958.43	8.87	18.23	4.06	33.76	29.68	187671	1252.0	13748.0	15000.0
37.5	19.9	-10958.43	8.87	18.23	4.06	33.76	29.68	187672	1253.0	13747.0	15000.0
37.5	19.9	-10964.41	8.85	18.23	4.18	34.23	29.69	187673	1254.0	13746.0	15000.0
37.5	19.9	-10964.41	8.85	18.23	4.18	34.23	29.69	187674	1255.0	13745.0	15000.0
37.5	19.9	-10960.57	8.85	18.22	4.87	34.66	29.71	187675	1256.0	13744.0	15000.0
37.5	19.9	-10960.57	8.85	18.22	4.87	34.66	29.71	187676	1257.0	13743.0	15000.0
37.5	19.9	-10962.71	8.9	18.26	4.98	33.4	29.7	187677	1258.0	13742.0	15000.0
37.5	19.9	-10962.71	8.9	18.26	4.98	33.4	29.7	187678	1259.0	13741.0	15000.0
37.6	20.0	-10961.0	8.87	18.27	3.34	32.56	29.72	187679	1260.0	13740.0	15000.0
37.6	20.0	-10961.0	8.87	18.27	3.34	32.56	29.72	187680	1261.0	13739.0	15000.0
37.6	20.0	-10961.42	8.92	18.21	3.61	34.57	29.7	187681	1262.0	13738.0	15000.0
37.6	20.0	-10961.42	8.92	18.21	3.61	34.57	29.7	187682	1263.0	13737.0	15000.0
37.6	20.0	-10960.57	8.85	18.21	3.7	33.93	29.69	187683	1264.0	13736.0	15000.0
37.6	20.0	-10960.57	8.85	18.21	3.7	33.93	29.69	187684	1265.0	13735.0	15000.0
37.6	20.0	-10958.86	8.88	18.22	3.52	33.75	29.73	187685	1266.0	13734.0	15000.0
37.6	20.0	-10958.86	8.88	18.22	3.52	33.75	29.73	187686	1267.0	13733.0	15000.0
37.6	20.0	-10960.57	8.88	18.29	3.06	32.35	29.71	187687	1268.0	13732.0	15000.0
37.6	20.0	-10960.57	8.88	18.29	3.06	32.35	29.71	187688	1269.0	13731.0	15000.0
37.6	20.0	-10961.85	8.87	18.24	3.85	33.74	29.72	187689	1270.0	13730.0	15000.0
37.6	20.0	-10961.85	8.87	18.24	3.85	33.74	29.72	187690	1271.0	13729.0	15000.0
37.6	20.0	-10965.27	8.88	18.23	3.16	34.67	29.74	187691	1272.0	13728.0	15000.0
37.6	20.0	-10965.27	8.88	18.23	3.16	34.67	29.74	187692	1273.0	13727.0	15000.0
37.6	20.0	-10959.71	8.91	18.2	2.52	33.94	29.73	187693	1274.0	13726.0	15000.0
37.6	20.0	-10959.71	8.91	18.2	2.52	33.94	29.73	187694	1275.0	13725.0	15000.0
37.6	20.0	-10963.13	8.82	18.22	3.66	34.1	29.73	187695	1276.0	13724.0	15000.0
37.6	20.0	-10963.13	8.82	18.22	3.66	34.1	29.73	187696	1277.0	13723.0	15000.0
37.6	20.0	-10963.13	8.82	18.22	3.66	34.1	29.73	187697	1278.0	13722.0	15000.0
37.6	20.0	-10963.13	8.82	18.22	3.66	34.1	29.73	187698	1279.0	13721.0	15000.0
37.5	19.9	-10963.99	8.83	18.25	3.83	32.74	29.75	187699	1280.0	13720.0	15000.0
37.5	19.9	-10963.99	8.83	18.25	3.83	32.74	29.75	187700	1281.0	13719.0	15000.0
37.5	19.9	-10958.43	8.96	18.19	2.53	35.56	29.73	187701	1282.0	13718.0	15000.0
37.5	19.9	-10958.43	8.96	18.19	2.53	35.56	29.73	187702	1283.0	13717.0	15000.0
37.5	19.9	-10963.99	8.78	18.2	4.58	35.14	29.76	187703	1284.0	13716.0	15000.0
