EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
73.9	20.0	-8.12	0.0	0.0	0.0	-0.1	39.61	73225	0.0	15000.0	15000.0
73.9	20.0	-8.12	0.0	0.0	0.0	-0.1	39.61	73226	1.0	14999.0	15000.0
73.9	20.0	-6334.35	8.86	10.87	11.75	53.11	39.54	73227	2.0	14998.0	15000.0
73.9	20.0	-6334.35	8.86	10.87	11.75	53.11	39.54	73228	3.0	14997.0	15000.0
73.7	20.1	-6334.35	8.86	10.87	11.75	53.11	39.54	73229	4.0	14996.0	15000.0
73.7	20.1	-6334.35	8.86	10.87	11.75	53.11	39.54	73230	5.0	14995.0	15000.0
73.7	20.1	-6910.7	3.83	11.8	1.09	24.39	39.56	73231	6.0	14994.0	15000.0
73.7	20.1	-6910.7	3.83	11.8	1.09	24.39	39.56	73232	7.0	14993.0	15000.0
73.7	20.1	-6003.23	6.8	10.35	8.3	46.2	39.6	73233	8.0	14992.0	15000.0
73.7	20.1	-6003.23	6.8	10.35	8.3	46.2	39.6	73234	9.0	14991.0	15000.0
73.7	20.1	-5964.35	8.43	9.89	11.77	59.59	39.6	73235	10.0	14990.0	15000.0
73.7	20.1	-5964.35	8.43	9.89	11.77	59.59	39.6	73236	11.0	14989.0	15000.0
73.7	20.1	-6076.72	9.64	10.01	12.65	68.48	39.64	73237	12.0	14988.0	15000.0
73.7	20.1	-6076.72	9.64	10.01	12.65	68.48	39.64	73238	13.0	14987.0	15000.0
72.7	20.0	-6210.88	10.63	10.07	13.61	76.23	39.67	73239	14.0	14986.0	15000.0
72.7	20.0	-6210.88	10.63	10.07	13.61	76.23	39.67	73240	15.0	14985.0	15000.0
72.7	20.0	-6347.59	11.29	9.87	16.19	82.76	39.74	73241	16.0	14984.0	15000.0
72.7	20.0	-6347.59	11.29	9.87	16.19	82.76	39.74	73242	17.0	14983.0	15000.0
72.7	20.0	-6425.35	11.91	9.48	20.55	85.04	39.8	73243	18.0	14982.0	15000.0
72.7	20.0	-6425.35	11.91	9.48	20.55	85.04	39.8	73244	19.0	14981.0	15000.0
72.7	20.0	-6467.22	12.15	9.16	23.67	87.31	39.9	73245	20.0	14980.0	15000.0
72.7	20.0	-6467.22	12.15	9.16	23.67	87.31	39.9	73246	21.0	14979.0	15000.0
72.7	20.0	-6283.08	11.8	8.97	23.91	86.28	39.99	73247	22.0	14978.0	15000.0
72.7	20.0	-6283.08	11.8	8.97	23.91	86.28	39.99	73248	23.0	14977.0	15000.0
72.2	20.1	-5760.99	10.77	8.46	26.86	86.26	40.08	73249	24.0	14976.0	15000.0
72.2	20.1	-5760.99	10.77	8.46	26.86	86.26	40.08	73250	25.0	14975.0	15000.0
72.2	20.1	-4714.66	8.78	7.28	25.81	89.41	40.2	73251	26.0	14974.0	15000.0
72.2	20.1	-4714.66	8.78	7.28	25.81	89.41	40.2	73252	27.0	14973.0	15000.0
72.2	20.1	-2572.02	4.75	5.06	24.53	88.18	40.3	73253	28.0	14972.0	15000.0
72.2	20.1	-2572.02	4.75	5.06	24.53	88.18	40.3	73254	29.0	14971.0	15000.0
72.2	20.1	-1204.41	2.55	3.87	24.28	84.84	40.42	73255	30.0	14970.0	15000.0
72.2	20.1	-1204.41	2.55	3.87	24.28	84.84	40.42	73256	31.0	14969.0	15000.0
72.2	20.1	-1203.12	2.59	3.8	24.52	87.6	40.54	73257	32.0	14968.0	15000.0
72.2	20.1	-1203.12	2.59	3.8	24.52	87.6	40.54	73258	33.0	14967.0	15000.0
73.1	20.1	-1199.71	2.62	3.81	23.65	86.41	40.66	73259	34.0	14966.0	15000.0
73.1	20.1	-1199.71	2.62	3.81	23.65	86.41	40.66	73260	35.0	14965.0	15000.0
