EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
45.6	19.8	-5402.1	11.44	8.66	26.04	82.62	28.35	214233	586.0	14414.0	15000.0
45.6	19.8	-5402.1	11.44	8.66	26.04	82.62	28.35	214234	587.0	14413.0	15000.0
45.6	19.8	-12565.73	4.59	20.75	3.63	14.67	28.39	214235	588.0	14412.0	15000.0
45.6	19.8	-12565.73	4.59	20.75	3.63	14.67	28.39	214236	589.0	14411.0	15000.0
45.6	19.8	-10662.35	8.31	17.84	2.99	33.81	28.4	214237	590.0	14410.0	15000.0
45.6	19.8	-10662.35	8.31	17.84	2.99	33.81	28.4	214238	591.0	14409.0	15000.0
45.2	19.9	-10662.35	8.31	17.84	2.99	33.81	28.4	214239	592.0	14408.0	15000.0
45.2	19.9	-10662.35	8.31	17.84	2.99	33.81	28.4	214240	593.0	14407.0	15000.0
45.2	19.9	-10714.48	10.37	17.81	4.44	41.02	28.43	214241	594.0	14406.0	15000.0
45.2	19.9	-10714.48	10.37	17.81	4.44	41.02	28.43	214242	595.0	14405.0	15000.0
45.2	19.9	-10782.83	10.96	17.73	5.11	43.92	28.45	214243	596.0	14404.0	15000.0
45.2	19.9	-10782.83	10.96	17.73	5.11	43.92	28.45	214244	597.0	14403.0	15000.0
45.2	19.9	-10841.37	11.38	17.67	4.58	45.05	28.46	214245	598.0	14402.0	15000.0
45.2	19.9	-10841.37	11.38	17.67	4.58	45.05	28.46	214246	599.0	14401.0	15000.0
45.2	19.9	-10871.7	11.63	17.65	4.9	45.47	28.5	214247	600.0	14400.0	15000.0
45.2	19.9	-10871.7	11.63	17.65	4.9	45.47	28.5	214248	601.0	14399.0	15000.0
44.6	19.9	-10871.7	11.63	17.65	4.9	45.47	28.5	214249	602.0	14398.0	15000.0
44.6	19.9	-10871.7	11.63	17.65	4.9	45.47	28.5	214250	603.0	14397.0	15000.0
44.6	19.9	-10902.46	11.78	17.61	6.81	45.71	28.5	214251	604.0	14396.0	15000.0
44.6	19.9	-10902.46	11.78	17.61	6.81	45.71	28.5	214252	605.0	14395.0	15000.0
44.6	19.9	-10917.42	11.93	17.62	7.39	45.15	28.52	214253	606.0	14394.0	15000.0
44.6	19.9	-10917.42	11.93	17.62	7.39	45.15	28.52	214254	607.0	14393.0	15000.0
44.6	19.9	-10936.22	12.03	17.61	7.09	45.38	28.54	214255	608.0	14392.0	15000.0
44.6	19.9	-10936.22	12.03	17.61	7.09	45.38	28.54	214256	609.0	14391.0	15000.0
44.6	19.9	-10941.77	12.11	17.57	8.26	46.7	28.58	214257	610.0	14390.0	15000.0
44.6	19.9	-10941.77	12.11	17.57	8.26	46.7	28.58	214258	611.0	14389.0	15000.0
44.1	19.9	-10943.05	12.14	17.59	6.97	45.65	28.62	214259	612.0	14388.0	15000.0
44.1	19.9	-10943.05	12.14	17.59	6.97	45.65	28.62	214260	613.0	14387.0	15000.0
44.1	19.9	-10944.33	12.19	17.47	7.65	47.86	28.63	214261	614.0	14386.0	15000.0
44.1	19.9	-10944.33	12.19	17.47	7.65	47.86	28.63	214262	615.0	14385.0	15000.0
44.1	19.9	-10957.15	12.18	17.5	7.55	47.15	28.65	214263	616.0	14384.0	15000.0
44.1	19.9	-10957.15	12.18	17.5	7.55	47.15	28.65	214264	617.0	14383.0	15000.0
44.1	19.9	-10955.87	12.23	17.57	7.87	46.88	28.69	214265	618.0	14382.0	15000.0
44.1	19.9	-10955.87	12.23	17.57	7.87	46.88	28.69	214266	619.0	14381.0	15000.0
44.1	19.9	-10956.3	12.2	17.55	8.8	47.84	28.72	214267	620.0	14380.0	15000.0
44.1	19.9	-10956.3	12.2	17.55	8.8	47.84	28.72	214268	621.0	14379.0	15000.0
43.7	19.9	-10952.45	12.24	17.51	7.82	46.57	28.74	214269	622.0	14378.0	15000.0
43.7	19.9	-10952.45	12.24	17.51	7.82	46.57	28.74	214270	623.0	14377.0	15000.0
43.7	19.9	-10961.0	12.24	17.56	7.43	46.99	28.78	214271	624.0	14376.0	15000.0
43.7	19.9	-10961.0	12.24	17.56	7.43	46.99	28.78	214272	625.0	14375.0	15000.0
43.7	19.9	-10962.28	12.19	17.53	9.71	47.56	28.79	214273	626.0	14374.0	15000.0
43.7	19.9	-10962.28	12.19	17.53	9.71	47.56	28.79	214274	627.0	14373.0	15000.0
43.7	19.9	-10961.0	12.27	17.52	10.14	46.73	28.81	214275	628.0	14372.0	15000.0
43.7	19.9	-10961.0	12.27	17.52	10.14	46.73	28.81	214276	629.0	14371.0	15000.0
43.7	19.9	-10961.42	12.28	17.48	6.04	47.92	28.87	214277	630.0	14370.0	15000.0
43.7	19.9	-10961.42	12.28	17.48	6.04	47.92	28.87	214278	631.0	14369.0	15000.0
43.4	19.9	-10961.42	12.28	17.48	6.04	47.92	28.87	214279	632.0	14368.0	15000.0
43.4	19.9	-10961.42	12.28	17.48	6.04	47.92	28.87	214280	633.0	14367.0	15000.0
43.4	19.9	-10961.0	12.28	17.48	7.7	48.06	28.87	214281	634.0	14366.0	15000.0
43.4	19.9	-10961.0	12.28	17.48	7.7	48.06	28.87	214282	635.0	14365.0	15000.0
43.4	19.9	-10958.86	12.29	17.51	7.17	47.45	28.9	214283	636.0	14364.0	15000.0
