EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
47.2	20.0	-628.48	2.39	4.68	-5.08	56.08	28.14	214991	1172.0	13828.0	15000.0
47.2	20.0	-628.48	2.39	4.68	-5.08	56.08	28.14	214992	1173.0	13827.0	15000.0
47.2	20.0	-9834.78	16.15	13.79	18.89	65.48	28.16	214993	1174.0	13826.0	15000.0
47.2	20.0	-9834.78	16.15	13.79	18.89	65.48	28.16	214994	1175.0	13825.0	15000.0
47.2	20.0	-12069.27	1.98	20.27	-0.74	7.58	28.19	214995	1176.0	13824.0	15000.0
47.2	20.0	-12069.27	1.98	20.27	-0.74	7.58	28.19	214996	1177.0	13823.0	15000.0
47.2	20.0	-10784.54	7.25	18.19	1.79	27.82	28.18	214997	1178.0	13822.0	15000.0
47.2	20.0	-10784.54	7.25	18.19	1.79	27.82	28.18	214998	1179.0	13821.0	15000.0
47.2	19.9	-10638.43	9.01	17.76	3.29	34.9	28.18	214999	1180.0	13820.0	15000.0
47.2	19.9	-10638.43	9.01	17.76	3.29	34.9	28.18	215000	1181.0	13819.0	15000.0
47.2	19.9	-10687.99	10.17	17.75	3.83	40.62	28.22	215001	1182.0	13818.0	15000.0
47.2	19.9	-10687.99	10.17	17.75	3.83	40.62	28.22	215002	1183.0	13817.0	15000.0
47.2	19.9	-10754.21	10.83	17.84	3.79	41.35	28.24	215003	1184.0	13816.0	15000.0
47.2	19.9	-10754.21	10.83	17.84	3.79	41.35	28.24	215004	1185.0	13815.0	15000.0
47.2	19.9	-10754.21	10.83	17.84	3.79	41.35	28.24	215005	1186.0	13814.0	15000.0
47.2	19.9	-10754.21	10.83	17.84	3.79	41.35	28.24	215006	1187.0	13813.0	15000.0
47.2	19.9	-10818.72	11.26	17.75	5.11	41.91	28.24	215007	1188.0	13812.0	15000.0
47.2	19.9	-10818.72	11.26	17.75	5.11	41.91	28.24	215008	1189.0	13811.0	15000.0
46.6	19.8	-10865.72	11.52	17.58	5.14	46.46	28.25	215009	1190.0	13810.0	15000.0
46.6	19.8	-10865.72	11.52	17.58	5.14	46.46	28.25	215010	1191.0	13809.0	15000.0
46.6	19.8	-10885.8	11.78	17.61	6.01	44.82	28.29	215011	1192.0	13808.0	15000.0
46.6	19.8	-10885.8	11.78	17.61	6.01	44.82	28.29	215012	1193.0	13807.0	15000.0
46.6	19.8	-10913.14	11.82	17.58	6.74	45.6	28.32	215013	1194.0	13806.0	15000.0
46.6	19.8	-10913.14	11.82	17.58	6.74	45.6	28.32	215014	1195.0	13805.0	15000.0
46.6	19.8	-10936.22	12.1	17.58	6.47	44.85	28.35	215015	1196.0	13804.0	15000.0
46.6	19.8	-10936.22	12.1	17.58	6.47	44.85	28.35	215016	1197.0	13803.0	15000.0
46.6	19.8	-10941.77	12.12	17.54	9.13	47.54	28.39	215017	1198.0	13802.0	15000.0
46.6	19.8	-10941.77	12.12	17.54	9.13	47.54	28.39	215018	1199.0	13801.0	15000.0
45.9	19.9	-10951.17	12.15	17.49	9.82	46.13	28.4	215019	1200.0	13800.0	15000.0
45.9	19.9	-10951.17	12.15	17.49	9.82	46.13	28.4	215020	1201.0	13799.0	15000.0
45.9	19.9	-10950.74	12.25	17.47	6.24	48.35	28.43	215021	1202.0	13798.0	15000.0
45.9	19.9	-10950.74	12.25	17.47	6.24	48.35	28.43	215022	1203.0	13797.0	15000.0
45.9	19.9	-10951.6	12.28	17.55	6.18	45.8	28.47	215023	1204.0	13796.0	15000.0
45.9	19.9	-10951.6	12.28	17.55	6.18	45.8	28.47	215024	1205.0	13795.0	15000.0
45.9	19.9	-10955.44	12.23	17.47	7.62	48.36	28.47	215025	1206.0	13794.0	15000.0
45.9	19.9	-10955.44	12.23	17.47	7.62	48.36	28.47	215026	1207.0	13793.0	15000.0
45.9	19.9	-10953.73	12.27	17.46	7.18	47.85	28.5	215027	1208.0	13792.0	15000.0
45.9	19.9	-10953.73	12.27	17.46	7.18	47.85	28.5	215028	1209.0	13791.0	15000.0
45.4	19.9	-10961.85	12.28	17.55	6.84	45.64	28.55	215029	1210.0	13790.0	15000.0
45.4	19.9	-10961.85	12.28	17.55	6.84	45.64	28.55	215030	1211.0	13789.0	15000.0
45.4	19.9	-10961.85	12.28	17.55	6.84	45.64	28.55	215031	1212.0	13788.0	15000.0
45.4	19.9	-10961.85	12.28	17.55	6.84	45.64	28.55	215032	1213.0	13787.0	15000.0
45.4	19.9	-10955.87	12.23	17.4	7.16	49.36	28.57	215033	1214.0	13786.0	15000.0
45.4	19.9	-10955.87	12.23	17.4	7.16	49.36	28.57	215034	1215.0	13785.0	15000.0
45.4	19.9	-10957.58	12.23	17.5	7.2	47.18	28.59	215035	1216.0	13784.0	15000.0
45.4	19.9	-10957.58	12.23	17.5	7.2	47.18	28.59	215036	1217.0	13783.0	15000.0
45.4	19.9	-10959.29	12.32	17.48	5.46	48.09	28.63	215037	1218.0	13782.0	15000.0
45.4	19.9	-10959.29	12.32	17.48	5.46	48.09	28.63	215038	1219.0	13781.0	15000.0
45.1	19.8	-10956.72	12.27	17.46	9.83	49.5	28.66	215039	1220.0	13780.0	15000.0
45.1	19.8	-10956.72	12.27	17.46	9.83	49.5	28.66	215040	1221.0	13779.0	15000.0
45.1	19.8	-10957.58	12.31	17.46	9.16	46.9	28.66	215041	1222.0	13778.0	15000.0
45.1	19.8	-10957.58	12.31	17.46	9.16	46.9	28.66	215042	1223.0	13777.0	15000.0
45.1	19.8	-10961.42	12.31	17.47	7.76	46.82	28.71	215043	1224.0	13776.0	15000.0
45.1	19.8	-10961.42	12.31	17.47	7.76	46.82	28.71	215044	1225.0	13775.0	15000.0
45.1	19.8	-10955.87	12.31	17.39	7.15	48.99	28.73	215045	1226.0	13774.0	15000.0
45.1	19.8	-10955.87	12.31	17.39	7.15	48.99	28.73	215046	1227.0	13773.0	15000.0
45.1	19.8	-10962.28	12.25	17.52	7.52	45.8	28.75	215047	1228.0	13772.0	15000.0
