EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
50.0	22.2	-8.54	0.0	0.0	0.0	37.64	31.75	93505	1520.0	13480.0	15000.0
50.0	22.2	-8.54	0.0	0.0	0.0	37.64	31.75	93506	1521.0	13479.0	15000.0
50.0	22.2	-8846.56	12.42	14.05	12.13	53.75	31.72	93507	1522.0	13478.0	15000.0
50.0	22.2	-8846.56	12.42	14.05	12.13	53.75	31.72	93508	1523.0	13477.0	15000.0
50.1	22.2	-8846.56	12.42	14.05	12.13	53.75	31.72	93509	1524.0	13476.0	15000.0
50.1	22.2	-8846.56	12.42	14.05	12.13	53.75	31.72	93510	1525.0	13475.0	15000.0
50.1	22.2	-9461.79	2.12	16.01	-0.41	9.26	31.72	93511	1526.0	13474.0	15000.0
50.1	22.2	-9461.79	2.12	16.01	-0.41	9.26	31.72	93512	1527.0	13473.0	15000.0
50.1	22.2	-8412.9	6.55	14.24	3.05	32.53	31.74	93513	1528.0	13472.0	15000.0
50.1	22.2	-8412.9	6.55	14.24	3.05	32.53	31.74	93514	1529.0	13471.0	15000.0
50.1	22.2	-8505.61	7.45	14.37	4.05	36.4	31.75	93515	1530.0	13470.0	15000.0
50.1	22.2	-8505.61	7.45	14.37	4.05	36.4	31.75	93516	1531.0	13469.0	15000.0
50.1	22.2	-8610.72	7.99	14.46	4.1	39.59	31.76	93517	1532.0	13468.0	15000.0
50.1	22.2	-8610.72	7.99	14.46	4.1	39.59	31.76	93518	1533.0	13467.0	15000.0
49.7	22.2	-8677.79	8.28	14.54	3.52	40.1	31.76	93519	1534.0	13466.0	15000.0
49.7	22.2	-8677.79	8.28	14.54	3.52	40.1	31.76	93520	1535.0	13465.0	15000.0
49.7	22.2	-8725.65	8.42	14.58	4.64	41.34	31.8	93521	1536.0	13464.0	15000.0
