EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
41.1	20.91	-5.55	0.0	0.0	0.0	27.44	32.04	116667	0.0	15000.0	15000.0
41.1	20.9	-5.55	0.0	0.0	0.0	27.44	32.04	116668	1.0	14999.0	15000.0
41.1	20.9	-7502.01	14.84	10.83	23.68	82.88	31.98	116669	2.0	14998.0	15000.0
41.1	20.91	-7502.01	14.84	10.83	23.68	82.88	31.98	116670	3.0	14997.0	15000.0
41.1	20.91	-9757.44	2.51	16.66	-0.1	11.73	32.01	116671	4.0	14996.0	15000.0
41.1	20.92	-9757.44	2.51	16.66	-0.1	11.73	32.01	116672	5.0	14995.0	15000.0
41.1	20.94	-9757.44	2.51	16.66	-0.1	11.73	32.01	116673	6.0	14994.0	15000.0
41.1	20.95	-9757.44	2.51	16.66	-0.1	11.73	32.01	116674	7.0	14993.0	15000.0
41.1	20.96	-8344.11	10.08	13.39	9.71	51.91	32.07	116675	8.0	14992.0	15000.0
41.1	20.98	-8344.11	10.08	13.39	9.71	51.91	32.07	116676	9.0	14991.0	15000.0
41.1	20.99	-8494.93	10.81	13.53	10.69	52.5	32.09	116677	10.0	14990.0	15000.0
41.1	20.99	-8494.93	10.81	13.53	10.69	52.5	32.09	116678	11.0	14989.0	15000.0
41.0	21.0	-8612.0	11.18	13.52	11.88	56.5	32.14	116679	12.0	14988.0	15000.0
41.0	21.0	-8612.0	11.18	13.52	11.88	56.5	32.14	116680	13.0	14987.0	15000.0
41.0	21.01	-8682.07	11.49	13.57	11.51	56.91	32.18	116681	14.0	14986.0	15000.0
41.0	21.01	-8682.07	11.49	13.57	11.51	56.91	32.18	116682	15.0	14985.0	15000.0
41.0	21.01	-8733.76	11.64	13.68	10.79	56.25	32.2	116683	16.0	14984.0	15000.0
41.0	21.01	-8733.76	11.64	13.68	10.79	56.25	32.2	116684	17.0	14983.0	15000.0
41.0	21.01	-8765.38	11.73	13.65	12.6	56.94	32.25	116685	18.0	14982.0	15000.0
41.0	21.01	-8765.38	11.73	13.65	12.6	56.94	32.25	116686	19.0	14981.0	15000.0
41.0	21.01	-8781.61	11.82	13.58	10.83	59.39	32.3	116687	20.0	14980.0	15000.0
41.0	21.0	-8781.61	11.82	13.58	10.83	59.39	32.3	116688	21.0	14979.0	15000.0
41.0	21.0	-8790.59	11.83	13.66	12.02	57.7	32.36	116689	22.0	14978.0	15000.0
41.0	20.99	-8790.59	11.83	13.66	12.02	57.7	32.36	116690	23.0	14977.0	15000.0
41.0	20.99	-8799.13	11.91	13.72	10.61	55.91	32.42	116691	24.0	14976.0	15000.0
41.0	20.97	-8799.13	11.91	13.72	10.61	55.91	32.42	116692	25.0	14975.0	15000.0
41.0	20.96	-8798.7	11.9	13.68	10.98	58.03	32.46	116693	26.0	14974.0	15000.0
41.0	20.95	-8798.7	11.9	13.68	10.98	58.03	32.46	116694	27.0	14973.0	15000.0
41.0	20.93	-8805.11	11.88	13.65	11.01	57.78	32.52	116695	28.0	14972.0	15000.0
41.0	20.92	-8805.11	11.88	13.65	11.01	57.78	32.52	116696	29.0	14971.0	15000.0
41.0	20.91	-8805.97	11.87	13.7	12.21	57.35	32.57	116697	30.0	14970.0	15000.0
41.0	20.9	-8805.97	11.87	13.7	12.21	57.35	32.57	116698	31.0	14969.0	15000.0
41.1	20.9	-8805.11	11.91	13.69	12.02	58.16	32.62	116699	32.0	14968.0	15000.0
41.1	20.9	-8805.11	11.91	13.69	12.02	58.16	32.62	116700	33.0	14967.0	15000.0
41.1	20.91	-8807.68	11.9	13.71	11.85	58.27	32.67	116701	34.0	14966.0	15000.0
41.1	20.91	-8807.68	11.9	13.71	11.85	58.27	32.67	116702	35.0	14965.0	15000.0
41.1	20.92	-8806.82	11.93	13.62	11.22	59.56	32.74	116703	36.0	14964.0	15000.0
41.1	20.93	-8806.82	11.93	13.62	11.22	59.56	32.74	116704	37.0	14963.0	15000.0
41.1	20.95	-8805.11	11.99	13.63	9.73	58.66	32.79	116705	38.0	14962.0	15000.0
41.1	20.96	-8805.11	11.99	13.63	9.73	58.66	32.79	116706	39.0	14961.0	15000.0
41.1	20.97	-8814.08	11.9	13.7	11.93	58.21	32.83	116707	40.0	14960.0	15000.0
41.1	20.99	-8814.08	11.9	13.7	11.93	58.21	32.83	116708	41.0	14959.0	15000.0
41.4	21.0	-8808.53	11.9	13.71	10.82	57.43	32.9	116709	42.0	14958.0	15000.0
41.4	21.02	-8808.53	11.9	13.71	10.82	57.43	32.9	116710	43.0	14957.0	15000.0
41.4	21.04	-8808.53	11.9	13.71	10.82	57.43	32.9	116711	44.0	14956.0	15000.0
41.4	21.06	-8808.53	11.9	13.71	10.82	57.43	32.9	116712	45.0	14955.0	15000.0
41.4	21.08	-8806.39	11.93	13.66	12.76	58.63	32.94	116713	46.0	14954.0	15000.0
41.4	21.11	-8806.39	11.93	13.66	12.76	58.63	32.94	116714	47.0	14953.0	15000.0
41.4	21.13	-8808.96	11.92	13.64	10.75	59.43	33.01	116715	48.0	14952.0	15000.0
41.4	21.16	-8808.96	11.92	13.64	10.75	59.43	33.01	116716	49.0	14951.0	15000.0
41.4	21.17	-8807.25	11.93	13.64	10.76	59.17	33.06	116717	50.0	14950.0	15000.0
41.4	21.19	-8807.25	11.93	13.64	10.76	59.17	33.06	116718	51.0	14949.0	15000.0
