EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
43.1	20.84	-12599.91	10.46	18.07	15.88	31.58	25.69	274195	382.0	14618.0	15000.0
43.1	20.83	-12599.91	10.46	18.07	15.88	31.58	25.69	274196	383.0	14617.0	15000.0
43.1	20.82	-11744.99	5.77	19.92	2.32	21.36	25.74	274197	384.0	14616.0	15000.0
43.1	20.81	-11744.99	5.77	19.92	2.32	21.36	25.74	274198	385.0	14615.0	15000.0
43.1	20.8	-11123.78	11.05	18.52	5.07	41.83	25.76	274199	386.0	14614.0	15000.0
43.1	20.79	-11123.78	11.05	18.52	5.07	41.83	25.76	274200	387.0	14613.0	15000.0
43.1	20.8	-11296.81	11.37	18.45	5.35	42.92	25.81	274201	388.0	14612.0	15000.0
43.1	20.81	-11296.81	11.37	18.45	5.35	42.92	25.81	274202	389.0	14611.0	15000.0
43.1	20.82	-11360.47	11.76	18.07	7.62	43.09	25.8	274203	390.0	14610.0	15000.0
43.1	20.84	-11360.47	11.76	18.07	7.62	43.09	25.8	274204	391.0	14609.0	15000.0
43.1	20.86	-11415.16	11.89	17.98	10.44	43.53	25.82	274205	392.0	14608.0	15000.0
43.1	20.87	-11415.16	11.89	17.98	10.44	43.53	25.82	274206	393.0	14607.0	15000.0
43.1	20.89	-11451.05	12.1	17.82	10.3	43.66	25.84	274207	394.0	14606.0	15000.0
43.1	20.9	-11451.05	12.1	17.82	10.3	43.66	25.84	274208	395.0	14605.0	15000.0
42.6	20.9	-11474.12	12.13	17.62	11.8	46.52	25.86	274209	396.0	14604.0	15000.0
42.6	20.9	-11474.12	12.13	17.62	11.8	46.52	25.86	274210	397.0	14603.0	15000.0
42.6	20.89	-11485.65	12.23	17.63	10.35	45.26	25.89	274211	398.0	14602.0	15000.0
42.6	20.88	-11485.65	12.23	17.63	10.35	45.26	25.89	274212	399.0	14601.0	15000.0
42.6	20.86	-11489.5	12.2	17.67	10.7	44.45	25.93	274213	400.0	14600.0	15000.0
42.6	20.85	-11489.5	12.2	17.67	10.7	44.45	25.93	274214	401.0	14599.0	15000.0
42.6	20.83	-11493.34	12.2	17.59	10.72	45.08	25.95	274215	402.0	14598.0	15000.0
42.6	20.82	-11493.34	12.2	17.59	10.72	45.08	25.95	274216	403.0	14597.0	15000.0
42.6	20.81	-11494.2	12.29	17.67	10.6	44.32	25.95	274217	404.0	14596.0	15000.0
42.6	20.8	-11494.2	12.29	17.67	10.6	44.32	25.95	274218	405.0	14595.0	15000.0
42.0	20.8	-11500.61	12.2	17.57	13.4	44.16	26.03	274219	406.0	14594.0	15000.0
42.0	20.81	-11500.61	12.2	17.57	13.4	44.16	26.03	274220	407.0	14593.0	15000.0
42.0	20.81	-11495.91	12.28	17.53	10.69	46.3	26.03	274221	408.0	14592.0	15000.0
42.0	20.82	-11495.91	12.28	17.53	10.69	46.3	26.03	274222	409.0	14591.0	15000.0
42.0	20.84	-11500.18	12.26	17.59	10.82	44.44	26.07	274223	410.0	14590.0	15000.0
42.0	20.85	-11500.18	12.26	17.59	10.82	44.44	26.07	274224	411.0	14589.0	15000.0
42.0	20.86	-11495.91	12.25	17.59	13.28	44.02	26.11	274225	412.0	14588.0	15000.0
42.0	20.88	-11495.91	12.25	17.59	13.28	44.02	26.11	274226	413.0	14587.0	15000.0
42.0	20.89	-11495.91	12.25	17.59	13.28	44.02	26.11	274227	414.0	14586.0	15000.0
42.0	20.89	-11495.91	12.25	17.59	13.28	44.02	26.11	274228	415.0	14585.0	15000.0
41.4	20.9	-11496.34	12.27	17.49	10.83	46.65	26.11	274229	416.0	14584.0	15000.0
41.4	20.9	-11496.34	12.27	17.49	10.83	46.65	26.11	274230	417.0	14583.0	15000.0
41.4	20.91	-11498.47	12.3	17.58	11.28	45.15	26.14	274231	418.0	14582.0	15000.0
41.4	20.91	-11498.47	12.3	17.58	11.28	45.15	26.14	274232	419.0	14581.0	15000.0
41.4	20.91	-10640.56	4.96	17.94	0.02	22.93	26.16	274233	420.0	14580.0	15000.0
41.4	20.91	-10640.56	4.96	17.94	0.02	22.93	26.16	274234	421.0	14579.0	15000.0
41.4	20.91	-9888.18	9.52	16.64	5.26	42.34	26.18	274235	422.0	14578.0	15000.0
41.4	20.91	-9888.18	9.52	16.64	5.26	42.34	26.18	274236	423.0	14577.0	15000.0
41.4	20.91	-9736.08	11.03	15.88	7.35	48.14	26.21	274237	424.0	14576.0	15000.0
41.4	20.9	-9736.08	11.03	15.88	7.35	48.14	26.21	274238	425.0	14575.0	15000.0
41.1	20.9	-9704.04	12.25	15.36	10.11	54.77	26.25	274239	426.0	14574.0	15000.0
41.1	20.89	-9704.04	12.25	15.36	10.11	54.77	26.25	274240	427.0	14573.0	15000.0
41.1	20.88	-9713.87	12.03	15.47	10.18	51.57	26.27	274241	428.0	14572.0	15000.0
41.1	20.87	-9713.87	12.03	15.47	10.18	51.57	26.27	274242	429.0	14571.0	15000.0
41.1	20.86	-9713.01	11.98	15.48	9.53	52.6	26.3	274243	430.0	14570.0	15000.0
41.1	20.85	-9713.01	11.98	15.48	9.53	52.6	26.3	274244	431.0	14569.0	15000.0
41.1	20.84	-9714.29	12.0	15.51	9.6	51.51	26.32	274245	432.0	14568.0	15000.0
41.1	20.83	-9714.29	12.0	15.51	9.6	51.51	26.32	274246	433.0	14567.0	15000.0
41.1	20.82	-9715.15	12.03	15.45	9.24	52.68	26.35	274247	434.0	14566.0	15000.0
41.1	20.81	-9715.15	12.03	15.45	9.24	52.68	26.35	274248	435.0	14565.0	15000.0
41.0	20.8	-9712.58	12.04	15.5	9.35	51.9	26.39	274249	436.0	14564.0	15000.0
41.0	20.8	-9712.58	12.04	15.5	9.35	51.9	26.39	274250	437.0	14563.0	15000.0
41.0	20.79	-9712.58	12.04	15.39	9.5	53.37	26.43	274251	438.0	14562.0	15000.0
41.0	20.79	-9712.58	12.04	15.39	9.5	53.37	26.43	274252	439.0	14561.0	15000.0
41.0	20.78	-9710.87	12.02	15.41	10.8	52.92	26.47	274253	440.0	14560.0	15000.0
41.0	20.78	-9710.87	12.02	15.41	10.8	52.92	26.47	274254	441.0	14559.0	15000.0
41.0	20.78	-9716.0	11.97	15.49	10.27	50.44	26.49	274255	442.0	14558.0	15000.0
41.0	20.78	-9716.0	11.97	15.49	10.27	50.44	26.49	274256	443.0	14557.0	15000.0
41.0	20.79	-9711.73	12.03	15.43	11.44	52.33	26.52	274257	444.0	14556.0	15000.0
41.0	20.79	-9711.73	12.03	15.43	11.44	52.33	26.52	274258	445.0	14555.0	15000.0
41.0	20.8	-9716.43	12.0	15.49	8.66	50.66	26.56	274259	446.0	14554.0	15000.0
41.0	20.81	-9716.43	12.0	15.49	8.66	50.66	26.56	274260	447.0	14553.0	15000.0
41.0	20.82	-9713.44	12.09	15.38	7.87	53.82	26.59	274261	448.0	14552.0	15000.0
41.0	20.83	-9713.44	12.09	15.38	7.87	53.82	26.59	274262	449.0	14551.0	15000.0
41.0	20.84	-9713.01	12.02	15.4	9.53	53.26	26.63	274263	450.0	14550.0	15000.0
41.0	20.85	-9713.01	12.02	15.4	9.53	53.26	26.63	274264	451.0	14549.0	15000.0
41.0	20.86	-9713.44	12.06	15.37	8.81	54.12	26.65	274265	452.0	14548.0	15000.0
41.0	20.87	-9713.44	12.06	15.37	8.81	54.12	26.65	274266	453.0	14547.0	15000.0
41.0	20.88	-9711.3	12.07	15.44	8.32	51.77	26.69	274267	454.0	14546.0	15000.0
41.0	20.89	-9711.3	12.07	15.44	8.32	51.77	26.69	274268	455.0	14545.0	15000.0
41.1	20.9	-9713.01	12.06	15.36	8.93	54.38	26.71	274269	456.0	14544.0	15000.0
