EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
55.6	21.7	-7986.94	14.93	12.36	16.88	76.18	32.42	105089	762.0	14238.0	15000.0
55.6	21.7	-7986.94	14.93	12.36	16.88	76.18	32.42	105090	763.0	14237.0	15000.0
55.6	21.7	-9762.57	1.66	16.42	-0.45	8.47	32.44	105091	764.0	14236.0	15000.0
55.6	21.7	-9762.57	1.66	16.42	-0.45	8.47	32.44	105092	765.0	14235.0	15000.0
55.6	21.7	-8292.84	7.27	14.05	3.69	35.85	32.43	105093	766.0	14234.0	15000.0
55.6	21.7	-8292.84	7.27	14.05	3.69	35.85	32.43	105094	767.0	14233.0	15000.0
55.6	21.71	-8405.64	8.78	14.07	6.4	43.26	32.45	105095	768.0	14232.0	15000.0
55.6	21.71	-8405.64	8.78	14.07	6.4	43.26	32.45	105096	769.0	14231.0	15000.0
55.6	21.71	-8550.9	9.35	14.18	6.86	45.03	32.46	105097	770.0	14230.0	15000.0
55.6	21.71	-8550.9	9.35	14.18	6.86	45.03	32.46	105098	771.0	14229.0	15000.0
55.1	21.7	-8641.9	9.74	14.07	7.01	48.09	32.47	105099	772.0	14228.0	15000.0
55.1	21.69	-8641.9	9.74	14.07	7.01	48.09	32.47	105100	773.0	14227.0	15000.0
55.1	21.67	-8702.57	10.0	14.14	8.22	48.37	32.5	105101	774.0	14226.0	15000.0
55.1	21.65	-8702.57	10.0	14.14	8.22	48.37	32.5	105102	775.0	14225.0	15000.0
55.1	21.63	-8765.38	10.35	14.2	8.3	47.51	32.55	105103	776.0	14224.0	15000.0
55.1	21.6	-8765.38	10.35	14.2	8.3	47.51	32.55	105104	777.0	14223.0	15000.0
55.1	21.57	-8785.89	10.31	14.15	8.31	49.89	32.57	105105	778.0	14222.0	15000.0
55.1	21.55	-8785.89	10.31	14.15	8.31	49.89	32.57	105106	779.0	14221.0	15000.0
55.1	21.53	-8785.89	10.31	14.15	8.31	49.89	32.57	105107	780.0	14220.0	15000.0
55.1	21.51	-8785.89	10.31	14.15	8.31	49.89	32.57	105108	781.0	14219.0	15000.0
54.4	21.5	-8794.0	10.33	14.16	9.78	50.81	32.62	105109	782.0	14218.0	15000.0
54.4	21.49	-8794.0	10.33	14.16	9.78	50.81	32.62	105110	783.0	14217.0	15000.0
54.4	21.49	-8794.0	10.4	14.21	9.17	48.37	32.65	105111	784.0	14216.0	15000.0
