EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
65.4	22.64	-2472.05	6.46	5.64	22.4	83.01	32.54	287455	1154.0	13846.0	15000.0
65.4	22.63	-2472.05	6.46	5.64	22.4	83.01	32.54	287456	1155.0	13845.0	15000.0
65.4	22.62	-10687.13	16.38	12.95	26.82	59.77	32.56	287457	1156.0	13844.0	15000.0
65.4	22.61	-10687.13	16.38	12.95	26.82	59.77	32.56	287458	1157.0	13843.0	15000.0
65.6	22.6	-12256.41	4.42	20.68	-0.99	15.74	32.59	287459	1158.0	13842.0	15000.0
65.6	22.59	-12256.41	4.42	20.68	-0.99	15.74	32.59	287460	1159.0	13841.0	15000.0
65.6	22.58	-11195.98	12.83	16.83	11.68	49.82	32.6	287461	1160.0	13840.0	15000.0
65.6	22.57	-11195.98	12.83	16.83	11.68	49.82	32.6	287462	1161.0	13839.0	15000.0
65.6	22.56	-11292.97	13.37	16.44	15.78	50.02	32.62	287463	1162.0	13838.0	15000.0
65.6	22.55	-11292.97	13.37	16.44	15.78	50.02	32.62	287464	1163.0	13837.0	15000.0
65.6	22.54	-11372.01	13.7	16.05	16.24	49.48	32.63	287465	1164.0	13836.0	15000.0
65.6	22.53	-11372.01	13.7	16.05	16.24	49.48	32.63	287466	1165.0	13835.0	15000.0
65.6	22.52	-11427.55	13.83	15.93	16.27	49.98	32.64	287467	1166.0	13834.0	15000.0
65.6	22.51	-11427.55	13.83	15.93	16.27	49.98	32.64	287468	1167.0	13833.0	15000.0
64.2	22.5	-11457.03	13.99	15.73	17.41	50.46	32.68	287469	1168.0	13832.0	15000.0
64.2	22.5	-11457.03	13.99	15.73	17.41	50.46	32.68	287470	1169.0	13831.0	15000.0
64.2	22.51	-11480.53	13.96	15.73	19.32	52.08	32.69	287471	1170.0	13830.0	15000.0
64.2	22.53	-11480.53	13.96	15.73	19.32	52.08	32.69	287472	1171.0	13829.0	15000.0
64.2	22.56	-11486.08	14.04	15.62	18.59	52.03	32.72	287473	1172.0	13828.0	15000.0
64.2	22.59	-11486.08	14.04	15.62	18.59	52.03	32.72	287474	1173.0	13827.0	15000.0
64.2	22.63	-11492.49	14.05	15.61	18.17	51.52	32.78	287475	1174.0	13826.0	15000.0
64.2	22.66	-11492.49	14.05	15.61	18.17	51.52	32.78	287476	1175.0	13825.0	15000.0
64.2	22.68	-11496.34	14.14	15.57	17.86	52.32	32.8	287477	1176.0	13824.0	15000.0
64.2	22.7	-11496.34	14.14	15.57	17.86	52.32	32.8	287478	1177.0	13823.0	15000.0
63.0	22.7	-11496.34	14.14	15.57	17.86	52.32	32.8	287479	1178.0	13822.0	15000.0
63.0	22.69	-11496.34	14.14	15.57	17.86	52.32	32.8	287480	1179.0	13821.0	15000.0
63.0	22.68	-11498.04	14.06	15.64	20.01	52.17	32.81	287481	1180.0	13820.0	15000.0
63.0	22.65	-11498.04	14.06	15.64	20.01	52.17	32.81	287482	1181.0	13819.0	15000.0
63.0	22.63	-11496.34	14.07	15.61	18.03	51.22	32.87	287483	1182.0	13818.0	15000.0
63.0	22.6	-11496.34	14.07	15.61	18.03	51.22	32.87	287484	1183.0	13817.0	15000.0
63.0	22.57	-11494.63	14.11	15.54	18.28	53.05	32.91	287485	1184.0	13816.0	15000.0
63.0	22.55	-11494.63	14.11	15.54	18.28	53.05	32.91	287486	1185.0	13815.0	15000.0
63.0	22.52	-11500.18	14.14	15.6	19.08	51.53	32.9	287487	1186.0	13814.0	15000.0
63.0	22.51	-11500.18	14.14	15.6	19.08	51.53	32.9	287488	1187.0	13813.0	15000.0
61.8	22.5	-11501.89	14.09	15.57	17.5	51.74	32.95	287489	1188.0	13812.0	15000.0
61.8	22.5	-11501.89	14.09	15.57	17.5	51.74	32.95	287490	1189.0	13811.0	15000.0
61.8	22.49	-11499.75	14.07	15.57	19.23	52.01	32.97	287491	1190.0	13810.0	15000.0
61.8	22.49	-11499.75	14.07	15.57	19.23	52.01	32.97	287492	1191.0	13809.0	15000.0
61.8	22.49	-11497.62	14.05	15.66	18.15	50.61	33.04	287493	1192.0	13808.0	15000.0
61.8	22.49	-11497.62	14.05	15.66	18.15	50.61	33.04	287494	1193.0	13807.0	15000.0
61.8	22.49	-8993.53	14.65	13.59	11.37	73.21	33.06	287495	1194.0	13806.0	15000.0
61.8	22.49	-8993.53	14.65	13.59	11.37	73.21	33.06	287496	1195.0	13805.0	15000.0
61.8	22.49	-9650.21	12.8	14.91	10.32	57.6	33.09	287497	1196.0	13804.0	15000.0
61.8	22.49	-9650.21	12.8	14.91	10.32	57.6	33.09	287498	1197.0	13803.0	15000.0
61.0	22.5	-9636.96	13.92	14.69	11.63	61.95	33.11	287499	1198.0	13802.0	15000.0
61.0	22.51	-9636.96	13.92	14.69	11.63	61.95	33.11	287500	1199.0	13801.0	15000.0
61.0	22.52	-9657.04	13.71	14.73	11.12	61.82	33.16	287501	1200.0	13800.0	15000.0
61.0	22.53	-9657.04	13.71	14.73	11.12	61.82	33.16	287502	1201.0	13799.0	15000.0
61.0	22.54	-9662.6	13.51	14.78	12.09	60.52	33.19	287503	1202.0	13798.0	15000.0
61.0	22.56	-9662.6	13.51	14.78	12.09	60.52	33.19	287504	1203.0	13797.0	15000.0
61.0	22.57	-9659.6	13.57	14.79	11.27	60.73	33.24	287505	1204.0	13796.0	15000.0
61.0	22.58	-9659.6	13.57	14.79	11.27	60.73	33.24	287506	1205.0	13795.0	15000.0
61.0	22.59	-9656.19	13.67	14.82	10.82	59.95	33.28	287507	1206.0	13794.0	15000.0
61.0	22.6	-9656.19	13.67	14.82	10.82	59.95	33.28	287508	1207.0	13793.0	15000.0
60.6	22.6	-9658.32	13.56	14.78	11.9	60.95	33.32	287509	1208.0	13792.0	15000.0
60.6	22.6	-9658.32	13.56	14.78	11.9	60.95	33.32	287510	1209.0	13791.0	15000.0
60.6	22.6	-9656.61	13.57	14.74	14.16	60.6	33.4	287511	1210.0	13790.0	15000.0
60.6	22.6	-9656.61	13.57	14.74	14.16	60.6	33.4	287512	1211.0	13789.0	15000.0
60.6	22.6	-9656.19	13.6	14.73	11.96	61.66	33.45	287513	1212.0	13788.0	15000.0
60.6	22.6	-9656.19	13.6	14.73	11.96	61.66	33.45	287514	1213.0	13787.0	15000.0
60.6	22.6	-9657.04	13.59	14.75	14.06	60.37	33.47	287515	1214.0	13786.0	15000.0
60.6	22.6	-9657.04	13.59	14.75	14.06	60.37	33.47	287516	1215.0	13785.0	15000.0
60.6	22.6	-9658.32	13.64	14.72	11.98	62.23	33.51	287517	1216.0	13784.0	15000.0
60.6	22.6	-9658.32	13.64	14.72	11.98	62.23	33.51	287518	1217.0	13783.0	15000.0
60.4	22.6	-9656.61	13.65	14.69	10.77	62.22	33.56	287519	1218.0	13782.0	15000.0
60.4	22.6	-9656.61	13.65	14.69	10.77	62.22	33.56	287520	1219.0	13781.0	15000.0
60.4	22.6	-9656.61	13.61	14.69	11.27	62.79	33.61	287521	1220.0	13780.0	15000.0
60.4	22.6	-9656.61	13.61	14.69	11.27	62.79	33.61	287522	1221.0	13779.0	15000.0
60.4	22.6	-9656.61	13.61	14.69	11.27	62.79	33.61	287523	1222.0	13778.0	15000.0
60.4	22.6	-9656.61	13.61	14.69	11.27	62.79	33.61	287524	1223.0	13777.0	15000.0
60.4	22.6	-9660.03	13.58	14.69	11.48	62.86	33.63	287525	1224.0	13776.0	15000.0
60.4	22.6	-9660.03	13.58	14.69	11.48	62.86	33.63	287526	1225.0	13775.0	15000.0
60.4	22.6	-9658.32	13.62	14.7	11.33	62.76	33.67	287527	1226.0	13774.0	15000.0
60.4	22.6	-9658.32	13.62	14.7	11.33	62.76	33.67	287528	1227.0	13773.0	15000.0
60.2	22.6	-9655.76	13.66	14.71	11.03	62.9	33.71	287529	1228.0	13772.0	15000.0
60.2	22.6	-9655.76	13.66	14.71	11.03	62.9	33.71	287530	1229.0	13771.0	15000.0
60.2	22.61	-9656.19	13.54	14.71	13.31	61.36	33.76	287531	1230.0	13770.0	15000.0
60.2	22.62	-9656.19	13.54	14.71	13.31	61.36	33.76	287532	1231.0	13769.0	15000.0
60.2	22.63	-9657.47	13.6	14.7	11.6	61.25	33.78	287533	1232.0	13768.0	15000.0
60.2	22.64	-9657.47	13.6	14.7	11.6	61.25	33.78	287534	1233.0	13767.0	15000.0
60.2	22.66	-9657.9	13.63	14.78	10.45	60.76	33.83	287535	1234.0	13766.0	15000.0
60.2	22.67	-9657.9	13.63	14.78	10.45	60.76	33.83	287536	1235.0	13765.0	15000.0
60.2	22.68	-9657.04	13.64	14.7	10.6	61.5	33.85	287537	1236.0	13764.0	15000.0
60.2	22.69	-9657.04	13.64	14.7	10.6	61.5	33.85	287538	1237.0	13763.0	15000.0
60.4	22.7	-9659.6	13.58	14.73	11.26	61.41	33.9	287539	1238.0	13762.0	15000.0
60.4	22.7	-9659.6	13.58	14.73	11.26	61.41	33.9	287540	1239.0	13761.0	15000.0
60.4	22.71	-9657.47	13.54	14.67	11.67	63.16	33.92	287541	1240.0	13760.0	15000.0
60.4	22.71	-9657.47	13.54	14.67	11.67	63.16	33.92	287542	1241.0	13759.0	15000.0
60.4	22.71	-9657.47	13.6	14.77	11.88	61.44	33.95	287543	1242.0	13758.0	15000.0
60.4	22.71	-9657.47	13.6	14.77	11.88	61.44	33.95	287544	1243.0	13757.0	15000.0
