EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
136.33	27.7	-607.54	2.58	4.91	-8.78	52.35	48.26	351127	0.0	15000.0	15000.0
136.27	27.7	-607.54	2.58	4.91	-8.78	52.35	48.25	351128	1.0	14999.0	15000.0
136.2	27.7	-7540.04	1.87	12.83	0.22	9.5	48.24	351129	2.0	14998.0	15000.0
136.12	27.7	-7540.04	1.87	12.83	0.22	9.5	48.24	351130	3.0	14997.0	15000.0
136.01	27.7	-7018.37	-0.24	11.15	0.22	-1.76	48.25	351131	4.0	14996.0	15000.0
135.87	27.7	-7018.37	-0.24	11.15	0.22	-1.76	48.25	351132	5.0	14995.0	15000.0
135.72	27.7	-7018.37	-0.24	11.15	0.22	-1.76	48.25	351133	6.0	14994.0	15000.0
135.54	27.7	-7018.37	-0.24	11.15	0.22	-1.76	48.26	351134	7.0	14993.0	15000.0
135.35	27.7	-6438.6	0.44	10.59	0.27	2.59	48.27	351135	8.0	14992.0	15000.0
135.14	27.7	-6438.6	0.44	10.59	0.27	2.59	48.27	351136	9.0	14991.0	15000.0
134.91	27.7	-6300.6	0.63	10.46	0.31	3.75	48.27	351137	10.0	14990.0	15000.0
134.66	27.7	-6300.6	0.63	10.46	0.31	3.75	48.27	351138	11.0	14989.0	15000.0
134.4	27.7	-6267.7	0.68	10.4	-0.61	4.25	48.27	351139	12.0	14988.0	15000.0
134.13	27.7	-6267.7	0.68	10.4	-0.61	4.25	48.27	351140	13.0	14987.0	15000.0
133.86	27.7	-6251.89	0.7	10.41	-0.1	3.85	48.28	351141	14.0	14986.0	15000.0
133.59	27.7	-6251.89	0.7	10.41	-0.1	3.85	48.28	351142	15.0	14985.0	15000.0
133.32	27.7	-6251.04	0.69	10.41	0.24	3.72	48.28	351143	16.0	14984.0	15000.0
133.04	27.7	-6251.04	0.69	10.41	0.24	3.72	48.28	351144	17.0	14983.0	15000.0
132.76	27.7	-6246.76	0.68	10.4	0.3	4.19	48.28	351145	18.0	14982.0	15000.0
132.48	27.7	-6246.76	0.68	10.4	0.3	4.19	48.28	351146	19.0	14981.0	15000.0
132.19	27.7	-6250.61	0.65	10.35	-0.52	4.25	48.29	351147	20.0	14980.0	15000.0
131.9	27.7	-6250.61	0.65	10.35	-0.52	4.25	48.29	351148	21.0	14979.0	15000.0
131.6	27.7	-6248.47	0.71	10.42	-0.19	3.56	48.3	351149	22.0	14978.0	15000.0
131.3	27.7	-6248.47	0.71	10.42	-0.19	3.56	48.29	351150	23.0	14977.0	15000.0
131.0	27.7	-6251.89	0.66	10.41	0.62	3.97	48.28	351151	24.0	14976.0	15000.0
130.7	27.7	-6251.89	0.66	10.41	0.62	3.97	48.29	351152	25.0	14975.0	15000.0
130.4	27.7	-6249.75	0.72	10.4	0.08	3.53	48.3	351153	26.0	14974.0	15000.0
130.1	27.7	-6249.75	0.72	10.4	0.08	3.53	48.29	351154	27.0	14973.0	15000.0
129.8	27.7	-6250.61	0.7	10.41	-0.05	3.86	48.28	351155	28.0	14972.0	15000.0
