EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
50.98	23.9	-681.03	2.7	4.83	-7.88	53.86	28.69	91053	8244.0	6756.0	15000.0
50.97	23.9	-681.03	2.7	4.83	-7.88	53.86	28.69	91054	8245.0	6755.0	15000.0
50.96	23.9	-681.03	2.7	4.83	-7.88	53.86	28.69	91055	8246.0	6754.0	15000.0
50.95	23.9	-681.03	2.7	4.83	-7.88	53.86	28.68	91056	8247.0	6753.0	15000.0
50.94	23.9	-11021.67	16.98	6.68	53.12	57.38	28.67	91057	8248.0	6752.0	15000.0
50.92	23.9	-11021.67	16.98	6.68	53.12	57.38	28.68	91058	8249.0	6751.0	15000.0
50.9	23.9	-12970.33	0.79	16.71	16.47	1.85	28.69	91059	8250.0	6750.0	15000.0
50.87	23.9	-12970.33	0.79	16.71	16.47	1.85	28.69	91060	8251.0	6749.0	15000.0
50.83	23.9	-12035.95	1.45	17.15	11.43	3.64	28.7	91061	8252.0	6748.0	15000.0
50.77	23.9	-12035.95	1.45	17.15	11.43	3.64	28.74	91062	8253.0	6747.0	15000.0
50.71	23.9	-11633.48	2.29	17.31	9.1	6.31	28.78	91063	8254.0	6746.0	15000.0
50.63	23.9	-11633.48	2.29	17.31	9.1	6.31	28.77	91064	8255.0	6745.0	15000.0
50.54	23.9	-11543.33	2.51	17.32	7.68	7.94	28.77	91065	8256.0	6744.0	15000.0
50.44	23.9	-11543.33	2.51	17.32	7.68	7.94	28.77	91066	8257.0	6743.0	15000.0
50.33	23.9	-11510.86	2.53	17.39	7.64	7.78	28.78	91067	8258.0	6742.0	15000.0
