EinAnaTmpMotorWicklU2_20Hz	EinAnaTmpUmgebung_20Hz	XcpAnaDrzMotorIst_20Hz	XcpAnaSpgMotorD_20Hz	XcpAnaSpgMotorQ_20Hz	XcpAnaStrMotorD_20Hz	XcpAnaStrMotorQ_20Hz	XcpAnaTmpElektronik_20Hz	index	runtime	downtime	check_sum
71.0	24.0	-7568.66	15.06	11.25	22.88	80.51	32.05	155499	14852.0	148.0	15000.0
70.99	24.0	-7568.66	15.06	11.25	22.88	80.51	32.05	155500	14853.0	147.0	15000.0
70.96	24.0	-13168.58	3.63	17.66	15.92	9.75	32.05	155501	14854.0	146.0	15000.0
70.92	24.0	-13168.58	3.63	17.66	15.92	9.75	32.05	155502	14855.0	145.0	15000.0
70.86	24.0	-12353.39	0.95	17.48	10.54	1.06	32.06	155503	14856.0	144.0	15000.0
70.78	24.0	-12353.39	0.95	17.48	10.54	1.06	32.08	155504	14857.0	143.0	15000.0
70.68	24.0	-11758.24	1.97	17.74	7.65	5.91	32.11	155505	14858.0	142.0	15000.0
70.56	24.0	-11758.24	1.97	17.74	7.65	5.91	32.12	155506	14859.0	141.0	15000.0
70.42	24.0	-11575.38	2.36	17.85	6.76	7.32	32.13	155507	14860.0	140.0	15000.0
70.27	24.0	-11575.38	2.36	17.85	6.76	7.32	32.12	155508	14861.0	139.0	15000.0
70.1	24.0	-11501.89	2.45	17.87	6.36	8.93	32.11	155509	14862.0	138.0	15000.0
69.92	24.0	-11501.89	2.45	17.87	6.36	8.93	32.11	155510	14863.0	137.0	15000.0
69.73	24.0	-11501.89	2.45	17.87	6.36	8.93	32.11	155511	14864.0	136.0	15000.0
69.53	24.0	-11501.89	2.45	17.87	6.36	8.93	32.1	155512	14865.0	135.0	15000.0
69.33	24.0	-11507.87	2.42	17.83	5.43	8.58	32.1	155513	14866.0	134.0	15000.0
69.12	24.0	-11507.87	2.42	17.83	5.43	8.58	32.1	155514	14867.0	133.0	15000.0
68.91	24.0	-11500.61	2.43	17.86	5.69	7.9	32.11	155515	14868.0	132.0	15000.0
68.69	24.0	-11500.61	2.43	17.86	5.69	7.9	32.11	155516	14869.0	131.0	15000.0
68.46	24.0	-11496.76	2.46	17.87	5.59	7.9	32.12	155517	14870.0	130.0	15000.0
68.23	24.0	-11496.76	2.46	17.87	5.59	7.9	32.12	155518	14871.0	129.0	15000.0
68.0	24.0	-11504.45	2.42	17.84	6.78	7.7	32.13	155519	14872.0	128.0	15000.0
67.76	24.0	-11504.45	2.42	17.84	6.78	7.7	32.12	155520	14873.0	127.0	15000.0
67.52	24.0	-11500.18	2.39	17.85	6.02	7.18	32.1	155521	14874.0	126.0	15000.0
67.28	24.0	-11500.18	2.39	17.85	6.02	7.18	32.1	155522	14875.0	125.0	15000.0
67.04	24.0	-11503.17	2.44	17.87	5.45	8.08	32.1	155523	14876.0	124.0	15000.0
66.8	24.0	-11503.17	2.44	17.87	5.45	8.08	32.1	155524	14877.0	123.0	15000.0
66.56	24.0	-11492.49	2.43	17.89	5.78	8.08	32.11	155525	14878.0	122.0	15000.0
66.32	24.0	-11492.49	2.43	17.89	5.78	8.08	32.12	155526	14879.0	121.0	15000.0
66.08	24.0	-11503.17	2.41	17.82	5.12	8.34	32.13	155527	14880.0	120.0	15000.0
65.84	24.0	-11503.17	2.41	17.82	5.12	8.34	32.12	155528	14881.0	119.0	15000.0
65.6	24.0	-11496.76	2.42	17.85	6.21	9.04	32.1	155529	14882.0	118.0	15000.0
65.36	24.0	-11496.76	2.42	17.85	6.21	9.04	32.09	155530	14883.0	117.0	15000.0
65.13	24.0	-11501.04	2.41	17.86	5.4	7.89	32.09	155531	14884.0	116.0	15000.0
64.9	24.0	-11501.04	2.41	17.86	5.4	7.89	32.08	155532	14885.0	115.0	15000.0
64.67	24.0	-11491.64	2.42	17.89	5.89	8.09	32.08	155533	14886.0	114.0	15000.0
64.44	24.0	-11491.64	2.42	17.89	5.89	8.09	32.08	155534	14887.0	113.0	15000.0
64.22	24.0	-11462.58	2.42	17.86	5.02	9.72	32.09	155535	14888.0	112.0	15000.0
64.0	24.0	-11462.58	2.42	17.86	5.02	9.72	32.09	155536	14889.0	111.0	15000.0
63.79	24.0	-11462.58	2.42	17.86	5.02	9.72	32.09	155537	14890.0	110.0	15000.0
63.59	24.0	-11462.58	2.42	17.86	5.02	9.72	32.09	155538	14891.0	109.0	15000.0
63.4	24.0	-10545.29	8.45	16.37	9.43	33.57	32.09	155539	14892.0	108.0	15000.0
63.23	24.0	-10545.29	8.45	16.37	9.43	33.57	32.09	155540	14893.0	107.0	15000.0
63.11	24.0	-10665.34	11.78	14.09	19.88	44.83	32.09	155541	14894.0	106.0	15000.0
63.01	24.0	-10665.34	11.78	14.09	19.88	44.83	32.08	155542	14895.0	105.0	15000.0
62.94	24.0	-10980.22	13.48	12.19	31.32	51.1	32.07	155543	14896.0	104.0	15000.0
62.88	24.0	-10980.22	13.48	12.19	31.32	51.1	32.07	155544	14897.0	103.0	15000.0
62.83	24.0	-11342.95	14.66	10.76	35.4	52.95	32.07	155545	14898.0	102.0	15000.0
62.77	24.0	-11342.95	14.66	10.76	35.4	52.95	32.08	155546	14899.0	101.0	15000.0
62.7	24.0	-11414.73	14.9	10.54	37.63	52.58	32.1	155547	14900.0	100.0	15000.0
62.62	24.0	-11414.73	14.9	10.54	37.63	52.58	32.12	155548	14901.0	99.0	15000.0
62.5	24.0	-11454.04	15.0	10.4	38.22	53.0	32.14	155549	14902.0	98.0	15000.0
62.36	24.0	-11454.04	15.0	10.4	38.22	53.0	32.15	155550	14903.0	97.0	15000.0
62.21	24.0	-11480.53	14.94	10.26	40.1	55.7	32.16	155551	14904.0	96.0	15000.0
62.05	24.0	-11480.53	14.94	10.26	40.1	55.7	32.17	155552	14905.0	95.0	15000.0
61.89	24.0	-11485.23	15.17	10.17	38.25	55.17	32.19	155553	14906.0	94.0	15000.0
61.73	24.0	-11485.23	15.17	10.17	38.25	55.17	32.22	155554	14907.0	93.0	15000.0
61.57	24.0	-11490.78	15.07	10.24	39.22	53.2	32.25	155555	14908.0	92.0	15000.0
61.41	24.0	-11490.78	15.07	10.24	39.22	53.2	32.28	155556	14909.0	91.0	15000.0
61.26	24.0	-11494.63	15.18	10.12	38.16	54.73	32.31	155557	14910.0	90.0	15000.0
61.12	24.0	-11494.63	15.18	10.12	38.16	54.73	32.31	155558	14911.0	89.0	15000.0
61.0	24.1	-11495.91	15.06	10.18	40.32	55.88	32.32	155559	14912.0	88.0	15000.0
60.89	24.1	-11495.91	15.06	10.18	40.32	55.88	32.35	155560	14913.0	87.0	15000.0
60.77	24.1	-11495.05	15.15	10.23	38.55	53.73	32.39	155561	14914.0	86.0	15000.0
60.67	24.1	-11495.05	15.15	10.23	38.55	53.73	32.42	155562	14915.0	85.0	15000.0
60.56	24.1	-11501.04	15.14	10.18	38.42	54.33	32.45	155563	14916.0	84.0	15000.0
60.46	24.1	-11501.04	15.14	10.18	38.42	54.33	32.46	155564	14917.0	83.0	15000.0
60.36	24.1	-11496.34	15.11	10.15	40.54	56.24	32.46	155565	14918.0	82.0	15000.0
60.27	24.1	-11496.34	15.11	10.15	40.54	56.24	32.48	155566	14919.0	81.0	15000.0
60.18	24.1	-11498.47	15.19	10.19	38.16	53.62	32.5	155567	14920.0	80.0	15000.0
60.09	24.1	-11498.47	15.19	10.19	38.16	53.62	32.5	155568	14921.0	79.0	15000.0
60.0	24.1	-11498.47	15.19	10.19	38.16	53.62	32.5	155569	14922.0	78.0	15000.0
59.91	24.1	-11498.47	15.19	10.19	38.16	53.62	32.54	155570	14923.0	77.0	15000.0
59.83	24.1	-11499.75	15.11	10.19	38.6	54.39	32.58	155571	14924.0	76.0	15000.0
59.74	24.1	-11499.75	15.11	10.19	38.6	54.39	32.59	155572	14925.0	75.0	15000.0
